# time (s), x1 (pixels), y1 (pixels), x1 error (pixels), y1 error (pixels), x2 (pixels), y2 (pixels), x2 error (pixels), y2 error (pixels), angle1 (the smaller arm) (rad), angle2 (the larger arm) (rad), angle1 error (rad), angle2 error (rad)
0.020328,-19.818351,-93.307064,3.645209,2.659367,103.456804,161.825253,2.357587,1.908512,0.450102,3.710418,0.014682,0.011645
0.020850,-20.285352,-93.170289,3.291481,2.721919,103.162847,161.882653,2.357881,1.908388,0.450774,3.708966,0.013840,0.011655
0.021371,-20.274795,-94.467446,3.415070,2.555400,102.868889,161.940053,2.358174,1.908265,0.447736,3.707513,0.014019,0.011666
0.021892,-20.613461,-94.445997,3.460015,2.596031,102.574932,161.997452,2.358467,1.908142,0.447823,3.706059,0.014144,0.011676
0.022413,-21.182202,-93.874401,3.489015,2.549232,102.280974,162.054852,2.358760,1.908019,0.449478,3.704602,0.014209,0.011687
0.022935,-21.153326,-94.065434,3.624566,2.470543,101.987017,162.112252,2.359053,1.907895,0.448075,3.703145,0.014515,0.011698
0.023456,-21.207381,-94.080378,3.597074,2.476970,101.693059,162.169652,2.359347,1.907772,0.447204,3.701685,0.014453,0.011708
0.023977,-21.521360,-94.201162,3.705098,2.686425,101.399102,162.227051,2.359640,1.907649,0.446997,3.700224,0.014803,0.011719
0.024498,-21.767205,-93.917631,3.686665,2.954797,101.105145,162.284451,2.359933,1.907526,0.447188,3.698761,0.014886,0.011729
0.025020,-21.818364,-93.826620,3.734621,2.873785,100.811187,162.341851,2.360226,1.907402,0.446468,3.697297,0.014979,0.011740
0.025541,-21.878050,-93.939082,3.791343,2.823725,100.517230,162.399251,2.360520,1.907279,0.445466,3.695831,0.015100,0.011750
0.026062,-21.980126,-93.919728,3.724753,2.791029,100.223272,162.456650,2.360813,1.907156,0.444799,3.694363,0.014923,0.011761
0.026583,-22.340709,-93.236222,3.324258,2.761813,99.929315,162.514050,2.361106,1.907032,0.445961,3.692893,0.013946,0.011771
0.027105,-22.114736,-93.044039,3.234171,2.407088,99.635357,162.571450,2.361399,1.906909,0.444510,3.691423,0.013594,0.011782
0.027626,-22.704932,-93.310965,3.524289,2.471948,99.341400,162.628850,2.361692,1.906786,0.444961,3.689950,0.014312,0.011792
0.028147,-22.333953,-92.841544,3.207965,2.546375,99.047442,162.686249,2.361986,1.906663,0.443467,3.688476,0.013604,0.011802
0.028668,-22.849676,-93.157342,2.904777,2.673608,98.753485,162.743649,2.362279,1.906539,0.443608,3.687000,0.012931,0.011813
0.029190,-23.079737,-92.805690,3.451571,2.827750,98.459527,162.801049,2.362572,1.906416,0.443851,3.685523,0.014314,0.011823
0.029711,-22.807723,-93.188854,3.566347,2.538337,98.165570,162.858449,2.362865,1.906293,0.441378,3.684044,0.014474,0.011834
0.030232,-23.094898,-93.370422,3.611712,2.825039,97.871612,162.915848,2.363159,1.906170,0.440996,3.682563,0.014698,0.011844
0.030753,-22.939595,-93.150581,3.594931,2.677939,97.577655,162.973248,2.363452,1.906046,0.439805,3.681081,0.014614,0.011855
0.031275,-22.931313,-93.205453,3.597123,2.748371,97.283697,163.030648,2.363745,1.905923,0.438670,3.679597,0.014654,0.011865
0.031796,-23.104019,-93.133549,3.545513,2.637926,96.989740,163.088048,2.364038,1.905800,0.438304,3.678112,0.014483,0.011875
0.032317,-23.090770,-92.946441,3.580009,2.645679,96.695782,163.145447,2.364331,1.905677,0.437515,3.676625,0.014588,0.011886
0.032838,-22.939320,-93.332332,3.751266,2.710454,96.401825,163.202847,2.364625,1.905553,0.435425,3.675136,0.015044,0.011896
0.033359,-23.538398,-93.213885,3.714711,2.603848,96.107867,163.260247,2.364918,1.905430,0.436494,3.673646,0.014902,0.011906
0.033881,-23.214133,-93.323211,3.739534,2.564127,95.813910,163.317647,2.365211,1.905307,0.434264,3.672155,0.014963,0.011917
0.034402,-23.347205,-93.545333,3.687847,2.984136,95.519953,163.375046,2.365504,1.905183,0.433333,3.670661,0.014996,0.011927
0.034923,-23.291034,-93.520099,3.699962,2.919475,95.225995,163.432446,2.365798,1.905060,0.432162,3.669167,0.015008,0.011937
0.035444,-23.484942,-93.548712,3.810901,2.957569,94.932038,163.489846,2.366091,1.904937,0.431714,3.667670,0.015307,0.011947
0.035966,-23.334481,-93.125788,3.661406,2.694137,94.638080,163.547246,2.366384,1.904814,0.430827,3.666172,0.014847,0.011958
0.036487,-23.341658,-93.162124,3.537719,2.646888,94.344123,163.604645,2.366677,1.904690,0.429766,3.664673,0.014519,0.011968
0.037008,-22.955905,-93.004050,3.627478,2.800483,94.050165,163.662045,2.366971,1.904567,0.427724,3.663172,0.014833,0.011978
0.037529,-23.696291,-92.989535,3.401130,2.761421,93.756208,163.719445,2.367264,1.904444,0.429100,3.661669,0.014234,0.011988
0.038051,-23.519475,-92.932125,3.766018,2.776394,93.462250,163.776845,2.367557,1.904321,0.427582,3.660165,0.015178,0.011999
0.038572,-23.299947,-93.063356,3.595463,2.766239,93.168293,163.834244,2.367850,1.904197,0.425648,3.658660,0.014745,0.012009
0.039093,-23.422773,-94.219473,3.566281,2.826729,92.874335,163.891644,2.368143,1.904074,0.423328,3.657153,0.014647,0.012019
0.039614,-23.211991,-93.762392,3.482280,2.656477,92.580378,163.949044,2.368437,1.903951,0.422280,3.655644,0.014399,0.012029
0.040136,-23.075812,-93.797726,3.662510,2.702641,92.286420,164.006444,2.368730,1.903827,0.420756,3.654134,0.014885,0.012039
