# time (s), x1 (pixels), y1 (pixels), x1 error (pixels), y1 error (pixels), x2 (pixels), y2 (pixels), x2 error (pixels), y2 error (pixels), angle1 (the smaller arm) (rad), angle2 (the larger arm) (rad), angle1 error (rad), angle2 error (rad)
0.000000,97.929727,-197.560799,2.658697,3.658851,141.826454,-370.620532,1.699646,2.762259,2.893181,5.917705,0.018258,0.004711
0.000521,98.330105,-197.201003,2.705066,3.598215,141.826454,-370.620532,1.699646,2.762259,2.895846,5.917705,0.018398,0.004711
0.001042,98.784231,-197.874529,3.017793,3.509265,141.826454,-370.620532,1.699646,2.762259,2.897400,5.917705,0.019828,0.004711
0.001564,98.719995,-197.660825,2.688812,3.529201,141.826454,-370.620532,1.699646,2.762259,2.897340,5.917705,0.018352,0.004711
0.002085,98.829914,-197.300776,2.670725,3.492982,141.826454,-370.620532,1.699646,2.762259,2.898425,5.917705,0.018224,0.004711
0.002606,98.108112,-197.092253,2.638769,3.360452,141.826454,-370.620532,1.699646,2.762259,2.894791,5.917705,0.018015,0.004711
0.003127,98.174821,-197.815657,2.628187,3.529667,141.826454,-370.620532,1.699646,2.762259,2.894162,5.917705,0.018106,0.004711
0.003649,98.187478,-197.411701,2.673618,3.448702,141.826454,-370.620532,1.699646,2.762259,2.894785,5.917705,0.018230,0.004711
0.004170,98.029689,-197.785350,3.049909,3.429864,141.826454,-370.620532,1.699646,2.762259,2.893415,5.917705,0.019929,0.004711
0.004691,98.377300,-197.061519,2.823870,3.446136,141.826454,-370.620532,1.699646,2.762259,2.896292,5.917705,0.018849,0.004711
0.005212,98.763990,-198.057499,2.999443,3.560967,141.826454,-370.620532,1.699646,2.762259,2.897041,5.917705,0.019783,0.004711
0.005733,98.713523,-197.790180,2.998257,3.422146,141.826454,-370.620532,1.699646,2.762259,2.897130,5.917705,0.019701,0.004711
0.006255,98.979420,-196.331962,2.989491,2.579779,141.826454,-370.620532,1.699646,2.762259,2.900533,5.917705,0.019274,0.004711
0.006776,99.021279,-197.009764,2.845892,3.157133,141.826454,-370.620532,1.699646,2.762259,2.899856,5.917705,0.018855,0.004711
0.007297,99.111801,-197.155008,2.891073,3.272358,141.826454,-370.620532,1.699646,2.762259,2.900153,5.917705,0.019108,0.004711
0.007818,98.725630,-197.556565,3.032524,3.506732,141.826454,-370.620532,1.699646,2.762259,2.897512,5.917705,0.019858,0.004711
0.008339,98.783619,-197.694484,3.000537,3.515590,141.826454,-370.620532,1.699646,2.762259,2.897641,5.917705,0.019732,0.004711
0.008861,98.873191,-197.700866,3.020621,3.507493,141.826454,-370.620532,1.699646,2.762259,2.898120,5.917705,0.019822,0.004711
0.009382,98.941432,-196.601632,3.111103,3.464181,141.826454,-370.620532,1.699646,2.762259,2.899968,5.917705,0.020096,0.004711
0.009903,98.729935,-197.103813,3.395860,3.564295,141.826454,-370.620532,1.699646,2.762259,2.898148,5.917705,0.021491,0.004711
0.010424,99.158895,-197.092800,3.125509,3.550294,141.826454,-370.620532,1.699646,2.762259,2.900492,5.917705,0.020246,0.004711
0.010946,99.123251,-197.123035,3.046652,3.413880,141.826454,-370.620532,1.699646,2.762259,2.900258,5.917705,0.019848,0.004711
0.011467,99.117033,-197.168958,3.182532,3.291536,141.826454,-370.620532,1.699646,2.762259,2.900163,5.917705,0.020438,0.004711
0.011988,99.002790,-196.384263,3.177067,3.304678,141.826454,-370.620532,1.699646,2.762259,2.900590,5.917705,0.020326,0.004711
0.012509,98.791063,-196.804895,3.402164,3.424435,141.826454,-370.620532,1.699646,2.762259,2.898881,5.917705,0.021445,0.004711
0.013030,99.206918,-197.118878,3.088713,3.549315,141.826454,-370.620532,1.699646,2.762259,2.900719,5.917705,0.020082,0.004711
0.013552,98.868841,-197.451368,3.462840,3.503296,141.826454,-370.620532,1.699646,2.762259,2.898434,5.917705,0.021831,0.004711
0.014073,99.068234,-196.750994,3.154240,3.499753,141.826454,-370.620532,1.699646,2.762259,2.900456,5.917705,0.020322,0.004711
0.014594,99.421813,-196.307158,3.030061,3.320806,141.826454,-370.620532,1.699646,2.762259,2.902961,5.917705,0.019659,0.004711
0.015115,98.848720,-197.006971,3.441817,3.540246,141.826454,-370.620532,1.699646,2.762259,2.898923,5.917705,0.021689,0.004711
0.015637,99.181672,-196.931620,3.122803,3.627590,141.826454,-370.620532,1.699646,2.762259,2.900831,5.917705,0.020240,0.004711
0.016158,99.015475,-196.740333,3.092436,3.572729,141.826454,-370.620532,1.699646,2.762259,2.900185,5.917705,0.020062,0.004711
0.016679,98.755728,-196.862560,3.403855,3.507377,141.826454,-370.620532,1.699646,2.762259,2.898612,5.917705,0.021483,0.004711
0.017200,98.634502,-196.803213,3.409117,3.493633,141.826454,-370.620532,1.699646,2.762259,2.898035,5.917705,0.021495,0.004711
0.017721,99.070016,-197.329399,3.156954,3.601886,141.826454,-370.620532,1.699646,2.762259,2.899692,5.917705,0.020432,0.004711
0.018243,98.471224,-197.075395,3.303366,3.459110,141.826454,-370.620532,1.699646,2.762259,2.896782,5.917705,0.021023,0.004711
0.018764,98.547933,-197.134642,3.383702,3.432548,141.826454,-370.620532,1.699646,2.762259,2.897118,5.917705,0.021396,0.004711
0.019285,99.224710,-196.935590,3.151576,3.615353,141.826454,-370.620532,1.699646,2.762259,2.901060,5.917705,0.020369,0.004711
0.019806,98.563874,-196.637658,3.441941,3.408530,141.826454,-370.620532,1.699646,2.762259,2.897876,5.917705,0.021602,0.004711
0.020327,98.830731,-196.542877,3.483041,3.272684,141.826454,-370.620532,1.699646,2.762259,2.899447,5.917705,0.021751,0.004711
0.020849,98.610710,-197.371635,3.409707,3.239268,141.826454,-370.620532,1.699646,2.762259,2.897138,5.917705,0.021492,0.004711
0.021370,98.815879,-196.848164,3.390160,3.251859,141.826454,-370.620532,1.699646,2.762259,2.898958,5.917705,0.021346,0.004711
0.021891,99.315409,-196.578195,3.053920,3.323765,141.826454,-370.620532,1.699646,2.762259,2.902027,5.917705,0.019796,0.004711
0.022412,99.490387,-196.520222,2.958392,3.366576,141.826454,-370.620532,1.699646,2.762259,2.903052,5.917705,0.019374,0.004711
