# time (s), x1 (pixels), y1 (pixels), x1 error (pixels), y1 error (pixels), x2 (pixels), y2 (pixels), x2 error (pixels), y2 error (pixels), angle1 (the smaller arm) (rad), angle2 (the larger arm) (rad), angle1 error (rad), angle2 error (rad)
0.000000,-132.691170,78.381368,3.175063,2.211384,-0.676564,-59.694175,3.579705,1.943192,2.378631,0.011333,0.021004,0.059961
0.000521,-132.629693,77.945502,3.323122,2.404963,-0.676564,-59.694175,3.579705,1.943192,2.377284,0.011333,0.021630,0.059961
0.001042,-133.309949,78.045730,3.424098,2.297141,-0.676564,-59.694175,3.579705,1.943192,2.375079,0.011333,0.021618,0.059961
0.001564,-133.395524,78.155400,3.445091,2.247154,-0.676564,-59.694175,3.579705,1.943192,2.375155,0.011333,0.021582,0.059961
0.002085,-133.559131,78.218199,3.471985,2.375386,-0.676564,-59.694175,3.579705,1.943192,2.374767,0.011333,0.021800,0.059961
0.002606,-133.883774,78.935642,2.971437,2.672982,-0.676564,-59.694175,3.579705,1.943192,2.376140,0.011333,0.021126,0.059961
0.003127,-133.650191,78.571912,3.460009,2.606417,-0.676564,-59.694175,3.579705,1.943192,2.375704,0.011333,0.022089,0.059961
0.003649,-133.965338,79.143527,2.856862,2.487246,-0.676564,-59.694175,3.579705,1.943192,2.376583,0.011333,0.020583,0.059961
0.004170,-133.691194,77.713369,3.456367,2.664947,-0.676564,-59.694175,3.579705,1.943192,2.372438,0.011333,0.022212,0.059961
0.004691,-132.978094,77.922247,3.054565,2.672826,-0.676564,-59.694175,3.579705,1.943192,2.375883,0.011333,0.021441,0.059961
0.005212,-133.730586,77.802993,3.430768,2.636276,-0.676564,-59.694175,3.579705,1.943192,2.372616,0.011333,0.022102,0.059961
0.005734,-133.745778,78.055150,3.436664,2.563913,-0.676564,-59.694175,3.579705,1.943192,2.373474,0.011333,0.021987,0.059961
0.006255,-133.751605,77.328619,3.578960,2.579871,-0.676564,-59.694175,3.579705,1.943192,2.370809,0.011333,0.022365,0.059961
0.006776,-133.533048,77.701579,3.419763,2.400602,-0.676564,-59.694175,3.579705,1.943192,2.372989,0.011333,0.021747,0.059961
0.007297,-133.477067,77.994001,3.604304,2.820393,-0.676564,-59.694175,3.579705,1.943192,2.374262,0.011333,0.022800,0.059961
0.007818,-133.466390,77.168675,3.559226,2.737999,-0.676564,-59.694175,3.579705,1.943192,2.371298,0.011333,0.022611,0.059961
0.008340,-133.293186,77.614688,3.534222,2.488810,-0.676564,-59.694175,3.579705,1.943192,2.373576,0.011333,0.022166,0.059961
0.008861,-133.159587,76.083489,3.573311,3.332276,-0.676564,-59.694175,3.579705,1.943192,2.368475,0.011333,0.023787,0.059961
0.009382,-133.176474,77.767261,3.546534,2.422859,-0.676564,-59.694175,3.579705,1.943192,2.374571,0.011333,0.022103,0.059961
0.009903,-132.539910,77.932246,3.114986,2.447646,-0.676564,-59.694175,3.579705,1.943192,2.377576,0.011333,0.021256,0.059961
0.010425,-133.225324,77.691895,3.688081,2.463815,-0.676564,-59.694175,3.579705,1.943192,2.374113,0.011333,0.022487,0.059961
0.010946,-132.418045,76.191372,3.068194,3.690998,-0.676564,-59.694175,3.579705,1.943192,2.371678,0.011333,0.023563,0.059961
0.011467,-132.553115,77.882374,3.101840,2.480454,-0.676564,-59.694175,3.579705,1.943192,2.377345,0.011333,0.021280,0.059961
0.011988,-132.548875,77.982750,3.130474,2.412581,-0.676564,-59.694175,3.579705,1.943192,2.377726,0.011333,0.021233,0.059961
0.012510,-132.555166,77.833823,3.086041,2.511079,-0.676564,-59.694175,3.579705,1.943192,2.377161,0.011333,0.021297,0.059961
0.013031,-132.446117,78.016600,3.187330,2.397464,-0.676564,-59.694175,3.579705,1.943192,2.378238,0.011333,0.021341,0.059961
0.013552,-132.959706,77.990972,2.837747,2.250206,-0.676564,-59.694175,3.579705,1.943192,2.376202,0.011333,0.020348,0.059961
0.014073,-132.756447,78.225487,2.886154,2.630739,-0.676564,-59.694175,3.579705,1.943192,2.377820,0.011333,0.021042,0.059961
0.014594,-132.481997,78.050328,3.113850,2.353786,-0.676564,-59.694175,3.579705,1.943192,2.378224,0.011333,0.021114,0.059961
0.015116,-132.712205,78.152382,3.025217,2.319465,-0.676564,-59.694175,3.579705,1.943192,2.377722,0.011333,0.020848,0.059961
0.015637,-132.457231,77.981083,3.088552,2.371238,-0.676564,-59.694175,3.579705,1.943192,2.378067,0.011333,0.021093,0.059961
