# time (s), x1 (pixels), y1 (pixels), x1 error (pixels), y1 error (pixels), x2 (pixels), y2 (pixels), x2 error (pixels), y2 error (pixels), angle1 (the smaller arm) (rad), angle2 (the larger arm) (rad), angle1 error (rad), angle2 error (rad)
0.000000,-45.300498,-320.688763,6.577199,6.488737,87.804699,-195.286473,2.974183,2.573162,0.815187,5.860647,0.038788,0.013594
0.000531,-45.342865,-320.371660,6.686535,6.511677,87.670383,-195.389596,2.973487,2.668095,0.816517,5.861417,0.039284,0.013656
0.001062,-45.357202,-319.992361,6.684499,6.472562,88.069000,-195.122064,3.169593,2.602826,0.818510,5.859206,0.039269,0.014392
0.001593,-45.332308,-319.752690,6.635068,6.639343,88.069000,-195.122064,3.169593,2.602826,0.819376,5.859206,0.039634,0.014392
0.002125,-45.806051,-319.348406,6.437222,6.592960,88.069000,-195.122064,3.169593,2.602826,0.822764,5.859206,0.039032,0.014392
0.002656,-45.877329,-319.270291,6.461432,6.629689,88.255266,-194.940546,3.355450,2.646723,0.823308,5.858064,0.039393,0.015168
0.003187,-45.834823,-319.184696,6.488417,6.629737,88.308882,-194.906749,3.330128,2.691776,0.823557,5.857771,0.039479,0.015096
0.003718,-45.807008,-319.088135,6.502409,6.565366,88.308882,-194.906749,3.330128,2.691776,0.823841,5.857771,0.039356,0.015096
0.004249,-45.854902,-318.988241,6.500433,6.639539,88.308882,-194.906749,3.330128,2.691776,0.824420,5.857771,0.039558,0.015096
0.004780,-46.447828,-319.031877,6.568010,6.674110,88.077845,-194.949585,3.127759,2.718650,0.825759,5.858837,0.039549,0.014315
0.005311,-46.659924,-318.854534,6.536609,6.764863,88.066498,-195.008455,3.141901,2.676072,0.827452,5.858999,0.039698,0.014338
0.005842,-46.863240,-318.448818,6.605798,6.630575,88.553187,-194.608892,2.823621,2.588176,0.830021,5.856155,0.038953,0.013024
0.006374,-46.894035,-317.924101,6.601431,6.712479,88.573908,-194.647138,2.812685,2.596488,0.832479,5.856141,0.039241,0.012985
0.006905,-46.721326,-317.748975,6.741478,6.679715,88.901336,-194.644662,3.003586,2.574491,0.833745,5.854743,0.039635,0.013711
0.007436,-46.627187,-317.564882,6.707684,6.698051,89.003669,-194.675442,2.963629,2.583793,0.834644,5.854368,0.039607,0.013555
0.007967,-46.750669,-317.537233,6.751271,6.552346,89.050745,-194.697625,2.950532,2.589985,0.835471,5.854211,0.039278,0.013505
0.008498,-47.165971,-317.655155,6.578881,6.551519,88.996116,-194.574295,2.983228,2.628450,0.835815,5.854204,0.038865,0.013670
0.009029,-47.191057,-317.454603,6.593923,6.655232,89.099817,-194.807242,2.965413,2.520376,0.838040,5.854216,0.039092,0.013507
0.009560,-47.041267,-317.342886,6.665102,6.667493,88.946336,-194.677852,2.992788,2.569421,0.836860,5.854617,0.039413,0.013662
0.010091,-47.092919,-317.253434,6.667546,6.725818,89.104348,-194.916010,2.935429,2.586475,0.838956,5.854408,0.039555,0.013429
0.010623,-47.092919,-317.253434,6.667546,6.725818,89.104348,-194.916010,2.935429,2.586475,0.838956,5.854408,0.039555,0.013429
0.011154,-47.378440,-316.981692,6.758641,6.529862,89.199577,-194.815740,2.908436,2.668477,0.841041,5.853809,0.039241,0.013387
0.011685,-47.378440,-316.981692,6.758641,6.529862,89.049389,-194.736744,3.033638,2.629790,0.840173,5.854293,0.039338,0.013859
0.012216,-47.410619,-316.610835,6.592066,6.594855,89.105524,-194.746613,3.004716,2.641739,0.842044,5.854074,0.039164,0.013752
0.012747,-47.379533,-316.708201,6.577779,6.664990,89.151595,-194.768592,2.991322,2.647498,0.841792,5.853921,0.039309,0.013700
0.013278,-47.483635,-316.540569,6.618675,6.621995,89.209994,-194.767306,2.958758,2.661922,0.843061,5.853671,0.039260,0.013581
0.013809,-47.526092,-316.517210,6.595984,6.622267,89.151595,-194.768592,2.991322,2.647498,0.843103,5.853921,0.039232,0.013700
0.014340,-47.628514,-316.637778,6.636107,6.679027,89.151595,-194.768592,2.991322,2.647498,0.842984,5.853921,0.039447,0.013700
0.014872,-47.628514,-316.637778,6.636107,6.679027,89.151595,-194.768592,2.991322,2.647498,0.842984,5.853921,0.039447,0.013700
0.015403,-47.628514,-316.637778,6.636107,6.679027,89.151595,-194.768592,2.991322,2.647498,0.842984,5.853921,0.039447,0.013700
0.015934,-47.453123,-316.587568,6.569474,6.595306,89.151595,-194.768592,2.991322,2.647498,0.842551,5.853921,0.039100,0.013700
0.016465,-47.362829,-316.536875,6.628140,6.595234,89.151595,-194.768592,2.991322,2.647498,0.842429,5.853921,0.039252,0.013700
0.016996,-47.362829,-316.536875,6.628140,6.595234,89.151595,-194.768592,2.991322,2.647498,0.842429,5.853921,0.039252,0.013700
0.017527,-47.362829,-316.536875,6.628140,6.595234,89.151595,-194.768592,2.991322,2.647498,0.842429,5.853921,0.039252,0.013700
0.018058,-47.362829,-316.536875,6.628140,6.595234,89.151595,-194.768592,2.991322,2.647498,0.842429,5.853921,0.039252,0.013700
0.018590,-47.410619,-316.610835,6.592066,6.594855,89.151595,-194.768592,2.991322,2.647498,0.842302,5.853921,0.039152,0.013700
0.019121,-47.410619,-316.610835,6.592066,6.594855,89.151595,-194.768592,2.991322,2.647498,0.842302,5.853921,0.039152,0.013700
0.019652,-47.254458,-316.813448,6.686215,6.662893,89.198491,-194.779327,2.976958,2.660034,0.841122,5.853743,0.039544,0.013651
0.020183,-47.327385,-316.853043,6.744015,6.603537,89.209994,-194.767306,2.958758,2.661922,0.841219,5.853671,0.039472,0.013581
0.020714,-47.240319,-316.863001,6.694438,6.625553,89.209994,-194.767306,2.958758,2.661922,0.840862,5.853671,0.039434,0.013581
0.021245,-47.166328,-316.919774,6.666675,6.615509,89.209994,-194.767306,2.958758,2.661922,0.840361,5.853671,0.039347,0.013581
0.021776,-47.166328,-316.919774,6.666675,6.615509,89.151595,-194.768592,2.991322,2.647498,0.840154,5.853921,0.039374,0.013700
0.022307,-47.166328,-316.919774,6.666675,6.615509,89.151595,-194.768592,2.991322,2.647498,0.840154,5.853921,0.039374,0.013700
0.022839,-47.060356,-317.107598,6.662027,6.483564,89.151595,-194.768592,2.991322,2.647498,0.839003,5.853921,0.038990,0.013700
0.023370,-46.948012,-317.310755,6.653693,6.594333,89.151595,-194.768592,2.991322,2.647498,0.837768,5.853921,0.039267,0.013700
0.023901,-46.948012,-317.310755,6.653693,6.594333,89.198491,-194.779327,2.976958,2.660034,0.837983,5.853743,0.039260,0.013651
0.024432,-46.853472,-317.339096,6.716307,6.580546,89.196393,-194.671197,3.006384,2.594270,0.837076,5.853541,0.039319,0.013725
0.024963,-46.853472,-317.339096,6.716307,6.580546,89.196393,-194.671197,3.006384,2.594270,0.837076,5.853541,0.039319,0.013725
0.025494,-46.640907,-317.288602,6.891228,6.548054,89.196393,-194.671197,3.006384,2.594270,0.836503,5.853541,0.039676,0.013725
0.026025,-46.640907,-317.288602,6.891228,6.548054,89.145908,-194.608185,3.021574,2.590909,0.836063,5.853633,0.039688,0.013788
0.026556,-46.732404,-317.260307,6.835469,6.561357,89.256733,-194.789538,3.008471,2.647771,0.837654,5.853516,0.039637,0.013763
0.027088,-46.732404,-317.260307,6.835469,6.561357,89.257475,-194.668676,2.971991,2.608858,0.837166,5.853277,0.039541,0.013598
0.027619,-46.641465,-317.258072,6.779628,6.584401,89.151595,-194.768592,2.991322,2.647498,0.836861,5.853921,0.039585,0.013700
0.028150,-46.662237,-317.349692,6.761611,6.643923,89.257475,-194.668676,2.971991,2.608858,0.836547,5.853277,0.039598,0.013598
0.028681,-46.641465,-317.258072,6.779628,6.584401,89.257475,-194.668676,2.971991,2.608858,0.836843,5.853277,0.039491,0.013598
0.029212,-46.641465,-317.258072,6.779628,6.584401,89.257475,-194.668676,2.971991,2.608858,0.836843,5.853277,0.039491,0.013598
0.029743,-46.732404,-317.260307,6.835469,6.561357,89.317111,-194.680589,3.003495,2.597015,0.837433,5.853047,0.039552,0.013711
0.030274,-46.732404,-317.260307,6.835469,6.561357,89.257475,-194.668676,2.971991,2.608858,0.837166,5.853277,0.039541,0.013598
0.030805,-46.732404,-317.260307,6.835469,6.561357,89.257475,-194.668676,2.971991,2.608858,0.837166,5.853277,0.039541,0.013598
0.031337,-46.732404,-317.260307,6.835469,6.561357,89.343701,-194.842158,3.073711,2.622871,0.838186,5.853249,0.039669,0.013997
0.031868,-46.732404,-317.260307,6.835469,6.561357,89.169444,-194.548634,3.046869,2.504971,0.836357,5.853417,0.039506,0.013831
0.032399,-47.001165,-317.220183,6.656991,6.654350,89.269130,-194.644023,2.952762,2.607384,0.838253,5.853180,0.039325,0.013523
0.032930,-47.001165,-317.220183,6.656991,6.654350,89.343701,-194.842158,3.073711,2.622871,0.839330,5.853249,0.039481,0.013997
0.033461,-47.001165,-317.220183,6.656991,6.654350,89.209707,-194.778809,3.023058,2.635527,0.838584,5.853694,0.039456,0.013814
0.033992,-47.021127,-316.913163,6.655127,6.531282,89.209707,-194.778809,3.023058,2.635527,0.839904,5.853694,0.039150,0.013814
0.034523,-46.990827,-317.108294,6.736738,6.670362,89.257475,-194.668676,2.971991,2.608858,0.838727,5.853277,0.039594,0.013598
0.035055,-46.988271,-316.765590,6.709521,6.603109,89.161209,-194.664907,2.946454,2.719706,0.839745,5.853679,0.039507,0.013584
0.035586,-47.250501,-316.604949,6.705703,6.540127,89.257475,-194.668676,2.971991,2.608858,0.841721,5.853277,0.039189,0.013598
0.036117,-47.061180,-316.644444,6.693823,6.609826,89.151595,-194.768592,2.991322,2.647498,0.840892,5.853921,0.039475,0.013700
0.036648,-47.362829,-316.536875,6.628140,6.595234,89.151595,-194.768592,2.991322,2.647498,0.842429,5.853921,0.039252,0.013700
0.037179,-47.455169,-316.367378,6.635163,6.697224,89.148405,-194.661494,3.020564,2.581397,0.843008,5.853726,0.039505,0.013774
0.037710,-47.455169,-316.367378,6.635163,6.697224,89.148405,-194.661494,3.020564,2.581397,0.843008,5.853726,0.039505,0.013774
0.038241,-47.458967,-316.268490,6.612890,6.769407,89.148405,-194.661494,3.020564,2.581397,0.843426,5.853726,0.039674,0.013774
0.038772,-47.593145,-316.053632,6.681955,6.746406,89.151595,-194.768592,2.991322,2.647498,0.845241,5.853921,0.039828,0.013700
0.039304,-47.664022,-315.747561,6.693924,6.809920,89.101288,-194.640257,3.033744,2.575156,0.846044,5.853885,0.040020,0.013825
0.039835,-47.958061,-315.809868,6.758925,6.809458,89.148405,-194.661494,3.020564,2.581397,0.847112,5.853726,0.040093,0.013774
0.040366,-47.777969,-315.482464,6.606396,6.611600,89.151595,-194.768592,2.991322,2.647498,0.848254,5.853921,0.039329,0.013700
0.040897,-48.308347,-315.531214,6.930256,6.609673,89.148405,-194.661494,3.020564,2.581397,0.849520,5.853726,0.039892,0.013774
0.041428,-48.362054,-315.291404,6.760862,6.531965,89.148405,-194.661494,3.020564,2.581397,0.850698,5.853726,0.039317,0.013774
0.041959,-48.477472,-315.402732,6.817211,6.577429,89.148405,-194.661494,3.020564,2.581397,0.850657,5.853726,0.039536,0.013774
0.042490,-48.442755,-315.164930,6.739271,6.601484,89.100486,-194.560365,3.006019,2.639336,0.850920,5.853733,0.039512,0.013766
0.043021,-48.725113,-315.205205,6.771004,6.657682,89.148405,-194.661494,3.020564,2.581397,0.852359,5.853726,0.039644,0.013774
0.043553,-48.733230,-315.155055,6.870251,6.638391,89.148405,-194.661494,3.020564,2.581397,0.852595,5.853726,0.039815,0.013774
0.044084,-48.920159,-315.143292,6.593775,6.622127,89.100486,-194.560365,3.006019,2.639336,0.852727,5.853733,0.039176,0.013766
0.044615,-49.003390,-315.031485,6.585852,6.573215,89.100486,-194.560365,3.006019,2.639336,0.853485,5.853733,0.039021,0.013766
0.045146,-49.003390,-315.031485,6.585852,6.573215,89.100486,-194.560365,3.006019,2.639336,0.853485,5.853733,0.039021,0.013766
0.045677,-48.986115,-314.902908,6.572889,6.497429,89.100486,-194.560365,3.006019,2.639336,0.853952,5.853733,0.038798,0.013766
0.046208,-49.213172,-314.637706,6.622327,6.689135,89.100486,-194.560365,3.006019,2.639336,0.855858,5.853733,0.039452,0.013766
0.046739,-49.213172,-314.637706,6.622327,6.689135,89.100486,-194.560365,3.006019,2.639336,0.855858,5.853733,0.039452,0.013766
0.047270,-49.318481,-314.756042,6.667210,6.742620,88.999441,-194.533250,3.046203,2.619177,0.855274,5.854110,0.039698,0.013915
0.047802,-49.514105,-314.761766,6.562133,6.674620,88.999441,-194.533250,3.046203,2.619177,0.855950,5.854110,0.039244,0.013915
0.048333,-49.514105,-314.761766,6.562133,6.674620,88.999441,-194.533250,3.046203,2.619177,0.855950,5.854110,0.039244,0.013915
0.048864,-49.408204,-314.640237,6.517387,6.618348,88.955868,-194.503175,3.056509,2.621638,0.855792,5.854237,0.039036,0.013960
0.049395,-49.308537,-314.659208,6.589791,6.599154,88.903335,-194.440647,3.067600,2.614848,0.854911,5.854338,0.039154,0.014005
0.049926,-49.308537,-314.659208,6.589791,6.599154,88.943137,-194.557223,3.069857,2.585925,0.855534,5.854396,0.039133,0.013985
0.050457,-49.308537,-314.659208,6.589791,6.599154,88.948425,-194.612535,2.974505,2.580086,0.855781,5.854481,0.039039,0.013600
0.050988,-49.308537,-314.659208,6.589791,6.599154,88.987066,-194.588264,3.059819,2.582309,0.855820,5.854269,0.039116,0.013940
0.051520,-49.308537,-314.659208,6.589791,6.599154,88.999441,-194.533250,3.046203,2.619177,0.855637,5.854110,0.039134,0.013915
0.052051,-49.308537,-314.659208,6.589791,6.599154,88.846270,-194.635749,3.029402,2.562177,0.855511,5.854960,0.039093,0.013807
0.052582,-49.308537,-314.659208,6.589791,6.599154,88.846270,-194.635749,3.029402,2.562177,0.855511,5.854960,0.039093,0.013807
0.053113,-49.501505,-314.770525,6.683702,6.632486,88.890093,-194.668444,3.019947,2.557158,0.856035,5.854837,0.039327,0.013763
0.053644,-49.341913,-314.917818,6.594638,6.605221,88.846270,-194.635749,3.029402,2.562177,0.854565,5.854960,0.039080,0.013807
0.054175,-49.299046,-315.230359,6.688552,6.542466,88.846270,-194.635749,3.029402,2.562177,0.853126,5.854960,0.039071,0.013807
0.054706,-49.306851,-315.178873,6.708645,6.661150,88.846270,-194.635749,3.029402,2.562177,0.853365,5.854960,0.039458,0.013807
0.055237,-49.219960,-315.190894,6.658110,6.682646,88.846270,-194.635749,3.029402,2.562177,0.853004,5.854960,0.039422,0.013807
0.055769,-49.010161,-315.447199,6.635091,6.653438,88.846270,-194.635749,3.029402,2.562177,0.851198,5.854960,0.039288,0.013807
0.056300,-48.920323,-315.446042,6.578809,6.677025,88.846270,-194.635749,3.029402,2.562177,0.850880,5.854960,0.039247,0.013807
0.056831,-48.233756,-315.527097,6.625522,6.686929,88.890093,-194.668444,3.019947,2.557158,0.848362,5.854837,0.039461,0.013763
0.057362,-47.972984,-315.941640,6.463345,6.786544,88.833443,-194.606885,3.029597,2.552574,0.845261,5.854959,0.039382,0.013803
0.057893,-47.733704,-316.785307,6.609078,6.615240,88.789252,-194.574144,3.038304,2.556905,0.840657,5.855083,0.039151,0.013844
0.058424,-46.959675,-317.293677,6.570766,6.634615,88.613445,-194.467117,2.825611,2.662141,0.834687,5.855624,0.039087,0.013094
0.058955,-46.590993,-318.079694,6.469894,6.547739,88.225975,-194.910961,2.656800,2.816815,0.830518,5.858132,0.038702,0.012548
0.059486,-45.734883,-319.165105,6.477799,6.529839,88.176790,-194.886473,2.678256,2.810364,0.822691,5.858294,0.038661,0.012628
0.060018,-45.330125,-320.247247,6.634527,6.769498,88.337416,-194.645466,2.643202,2.622026,0.816498,5.857145,0.039279,0.012349
0.060549,-44.473052,-321.551614,6.286165,6.654335,87.863356,-194.685830,2.933602,2.547329,0.806501,5.859244,0.038379,0.013446
0.061080,-43.801799,-323.137858,6.401648,6.614799,87.643243,-195.283861,3.016751,2.554914,0.799246,5.861330,0.038633,0.013756
0.061611,-42.699198,-324.778617,6.252933,6.551345,87.516036,-195.353532,2.999199,2.504560,0.788441,5.862006,0.037990,0.013652
0.062142,-41.833611,-326.916782,6.348853,6.543316,87.306353,-195.248367,3.079210,2.409234,0.775704,5.862700,0.038039,0.013924
0.062673,-40.116088,-328.675679,6.391093,6.593568,86.185640,-195.870759,3.189260,2.387334,0.760305,5.868668,0.038637,0.014362
0.063204,-39.340346,-330.835120,6.556251,6.505499,85.546184,-195.809279,3.047291,2.224443,0.746407,5.871291,0.038432,0.013717
0.063736,-38.259423,-333.037570,6.398949,6.571303,84.487576,-195.917732,2.643350,2.105603,0.730146,5.876041,0.037565,0.012029
0.064267,-36.864974,-335.772464,6.533046,6.802462,83.197092,-196.900234,2.991322,2.647498,0.712881,5.883405,0.039408,0.013763
0.064798,-34.722108,-338.778360,6.448024,6.631763,82.521018,-196.969933,2.620720,2.532611,0.690853,5.886448,0.038135,0.012211
0.065329,-33.336741,-341.539104,6.679627,6.793544,82.346507,-196.983501,2.700481,1.991408,0.674904,5.887227,0.038651,0.012212
0.065860,-31.946965,-344.772848,6.398579,6.821074,79.720374,-198.114590,3.010884,2.507612,0.650765,5.900616,0.038757,0.013795
0.066391,-29.777720,-347.458280,6.504645,6.940147,78.633449,-198.078938,2.949963,2.312532,0.627796,5.905285,0.039022,0.013474
0.066922,-27.749464,-350.996735,6.540256,6.805682,76.877333,-198.805296,3.112558,2.404270,0.602266,5.914200,0.039175,0.014214
0.067453,-25.292879,-354.158205,6.562930,6.682719,74.549810,-199.517521,2.593739,2.193898,0.573306,5.925598,0.038301,0.011964
0.067985,-23.222949,-357.244579,6.573374,6.730002,73.176762,-199.487374,3.247944,2.253662,0.548515,5.931602,0.039317,0.014808
0.068516,-20.621261,-360.486169,6.715286,6.864738,71.292683,-199.788082,2.818325,1.910563,0.519552,5.940429,0.039132,0.012874
0.069047,-17.443459,-364.088550,6.573071,6.805993,68.523618,-201.342858,2.740850,2.386807,0.485975,5.955148,0.038801,0.012724
0.069578,-14.788601,-367.121905,6.593390,6.794048,66.518084,-201.761661,2.754691,2.214176,0.456981,5.964721,0.038779,0.012740
0.070109,-11.638682,-370.609692,6.611390,6.849745,64.103447,-201.594562,3.027689,1.862226,0.421305,5.975314,0.039107,0.013898
0.070640,-8.339061,-373.936334,6.353019,7.114382,61.222438,-202.385470,2.826654,1.906521,0.385227,5.989433,0.037885,0.013059
0.071171,-4.817962,-376.636796,6.461242,6.848297,58.564066,-203.937344,2.754691,2.214176,0.351745,6.003543,0.038294,0.012807
0.071702,-1.330742,-379.358506,6.665602,6.750210,55.179532,-204.387448,2.958577,2.193246,0.312394,6.019497,0.039563,0.013760
0.072234,2.322714,-382.136251,6.306016,6.866018,52.351823,-205.170527,3.111209,1.996250,0.275515,6.033354,0.038285,0.014427
0.072765,6.331068,-384.954916,6.387490,6.819350,49.033996,-205.864394,2.646177,1.958829,0.234073,6.049356,0.037607,0.012352
0.073296,10.397211,-387.361582,6.347198,7.163794,45.575267,-207.353465,3.081615,2.495457,0.192993,6.066830,0.038579,0.014400
0.073827,14.519151,-388.922482,6.373425,6.921306,41.998912,-207.172273,3.193573,1.829917,0.150059,6.083171,0.038786,0.014906
0.074358,18.885440,-390.154648,6.241429,6.882293,38.158778,-208.565068,3.612424,2.287170,0.105741,6.102228,0.039494,0.016871
0.074889,23.388696,-391.326323,6.363526,6.842772,33.828442,-208.810787,3.202012,2.124318,0.057137,6.122575,0.038968,0.015028
0.075420,28.021096,-391.931794,6.514529,6.785851,30.688754,-209.571502,3.657818,1.972124,0.014627,6.137783,0.040965,0.017141
0.075951,32.610169,-392.247067,6.125375,6.866854,27.020932,-210.640626,3.571703,2.294414,-0.030767,6.155602,0.039026,0.016738
0.076483,37.048688,-392.378603,6.156479,7.121273,23.107655,-210.615030,3.619875,1.988650,-0.076549,6.173907,0.039185,0.017014
0.077014,41.530370,-391.416009,6.560418,6.700311,18.404036,-212.105245,3.138027,2.939846,-0.128265,6.196634,0.040228,0.014733
0.077545,46.123849,-390.498227,6.346963,6.714076,14.793281,-211.222534,3.119411,2.206626,-0.173015,6.213263,0.038858,0.014714
0.078076,50.187474,-389.557755,6.416682,7.081064,11.997667,-211.664474,3.107240,2.297264,-0.211469,6.226563,0.039262,0.014646
0.078607,54.063508,-387.069876,6.566417,6.787561,7.203775,-211.377200,2.685223,2.193008,-0.260647,6.249118,0.039029,0.012694
0.079138,58.136852,-384.885270,6.428976,6.853367,3.476423,-211.473590,2.691912,2.211082,-0.305348,6.266748,0.038450,0.012727
0.079669,62.522548,-381.994512,6.329866,6.840554,-0.235952,-211.687773,3.104751,2.046127,-0.353062,6.284300,0.038904,0.014667
0.080201,65.640415,-379.350549,6.455857,6.750929,-3.759016,-211.890166,3.030090,2.038856,-0.392878,6.300924,0.039278,0.014297
0.080732,69.200147,-375.788131,6.304388,6.680976,-7.493062,-212.131793,3.001382,2.224329,-0.438233,6.318493,0.038692,0.014136
0.081263,72.257588,-372.841491,6.684154,6.584153,-10.844454,-211.930820,3.460791,2.317594,-0.476719,6.334310,0.040945,0.016297
0.081794,74.980819,-369.438180,6.506066,6.725693,-14.232848,-211.880705,3.207261,2.263341,-0.515218,6.350258,0.039852,0.015086
0.082325,77.492318,-365.578574,6.446013,6.671651,-17.922027,-211.933264,3.059228,2.105119,-0.555721,6.367549,0.039238,0.014357
0.082856,80.410092,-361.985477,6.628099,6.347352,-20.173127,-211.430082,3.041532,2.287426,-0.588981,6.378310,0.039371,0.014292
0.083387,82.162176,-358.516432,6.503190,6.565017,-23.583070,-211.255131,3.029842,2.136334,-0.622757,6.394358,0.039072,0.014209
0.083918,84.098657,-354.535542,6.684139,6.313889,-26.003478,-210.881374,3.148232,2.379759,-0.653939,6.405875,0.039548,0.014769
0.084450,85.929426,-350.802487,6.695184,6.265622,-29.093476,-210.713694,3.401716,2.099056,-0.687458,6.420389,0.039503,0.015899
0.084981,87.905319,-347.128983,6.620455,6.418868,-31.518742,-210.429683,3.687941,2.296975,-0.718051,6.431863,0.039989,0.017216
0.085512,89.186020,-343.691978,6.713388,6.573621,-34.492999,-210.124735,3.103298,2.200855,-0.746978,6.445889,0.039474,0.014478
0.086043,90.303190,-340.534678,6.705972,6.245836,-36.416498,-209.400445,3.168741,2.608609,-0.768280,6.455372,0.038997,0.014838
0.086574,91.710620,-336.922114,6.753253,6.272252,-38.495335,-208.605095,3.182146,2.462684,-0.792705,6.465669,0.038871,0.014902
0.087105,92.104853,-333.635868,6.941091,6.339103,-40.604645,-208.888214,3.225001,2.314150,-0.816313,6.475176,0.039461,0.015021
0.087636,93.124658,-330.714067,6.836522,6.194377,-42.672848,-208.626678,3.177976,2.246640,-0.838512,6.484944,0.038496,0.014773
0.088167,93.819673,-328.098128,6.758877,6.252458,-44.204186,-208.414424,3.209010,2.301565,-0.856445,6.492186,0.038459,0.014904
0.088699,94.825198,-325.311496,6.875749,6.377405,-46.217579,-208.008594,3.233470,2.238054,-0.877033,6.501824,0.038779,0.014988
0.089230,94.921525,-322.660734,6.787920,6.363758,-47.063008,-207.428399,3.500910,2.645507,-0.889032,6.506296,0.039359,0.016286
0.089761,95.279252,-320.370462,6.795777,6.307129,-48.947970,-207.531892,3.423747,2.230562,-0.906900,6.514810,0.038516,0.015812
0.090292,95.184335,-318.254043,6.814699,6.228212,-50.874021,-206.980070,3.531671,2.120210,-0.919757,6.524199,0.038133,0.016265
0.090823,95.593307,-316.240841,7.081946,6.140363,-51.555191,-207.082861,3.710549,2.233204,-0.932550,6.527184,0.038682,0.017061
0.091354,95.775811,-314.266011,6.953637,6.191225,-52.852541,-206.669993,3.774364,2.387793,-0.944192,6.533553,0.038698,0.017365
0.091885,96.184927,-312.726677,6.737548,6.177110,-54.300089,-206.532817,3.276921,2.141350,-0.956270,6.540280,0.037299,0.015058
0.092416,95.933882,-311.767132,6.981162,6.118276,-55.382997,-206.062574,3.591987,2.016606,-0.961035,6.545748,0.037576,0.016441
0.092948,95.818079,-310.086761,7.045676,6.143770,-55.371749,-206.330026,3.388241,3.055966,-0.969346,6.545373,0.039166,0.015761
0.093479,96.158472,-309.517591,7.063455,6.339594,-57.294403,-204.995973,3.461799,2.121280,-0.972846,6.555721,0.038137,0.015892
0.094010,95.242928,-308.259585,7.061842,6.061721,-57.807884,-205.185544,3.713124,2.381193,-0.978103,6.557802,0.037952,0.017037
0.094541,94.744135,-307.908631,6.880110,6.278216,-58.350380,-205.136908,3.243579,2.219637,-0.979596,6.560312,0.037785,0.014903
0.095072,94.621485,-307.717195,6.875231,6.188257,-59.278889,-205.039684,3.535174,2.158019,-0.982446,6.564621,0.037499,0.016157
0.095603,94.500839,-307.614920,6.877841,6.216827,-59.332617,-205.133674,3.730088,2.249161,-0.983129,6.564740,0.037905,0.017033
0.096134,94.195665,-307.192843,6.820383,6.219280,-59.369417,-206.603032,3.395287,3.232569,-0.990893,6.563006,0.039208,0.015738
0.096666,93.861274,-307.435392,6.905058,6.278201,-59.628211,-205.300071,3.704746,2.256295,-0.983656,6.565852,0.038235,0.016900
0.097197,92.609464,-307.757846,6.804440,6.198948,-60.048134,-205.146537,3.434592,2.213299,-0.978996,6.567939,0.037635,0.015693
0.097728,92.377136,-308.548683,6.949321,6.286578,-59.616828,-205.338865,3.687577,2.277714,-0.974277,6.565751,0.038538,0.016827
0.098259,91.096079,-309.333946,6.808401,6.279976,-59.819238,-205.328249,3.501818,2.303974,-0.967379,6.566673,0.038275,0.016007
0.098790,90.414592,-310.384518,6.837464,6.027119,-59.556453,-206.998652,3.174545,3.482757,-0.967239,6.563333,0.039264,0.014852
0.099321,89.345758,-311.734948,6.691342,6.089970,-59.865146,-206.764877,3.039407,3.449651,-0.957724,6.565011,0.039011,0.014276
