0,1,2,3,4
0.0,0.3249009062876272,2.377319997047979,0.1,0.1
0.03333333333333333,0.2349658584797839,2.42218286790714,0.1,0.1
0.06666666666666667,0.2787393791199119,2.5278788224276196,0.1,0.1
0.1,0.1743108663172305,2.4011604457183995,0.1,0.1
0.13333333333333333,0.3583286260238515,2.4712734260827953,0.1,0.1
0.16666666666666666,0.1905839741980052,2.462061524962562,0.1,0.1
0.2,0.04316995812005825,2.3403003059167755,0.1,0.1
0.23333333333333334,0.17592270819008538,2.490291091109868,0.1,0.1
0.26666666666666666,0.1915076165408126,2.4137319520527964,0.1,0.1
0.3,0.09642945482585513,2.2109380371820193,0.1,0.1
0.3333333333333333,-0.021230489095918376,2.44492164335521,0.1,0.1
0.36666666666666664,0.06305713157494841,2.620552590621795,0.1,0.1
0.4,0.2235645054676223,2.3317414304058808,0.1,0.1
0.43333333333333335,0.23213055877791358,2.456715739211878,0.1,0.1
0.4666666666666667,0.1312953718259238,2.47080855923823,0.1,0.1
0.5,0.3481349328774567,2.3247452491118104,0.1,0.1
0.5333333333333333,0.36114614947026763,2.2966929223540364,0.1,0.1
0.5666666666666667,0.25439967755635096,2.5218287979936718,0.1,0.1
0.6,0.4133312217004673,2.3469883930223534,0.1,0.1
0.6333333333333333,0.5369427883085447,2.415397117460039,0.1,0.1
0.6666666666666666,0.5492261917433421,2.4624799926096053,0.1,0.1
0.7,0.5290747474886915,2.3333371172464976,0.1,0.1
0.7333333333333333,0.4506738475221403,2.3062542678224873,0.1,0.1
0.7666666666666666,0.5158183555452924,2.482531369303392,0.1,0.1
0.8,0.5697988254296007,2.4999551502910893,0.1,0.1
0.8333333333333334,0.47216976931983057,2.3494402929191316,0.1,0.1
0.8666666666666667,0.6836254361671241,2.4689526636123036,0.1,0.1
0.9,0.7607510571711683,2.300753396580756,0.1,0.1
0.9333333333333333,0.8037794729385309,2.1177452283048406,0.1,0.1
0.9666666666666667,0.8364574600248955,2.1463030200791584,0.1,0.1
1.0,0.8536200951376773,2.3085474921722455,0.1,0.1
1.0333333333333332,0.8743877866448629,2.0310434372069888,0.1,0.1
1.0666666666666667,0.9745635727511442,2.212602850192721,0.1,0.1
1.1,1.2274466702755968,2.1109347167082038,0.1,0.1
1.1333333333333333,1.2628038418794458,1.9644037832110888,0.1,0.1
1.1666666666666667,1.1841730939245432,2.054357596198816,0.1,0.1
1.2,1.4044906428124566,2.104473165729146,0.1,0.1
1.2333333333333334,1.3173771673757428,1.9027357745095514,0.1,0.1
1.2666666666666666,1.5406638999152418,1.889839163311811,0.1,0.1
1.3,1.64052670031952,1.8477849285124337,0.1,0.1
1.3333333333333333,1.8162221352050503,1.6470409918791442,0.1,0.1
1.3666666666666667,1.9557416552557179,1.5806605884180993,0.1,0.1
1.4,1.941640490527513,1.2292076624105421,0.1,0.1
1.4333333333333333,2.1273184091394923,1.1986758380203189,0.1,0.1
1.4666666666666666,2.1362504655102383,1.0410530236319027,0.1,0.1
1.5,2.4748436682880928,0.8221878966091751,0.1,0.1
1.5333333333333332,2.111703556350297,0.5652098623486729,0.1,0.1
1.5666666666666667,2.3789781651014237,0.25012200618895297,0.1,0.1
1.6,2.3740145057169095,-0.04770990173173893,0.1,0.1
1.6333333333333333,2.5201337715312158,-0.1283131760277403,0.1,0.1
1.6666666666666667,2.3710703909570583,-0.31382749878505123,0.1,0.1
1.7,2.3167014391166263,-0.8275638710349535,0.1,0.1
1.7333333333333334,2.110227158937942,-1.1911952897495999,0.1,0.1
1.7666666666666666,1.9713768759217316,-1.2536053077848013,0.1,0.1
1.8,1.6791529318392875,-1.7253327997466137,0.1,0.1
1.8333333333333333,1.4845070937780869,-1.9315170945813187,0.1,0.1
1.8666666666666667,1.1059568917060771,-2.1486973542419583,0.1,0.1
1.9,0.5530828556735067,-2.258359988722293,0.1,0.1
1.9333333333333333,0.6009570232796396,-2.4955021097055012,0.1,0.1
1.9666666666666666,0.18947827564586717,-2.3514974465363405,0.1,0.1
2.0,-0.5365667101336979,-2.2451447417300563,0.1,0.1
2.033333333333333,-0.7778448799969235,-2.283537648009478,0.1,0.1
2.0666666666666664,-1.0195117729283563,-2.088766356915833,0.1,0.1
