0,1,2,3,4,5,6,7,8
2.0,0.16848050981785112,-0.9857049851814269,0.1,0.1,0.2180895071299095,-1.9844737008437128,0.1,0.1
2.033333333333333,0.14973475969091016,-0.9887262016050274,0.1,0.1,0.29233079007901297,-1.9785071733950268,0.1,0.1
2.0666666666666664,0.1333616716623406,-0.9910674369241611,0.1,0.1,0.346260378914132,-1.9681417127346115,0.1,0.1
2.1,0.11669561822198553,-0.9931677263623645,0.1,0.1,0.3964480855308831,-1.9532398887723494,0.1,0.1
2.1333333333333333,0.09630486621812587,-0.9953518838796201,0.1,0.1,0.4548900962873915,-1.9288488751849868,0.1,0.1
2.1666666666666665,0.08357200416109448,-0.9965017411527679,0.1,0.1,0.49122893450970384,-1.9096369048272095,0.1,0.1
2.2,0.07359582431122845,-0.9972881502574623,0.1,0.1,0.520800122757704,-1.8917199897237214,0.1,0.1
2.2333333333333334,0.06491968446905953,-0.9978904922727933,0.1,0.1,0.5497848010104378,-1.8724794350117897,0.1,0.1
2.2666666666666666,0.06193388909074829,-0.9980802539786542,0.1,0.1,0.5639109912992099,-1.8629611641960064,0.1,0.1
2.3,0.061940065083732725,-0.9980798707204864,0.1,0.1,0.5716894657371907,-1.8584028034227598,0.1,0.1
2.3333333333333335,0.06654242163370291,-0.9977835968400776,0.1,0.1,0.5723034098049903,-1.8604572447765397,0.1,0.1
2.3666666666666667,0.07340441888121264,-0.9973022567349938,0.1,0.1,0.5653902682123818,-1.8679054522597336,0.1,0.1
2.4,0.08315272381580005,-0.9965368154373492,0.1,0.1,0.5520038128608519,-1.87981404049258,0.1,0.1
2.433333333333333,0.10048230309677385,-0.9949388457409671,0.1,0.1,0.5237892247391809,-1.9009251867470716,0.1,0.1
2.466666666666667,0.11642554231822747,-0.9931994226216136,0.1,0.1,0.49475295330096714,-1.9188712705780573,0.1,0.1
2.5,0.1343474679360408,-0.9909342853384246,0.1,0.1,0.4591875244577346,-1.9367032516716316,0.1,0.1
2.533333333333333,0.1597784908442065,-0.9871528928507214,0.1,0.1,0.4028846580480248,-1.9571525791741085,0.1,0.1
2.5666666666666664,0.17835634062488445,-0.9839659627034363,0.1,0.1,0.35575353956853617,-1.968105299284871,0.1,0.1
2.6,0.19487963180087423,-0.9808271657683405,0.1,0.1,0.3064556756230196,-1.974583064591084,0.1,0.1
2.6333333333333333,0.21141373491802737,-0.9773966608741868,0.1,0.1,0.24065505758068373,-1.9769690419696921,0.1,0.1
2.6666666666666665,0.2184449163314189,-0.9758492806417185,0.1,0.1,0.19330250609353047,-1.9755331602793915,0.1,0.1
2.7,0.22025802615331136,-0.9754416445462266,0.1,0.1,0.14888630499597577,-1.9728914314623598,0.1,0.1
2.7333333333333334,0.2141749290500629,-0.9767953213270426,0.1,0.1,0.09535001273472406,-1.969710543922936,0.1,0.1
2.7666666666666666,0.203188994536099,-0.9791395367869735,0.1,0.1,0.05993435159350077,-1.9688253997128762,0.1,0.1
2.8,0.1867717893495233,-0.9824033279173974,0.1,0.1,0.028799117963824478,-1.9698468124243669,0.1,0.1
2.8333333333333335,0.15668333707098414,-0.9876488909953275,0.1,0.1,-0.005892845062221874,-1.9743448852118797,0.1,0.1
2.8666666666666667,0.12827164799162857,-0.9917390706841753,0.1,0.1,-0.02678534218736306,-1.9796445974409762,0.1,0.1
2.9,0.09527890417014498,-0.995450616766164,0.1,0.1,-0.043422892539022206,-1.9857848086375993,0.1,0.1
2.933333333333333,0.045306933535886794,-0.9989731136389881,0.1,0.1,-0.059639795673070435,-1.993450958554772,0.1,0.1
2.966666666666667,0.004665393080581696,-0.9999891169944819,0.1,0.1,-0.0682686309652115,-1.9973258846594906,0.1,0.1
3.0,-0.051047301721437836,-0.9986962365939708,0.1,0.1,-0.0772198222004375,-1.9983536775064947,0.1,0.1
3.033333333333333,-0.0918569493753084,-0.9957722133356915,0.1,0.1,-0.08382028779604624,-1.9957399188495548,0.1,0.1
3.0666666666666664,-0.13011832454102729,-0.9914984728271828,0.1,0.1,-0.09181484814004454,-1.990764625408966,0.1,0.1
3.1,-0.1751259897557081,-0.9845460312814651,0.1,0.1,-0.10640644859219409,-1.9821820494074527,0.1,0.1
3.1333333333333333,-0.20335824951145984,-0.9791043980881889,0.1,0.1,-0.12113317367161415,-1.975718183314508,0.1,0.1
3.1666666666666665,-0.22634263671934798,-0.9740477456485043,0.1,0.1,-0.13946650183913178,-1.9702668667199053,0.1,0.1
3.2,-0.24840866763545544,-0.9686553225185819,0.1,0.1,-0.16969650703563793,-1.965552707294823,0.1,0.1
3.2333333333333334,-0.25835771874277075,-0.9660493202554574,0.1,0.1,-0.19666781102895356,-1.9641446840791057,0.1,0.1
3.2666666666666666,-0.2625863201889273,-0.9649085057401237,0.1,0.1,-0.22716722293695774,-1.9642810526663714,0.1,0.1
