# time (s), x1 (pixels), y1 (pixels), x1 error (pixels), y1 error (pixels), x2 (pixels), y2 (pixels), x2 error (pixels), y2 error (pixels), angle1 (the smaller arm) (rad), angle2 (the larger arm) (rad), angle1 error (rad), angle2 error (rad)
3.156659,-153.593331,-405.761189,6.406022,6.780047,-59.475029,-247.364360,4.355637,3.183218,0.536139,0.235956,0.041685,0.016901
3.160834,-150.821338,-407.091833,6.489446,6.557139,-59.327951,-247.156485,4.366820,3.322398,0.519626,0.235585,0.041835,0.016982
3.165010,-148.157182,-407.784681,6.489264,6.625724,-59.276147,-246.632905,4.397264,3.288336,0.504022,0.235868,0.042046,0.017126
3.169185,-145.550119,-409.320770,6.391457,6.571323,-58.080618,-246.184711,4.044762,3.160965,0.492167,0.231686,0.040539,0.015826
3.173361,-142.546842,-410.345250,6.503569,6.764211,-57.748865,-246.904508,4.230153,3.281407,0.478598,0.229761,0.041862,0.016509
3.177536,-139.653944,-411.783258,6.398093,6.895127,-57.141385,-246.873702,4.268506,2.884533,0.463928,0.227455,0.041477,0.016611
3.181712,-135.862464,-413.145214,6.377489,6.601010,-55.405434,-246.993101,4.260395,3.279502,0.450958,0.220667,0.041243,0.016666
3.185887,-132.947873,-414.614076,6.223878,6.492697,-55.151801,-247.096546,4.132547,2.879006,0.434769,0.219600,0.040102,0.016122
3.190062,-129.135348,-415.936550,6.292899,6.656270,-54.542779,-247.303455,3.800829,3.014867,0.416463,0.217075,0.039830,0.014879
3.194238,-125.344785,-417.285268,6.386167,6.708979,-52.780020,-246.681517,3.779288,2.742108,0.402159,0.210782,0.039885,0.014825
3.198413,-121.873132,-418.780833,6.408911,6.665875,-52.788494,-247.032543,4.127053,2.586850,0.382439,0.210524,0.040831,0.016120
3.202589,-118.172413,-420.028547,6.537603,6.788618,-51.998808,-247.982219,4.495815,2.771290,0.367184,0.206693,0.042636,0.017510
3.206764,-114.281591,-421.478269,6.339105,6.704602,-51.044675,-247.792735,4.376373,3.018023,0.349170,0.203156,0.041457,0.017113
3.210940,-110.424802,-422.439216,6.008197,6.583064,-50.868937,-248.240041,4.328814,2.938544,0.329426,0.202120,0.040114,0.016896
3.215115,-105.898253,-423.922918,5.981175,6.653510,-49.264618,-248.782249,4.270923,3.157950,0.312749,0.195494,0.039936,0.016696
3.219291,-102.163612,-424.892207,6.417841,6.418110,-48.198496,-248.826773,4.117941,3.171245,0.297415,0.191333,0.041197,0.016127
3.223466,-97.671136,-425.515804,6.342170,6.654905,-46.803155,-248.445129,4.129070,3.039241,0.279742,0.186202,0.040975,0.016204
3.227642,-93.165061,-426.840294,6.212340,6.544774,-46.626103,-248.510732,4.501450,2.793520,0.255278,0.185466,0.041440,0.017616
3.231817,-88.912795,-427.500719,6.154596,6.677770,-45.290206,-249.182071,4.196934,3.226679,0.239921,0.179793,0.040569,0.016463
3.235993,-84.088891,-429.139928,6.076091,6.622514,-44.382253,-249.273749,3.642634,3.016344,0.217272,0.176200,0.038510,0.014317
3.240168,-79.553235,-429.494847,6.204678,6.600107,-43.259208,-249.534330,4.017666,3.311507,0.199008,0.171654,0.040263,0.015790
3.244344,-74.738188,-430.106299,6.055568,6.932553,-41.128390,-250.155040,4.051830,3.253355,0.184644,0.162954,0.039871,0.015908
3.248519,-70.173459,-431.145690,6.245254,6.655136,-39.657069,-249.727119,4.143766,3.033170,0.166650,0.157487,0.040714,0.016294
3.252695,-65.444244,-431.595540,6.272462,6.678800,-38.749252,-249.722909,4.194707,2.781808,0.145738,0.153941,0.041015,0.016489
3.256870,-60.547131,-432.326257,6.195058,7.055156,-37.563969,-250.721129,4.162194,3.157388,0.125886,0.148718,0.040795,0.016341
3.261046,-55.894403,-433.117415,6.096990,6.774549,-36.433369,-250.380747,3.691990,3.197263,0.106098,0.144498,0.038809,0.014554
3.265221,-50.639523,-434.433099,6.150325,6.686256,-33.602928,-251.536255,4.151222,2.849482,0.092881,0.132804,0.040388,0.016282
3.269396,-46.037708,-434.864351,6.170635,6.867118,-33.215812,-251.850699,4.082924,3.248242,0.069945,0.131130,0.040336,0.016022
3.273572,-40.975437,-435.334722,6.221183,6.739337,-31.149335,-252.437639,4.046416,3.591877,0.053673,0.122774,0.040522,0.015883
3.277747,-35.896741,-435.639423,6.047198,6.955401,-28.839078,-251.496389,4.030543,2.730608,0.038308,0.114171,0.039438,0.015866
3.281923,-30.999357,-435.904796,6.352489,6.826930,-27.560518,-252.308925,3.703437,3.192547,0.018728,0.108802,0.040044,0.014569
3.286098,-26.072049,-436.095359,6.130351,6.846755,-25.642642,-252.843742,3.933583,3.001311,0.002343,0.101071,0.039748,0.015445
3.290274,-21.373470,-436.269950,6.450645,6.686223,-24.333341,-252.961148,4.284750,2.660174,-0.016146,0.095899,0.042240,0.016813
3.294449,-16.556360,-435.146656,6.357755,6.689429,-22.419424,-251.458754,3.987453,2.501242,-0.031908,0.088922,0.040833,0.015757
3.298625,-11.696307,-435.435122,6.031899,6.766227,-20.206420,-252.087855,3.802694,3.041766,-0.046382,0.079985,0.038852,0.015019
3.302800,-6.581017,-435.346425,6.335538,6.594602,-18.268058,-252.394998,3.711636,2.916823,-0.063794,0.072253,0.040050,0.014653
3.306976,-1.787897,-435.197311,6.092238,6.706744,-15.380850,-252.560462,3.524294,2.966993,-0.074289,0.060825,0.038439,0.013921
3.311151,3.067630,-435.309341,5.741007,6.843392,-13.768185,-252.541368,3.922432,3.107413,-0.091857,0.054465,0.037909,0.015500
3.315327,7.984944,-435.220729,6.181627,6.890394,-12.590564,-252.853555,3.836751,2.925517,-0.112350,0.049753,0.039658,0.015147
3.319502,12.401438,-435.089249,6.007346,6.987912,-10.124678,-253.231654,3.868986,3.074464,-0.123239,0.039961,0.039035,0.015262
3.323678,17.340637,-434.851606,6.354132,7.012374,-7.924814,-252.841257,4.005652,2.773571,-0.137932,0.031333,0.040880,0.015831
3.327853,21.766150,-434.423343,6.365862,6.837496,-6.142170,-253.091193,3.953568,3.063764,-0.152709,0.024264,0.040845,0.015615
3.332029,26.663196,-433.902077,6.352771,6.657927,-3.502766,-253.554015,3.713945,3.099388,-0.165731,0.013814,0.040242,0.014646
3.336204,31.257194,-433.867562,6.247726,6.786289,-1.551370,-253.936238,3.734385,3.288230,-0.180358,0.006109,0.039844,0.014706
3.340380,35.521025,-433.316448,6.423123,6.611469,1.209928,-253.381540,3.583648,3.290586,-0.188424,-0.004775,0.040159,0.014143
3.344555,40.234696,-432.889896,6.115676,7.008381,4.117664,-253.900297,3.416603,3.239256,-0.199109,-0.016216,0.038526,0.013455
3.348730,44.625542,-432.480890,6.290081,6.822278,6.481584,-253.521066,3.618398,3.176548,-0.210000,-0.025561,0.039723,0.014267
3.352906,48.990948,-431.743603,6.234643,6.796637,8.638377,-253.047331,4.115992,2.971968,-0.222091,-0.034124,0.040766,0.016252
3.357081,53.090896,-431.525657,6.356236,6.592238,11.228510,-253.021868,4.073946,3.143078,-0.230355,-0.044349,0.041108,0.016079
3.361257,57.548985,-430.352437,6.277781,6.876322,13.972936,-252.864719,3.915364,3.388083,-0.240754,-0.055202,0.040568,0.015455
3.365432,61.700010,-429.993217,6.045867,6.928114,15.695218,-252.604385,3.989530,2.965010,-0.253754,-0.062054,0.039629,0.015750
3.369608,65.407104,-429.296079,6.404143,6.927572,18.267665,-252.684524,3.781065,3.196256,-0.260830,-0.072169,0.040756,0.014914
3.373783,69.648954,-428.553440,6.308039,6.792955,21.838755,-252.118553,3.569486,2.970059,-0.264624,-0.086405,0.039713,0.014089
3.377959,73.737205,-427.573282,6.094374,6.747159,23.549685,-252.050958,3.999375,3.092762,-0.278501,-0.093162,0.039985,0.015771
3.382134,77.322676,-427.294890,6.166874,6.863009,26.359736,-251.679055,3.667445,3.155956,-0.282438,-0.104355,0.039402,0.014472
3.386310,81.604500,-426.492067,6.052990,6.819132,28.685730,-250.947579,3.734305,2.911808,-0.292791,-0.113816,0.038931,0.014747
3.390485,85.039772,-425.761403,6.286041,6.911491,31.346179,-250.865527,4.186722,2.954145,-0.297869,-0.124308,0.041265,0.016496
3.394661,88.602387,-424.881055,6.275288,6.431640,33.565401,-250.862421,3.832460,2.725508,-0.306316,-0.133010,0.040108,0.015076
3.398836,92.165041,-424.321879,6.117094,6.710993,36.510440,-250.297612,3.426221,2.952932,-0.309530,-0.144847,0.038541,0.013509
3.403012,95.901283,-424.362914,6.304666,6.648518,39.113369,-250.887237,3.930044,3.138191,-0.316359,-0.154655,0.040660,0.015411
3.407187,98.984211,-423.756609,6.307339,6.559163,41.743164,-250.461936,4.206893,3.138861,-0.319028,-0.165147,0.041378,0.016468
3.411363,102.684739,-423.151234,6.364720,6.587201,44.496435,-249.942196,3.501923,3.245103,-0.324097,-0.176181,0.039801,0.013764
