# time (s), x1 (pixels), y1 (pixels), x1 error (pixels), y1 error (pixels), x2 (pixels), y2 (pixels), x2 error (pixels), y2 error (pixels), angle1 (the smaller arm) (rad), angle2 (the larger arm) (rad), angle1 error (rad), angle2 error (rad), kinetic energy (J), kinetic energy error (J), potential energy (J), potential energy error (J)
7.211309,83.000681,-181.287319,6.201784,6.716133,0.238572,-19.301689,3.494593,3.075531,-0.472347,-0.012360,0.039444,0.181034,0.013048,0.015698,-0.068448,0.001505
7.215485,86.319758,-179.126389,6.457296,6.583944,0.370335,-20.295946,3.308296,3.814523,-0.496015,-0.018245,0.040627,0.162985,0.013707,0.016512,-0.067677,0.001553
7.219661,89.966655,-177.060248,6.519981,6.563036,0.330421,-19.214793,3.427373,3.054109,-0.516462,-0.017194,0.040409,0.178340,0.013650,0.016182,-0.066919,0.001574
7.223836,93.519143,-175.575238,6.431344,6.639221,0.682547,-19.230527,3.131171,3.150239,-0.535844,-0.035478,0.039623,0.162722,0.012286,0.015247,-0.066044,0.001666
7.228012,96.653601,-173.260883,6.565519,6.525998,0.958012,-19.762295,3.168060,3.486007,-0.557469,-0.048439,0.040471,0.160160,0.009904,0.013935,-0.064956,0.001790
7.232187,99.578596,-171.452646,6.575792,6.586115,0.407675,-21.189528,3.315490,4.275343,-0.583360,-0.019237,0.041745,0.156459,0.009754,0.014118,-0.064221,0.001759
7.236363,102.463050,-169.417011,6.316807,6.534498,0.441487,-20.385112,3.291640,3.555386,-0.600290,-0.021654,0.040006,0.161441,0.009847,0.013924,-0.063508,0.001814
7.240539,105.257720,-167.763114,6.505963,6.612782,0.302317,-19.602144,3.422703,2.989779,-0.616333,-0.015421,0.040316,0.174583,0.009462,0.013679,-0.062777,0.001880
7.244714,107.488473,-165.877515,6.664589,6.617135,0.302317,-19.602144,3.422703,2.989779,-0.632382,-0.015421,0.040874,0.174583,0.007716,0.012477,-0.061563,0.002002
7.248890,109.993224,-163.835716,6.622307,6.587131,-0.049667,-21.558124,3.341868,4.170361,-0.658333,0.002304,0.042040,0.155016,0.005014,0.010217,-0.060969,0.002006
7.253066,112.611012,-162.026634,6.595420,6.566306,0.105566,-20.226496,3.271869,4.075383,-0.670709,-0.005219,0.041466,0.161761,0.004795,0.009967,-0.060193,0.002042
7.257241,115.173618,-160.719811,6.576634,6.464244,0.232623,-20.482963,3.289924,4.225262,-0.686591,-0.011356,0.041385,0.160614,0.004360,0.009509,-0.059584,0.002083
7.261417,116.793878,-158.740682,6.681682,6.527530,0.238230,-20.035704,3.335202,3.953977,-0.698844,-0.011890,0.041596,0.166456,0.004504,0.009671,-0.059053,0.002136
7.265592,118.349734,-157.315929,6.742928,6.397556,0.347989,-19.856605,3.269777,4.493260,-0.709378,-0.017523,0.042134,0.164667,0.004429,0.009608,-0.058357,0.002180
7.269768,120.181737,-155.910973,6.902048,6.326365,0.269487,-20.016146,3.264778,4.425745,-0.723000,-0.013463,0.042336,0.163105,0.003152,0.008181,-0.057720,0.002213
7.273944,121.733063,-154.824003,6.800725,6.429270,0.200730,-20.455911,3.237692,4.509563,-0.735281,-0.009812,0.042380,0.158276,0.002344,0.006984,-0.057070,0.002227
7.278119,123.238547,-153.366200,6.720549,6.453614,0.197448,-20.668717,3.265550,4.342195,-0.747657,-0.009553,0.042081,0.157993,0.001645,0.005854,-0.056504,0.002235
7.282295,124.826150,-152.168391,6.695552,6.256065,0.114753,-20.506354,3.260984,4.507669,-0.758293,-0.005596,0.041760,0.159023,0.001412,0.005416,-0.056247,0.002293
7.286471,125.153597,-151.056067,6.848615,6.403596,0.228889,-20.424755,3.278861,4.493362,-0.763072,-0.011206,0.042620,0.160532,0.001524,0.005670,-0.055756,0.002247
7.290646,126.595865,-150.181236,6.622792,6.132630,0.228889,-20.424755,3.278861,4.493362,-0.772165,-0.011206,0.041377,0.160532,0.000948,0.004402,-0.055436,0.002300
7.294822,127.341107,-149.189652,6.702816,6.389577,0.332882,-20.297611,3.344640,4.386764,-0.778037,-0.016399,0.042110,0.164774,0.000693,0.003815,-0.055032,0.002306
7.298997,128.613505,-148.576962,6.741332,6.302802,0.332882,-20.297611,3.344640,4.386764,-0.785403,-0.016399,0.041908,0.164774,0.000363,0.002774,-0.054646,0.002340
7.303173,128.901279,-147.619126,6.785413,6.215218,0.146485,-20.655029,3.372593,4.527440,-0.792401,-0.007092,0.042220,0.163281,0.000103,0.001484,-0.054594,0.002305
7.307349,129.181706,-147.289184,6.819776,6.102548,0.368460,-20.506293,3.366991,4.219364,-0.793342,-0.017966,0.041560,0.164182,0.000036,0.000874,-0.054318,0.002364
7.311524,129.585441,-146.879580,6.999102,6.198285,0.180599,-20.770080,3.413311,4.302670,-0.798294,-0.008695,0.042415,0.164335,0.000001,0.000103,-0.054227,0.002393
7.315700,129.782856,-146.658442,6.935290,6.455461,0.180599,-20.770080,3.413311,4.302670,-0.799933,-0.008695,0.042862,0.164335,0.000003,0.000236,-0.054311,0.002385
7.319876,129.880112,-146.637684,7.002050,6.436694,0.396697,-20.483892,3.377567,4.216899,-0.798422,-0.019364,0.042780,0.164875,0.000085,0.001333,-0.054294,0.002369
7.324051,130.044873,-146.660885,6.917321,6.422298,0.477364,-20.503641,3.314708,4.237008,-0.798733,-0.023278,0.042483,0.161648,0.000190,0.001994,-0.054249,0.002361
7.328227,130.147729,-146.559211,6.883788,6.386843,0.477364,-20.503641,3.314708,4.237008,-0.799533,-0.023278,0.042317,0.161648,0.000408,0.002911,-0.054341,0.002376
7.332402,130.053801,-146.887101,6.998364,6.406945,0.430484,-20.461696,3.396962,4.214436,-0.797887,-0.021035,0.042652,0.165999,0.000629,0.003631,-0.054746,0.002288
7.336578,129.376905,-147.259497,6.691309,6.400525,0.804684,-20.013833,3.146794,4.040982,-0.790584,-0.040185,0.041369,0.157186,0.000870,0.004194,-0.054745,0.002320
7.340754,128.980348,-147.619833,6.806849,6.286734,0.511073,-20.481063,3.334254,4.234512,-0.790603,-0.024948,0.041936,0.162777,0.001489,0.005486,-0.055076,0.002278
7.344929,128.567149,-148.475082,6.675718,6.286484,0.764041,-20.467964,3.114860,4.306172,-0.784601,-0.037311,0.041430,0.152173,0.001675,0.005818,-0.055452,0.002289
7.349105,127.443994,-149.092869,6.749820,6.323124,0.679735,-20.372456,3.112043,4.422771,-0.777742,-0.033353,0.041922,0.152759,0.002201,0.006724,-0.055880,0.002227
7.353281,126.787680,-149.974597,6.640419,6.263938,0.681445,-19.892442,3.111281,4.243938,-0.769880,-0.034243,0.041104,0.156392,0.002844,0.007544,-0.056278,0.002197
7.357456,125.875355,-151.021763,6.418808,6.302146,0.672444,-19.948072,3.100933,4.422902,-0.762494,-0.033697,0.040860,0.155453,0.003050,0.007744,-0.056703,0.002200
7.361632,124.513137,-152.035434,6.602809,6.188679,0.347026,-19.966059,3.373874,4.329551,-0.754564,-0.017379,0.041263,0.168971,0.003755,0.008633,-0.057356,0.002195
7.365807,123.184538,-153.251997,6.666982,6.462360,-0.004301,-18.938496,3.721995,3.933443,-0.742223,0.000227,0.041720,0.196531,0.004055,0.009046,-0.057945,0.002138
7.369983,121.548914,-154.661492,6.603916,6.331565,-0.171255,-18.910394,3.679269,3.885784,-0.730957,0.009056,0.041143,0.194556,0.004840,0.009854,-0.058334,0.002088
7.374159,120.625792,-155.857719,6.562372,6.318023,0.147400,-19.443678,3.485586,3.670068,-0.723445,-0.007581,0.040531,0.179261,0.005871,0.010747,-0.059144,0.002056
7.378334,118.534300,-157.422088,6.624949,6.431418,0.260014,-19.144209,3.458991,3.424944,-0.707585,-0.013581,0.040641,0.180664,0.006474,0.011305,-0.059758,0.002052
7.382510,116.805863,-159.095133,6.592531,6.483892,0.447529,-19.641540,3.527487,3.712489,-0.695360,-0.022781,0.041155,0.179552,0.007673,0.012385,-0.060467,0.002032
7.386686,114.798609,-160.613325,6.655698,6.465936,0.578686,-19.662168,3.615658,3.682474,-0.681021,-0.029423,0.041461,0.183812,0.008232,0.012844,-0.061184,0.001970
7.390861,112.493626,-162.227595,6.734931,6.195164,0.329578,-19.553772,3.476758,3.654587,-0.666243,-0.016853,0.040963,0.177782,0.009139,0.013532,-0.062048,0.001927
7.395037,109.852416,-164.199591,6.546644,6.545580,0.329578,-19.553772,3.476758,3.654587,-0.648080,-0.016853,0.041025,0.177782,0.009537,0.013766,-0.062830,0.001886
7.399213,107.452146,-166.092760,6.614050,6.454088,0.329578,-19.553772,3.476758,3.654587,-0.631241,-0.016853,0.041059,0.177782,0.010296,0.014342,-0.063564,0.001841
7.403388,105.243375,-167.704116,6.547892,6.399092,0.659623,-19.671300,3.614770,3.586303,-0.615069,-0.033520,0.041003,0.183654,0.011766,0.015263,-0.064463,0.001809
7.407564,101.988665,-169.969133,6.542504,6.626612,0.569672,-20.049192,3.569559,3.781880,-0.594771,-0.028406,0.041485,0.177977,0.013233,0.016231,-0.065250,0.001734
7.411739,99.419379,-171.991745,6.535374,6.447334,0.504778,-19.848441,3.559787,3.539048,-0.576474,-0.025426,0.040867,0.179290,0.013137,0.015972,-0.066056,0.001699
7.415915,96.400578,-173.995397,6.568631,6.583779,0.544508,-20.143051,3.517341,3.720293,-0.557188,-0.027025,0.041277,0.174562,0.013301,0.016200,-0.066988,0.001611
7.420091,93.451668,-175.787107,6.485267,6.616666,1.254218,-19.903190,3.281823,3.788352,-0.534109,-0.062933,0.040651,0.164671,0.014434,0.016567,-0.067916,0.001549
7.424266,89.729873,-177.850717,6.430033,6.484213,1.418573,-20.041597,3.525638,3.748070,-0.510190,-0.070664,0.040759,0.175534,0.013848,0.016355,-0.068507,0.001477
7.428442,86.621034,-180.247230,6.269284,6.623130,0.780675,-21.012642,3.109965,4.466262,-0.494422,-0.037136,0.039984,0.148011,0.016948,0.017879,-0.069359,0.001438
7.432618,83.132723,-181.647346,6.447119,6.755288,1.116092,-20.524735,3.241327,4.129083,-0.470847,-0.054324,0.040741,0.157835,0.018195,0.018492,-0.070299,0.001312
7.436793,79.103142,-183.925967,6.356527,6.667522,0.859320,-19.209531,3.203166,3.148810,-0.443466,-0.044704,0.039295,0.166577,0.018201,0.018024,-0.070820,0.001308
7.440969,75.338299,-185.438991,6.351679,6.783474,0.597655,-21.436484,3.241695,4.388664,-0.427608,-0.027873,0.040520,0.151213,0.020335,0.019471,-0.071793,0.001190
7.445144,71.258300,-187.390514,6.321264,6.935304,1.156805,-19.896687,3.194324,3.512326,-0.396379,-0.058075,0.039598,0.160331,0.018388,0.018398,-0.072552,0.001106
7.449320,66.726429,-188.860380,6.340880,6.673473,1.040055,-19.668881,3.213559,2.828838,-0.370325,-0.052829,0.039269,0.163104,0.019044,0.018425,-0.073168,0.001007
7.453496,63.046706,-190.710367,6.055780,6.699374,1.040055,-19.668881,3.213559,2.828838,-0.347788,-0.052829,0.037955,0.163104,0.019875,0.018739,-0.073864,0.000967
7.457671,58.359902,-191.954473,6.304216,6.937259,1.018926,-19.225077,3.322951,3.112288,-0.320523,-0.052950,0.039424,0.172573,0.019871,0.019039,-0.074431,0.000896
7.461847,53.561475,-193.588778,6.218037,6.755061,0.856955,-21.083627,3.285414,4.052716,-0.296517,-0.040623,0.039410,0.155766,0.022145,0.020094,-0.075027,0.000797
7.466023,49.071253,-195.252741,6.058306,6.855460,0.932974,-20.702350,3.272638,4.238501,-0.269095,-0.045036,0.038523,0.158029,0.023177,0.020136,-0.075525,0.000738
7.470198,44.539849,-196.159792,6.302924,6.800593,0.920113,-20.832789,3.126110,4.168423,-0.243840,-0.044138,0.039264,0.150025,0.024190,0.020791,-0.075999,0.000656
7.474374,39.822535,-197.487453,6.271586,6.914317,0.905171,-21.116629,3.167369,3.865630,-0.217176,-0.042839,0.039145,0.149924,0.024830,0.021121,-0.076492,0.000565
7.478549,34.749928,-198.190720,6.211748,6.908418,1.469501,-20.887398,3.395380,3.643098,-0.185544,-0.070238,0.039386,0.162216,0.023212,0.020225,-0.076856,0.000466
7.482725,29.613077,-199.265139,6.100370,6.994697,1.125725,-20.646576,3.104837,4.067920,-0.158155,-0.054470,0.038030,0.150317,0.023641,0.020117,-0.077168,0.000391
7.486901,24.820290,-200.133800,6.250971,6.898974,1.216958,-19.952321,3.180873,3.599493,-0.130256,-0.060918,0.038671,0.159211,0.022893,0.020012,-0.077440,0.000301
7.491076,19.447107,-200.591221,6.255829,6.737986,1.368904,-20.147115,3.215679,3.812072,-0.099854,-0.067841,0.038828,0.159391,0.021337,0.019443,-0.077612,0.000220
7.495252,14.837406,-201.285184,6.103414,6.739476,1.288241,-19.759009,3.241140,3.550584,-0.074502,-0.065105,0.037987,0.163755,0.021382,0.019380,-0.077750,0.000132
7.499428,9.409125,-201.600253,6.072506,6.914220,1.308916,-19.955783,3.280325,3.413099,-0.044564,-0.065497,0.037968,0.164056,0.021002,0.019362,-0.077814,0.000056
7.503603,4.506056,-201.804004,6.163369,6.662117,1.090876,-19.349188,3.306987,3.009721,-0.018716,-0.056319,0.038330,0.170594,0.023150,0.020338,-0.077826,0.000020
7.507779,-0.595314,-202.061674,6.062675,6.883814,0.597379,-21.232172,3.572091,3.548347,0.006596,-0.028128,0.038913,0.168172,0.023452,0.020601,-0.077782,0.000105
7.511954,-5.931322,-201.982138,6.109366,6.698573,0.318263,-20.471820,3.651161,3.174234,0.034417,-0.015545,0.039190,0.178324,0.022729,0.020193,-0.077677,0.000193
7.516130,-10.976936,-201.649891,6.268170,6.727888,0.328858,-20.325835,3.616380,3.281545,0.062271,-0.016178,0.039838,0.177893,0.022802,0.020538,-0.077488,0.000285
7.520306,-16.420762,-201.829936,6.156351,6.613925,0.475511,-21.601582,3.523107,3.762255,0.093476,-0.022009,0.039210,0.163061,0.021438,0.019833,-0.077287,0.000360
7.524481,-20.892539,-201.120154,6.166404,6.721387,0.417024,-21.284760,3.551253,3.509419,0.117945,-0.019590,0.039331,0.166812,0.021885,0.020050,-0.077007,0.000433
7.528657,-25.959776,-200.622746,5.962924,6.801290,0.234206,-21.647795,3.543456,3.713032,0.145324,-0.010819,0.038447,0.163678,0.021481,0.019850,-0.076634,0.000539
7.532833,-31.058287,-199.904727,6.235798,6.788096,0.597379,-21.232172,3.572091,3.548347,0.175352,-0.028128,0.039686,0.168172,0.019991,0.019433,-0.076284,0.000610
7.537008,-35.735876,-199.225342,6.052267,6.706519,0.084218,-22.058459,3.758784,3.872262,0.199494,-0.003818,0.039556,0.170400,0.019947,0.019330,-0.075832,0.000696
7.541184,-40.619411,-198.448200,6.111039,6.590909,0.167214,-21.817884,3.781196,3.717478,0.226937,-0.007664,0.039751,0.173302,0.020176,0.019563,-0.075325,0.000788
7.545359,-45.362081,-196.977973,6.186806,6.747959,0.167214,-21.817884,3.781196,3.717478,0.254302,-0.007664,0.040227,0.173302,0.020676,0.019781,-0.074839,0.000861
7.549535,-49.813620,-196.171775,6.263837,6.582650,0.085040,-21.336535,3.775828,3.707435,0.278013,-0.003986,0.040328,0.176964,0.019408,0.019414,-0.074262,0.000931
7.553711,-54.167214,-194.682701,6.123549,6.618537,0.198893,-21.311860,3.870284,3.404331,0.303871,-0.009332,0.039969,0.181593,0.017156,0.018284,-0.073556,0.001027
7.557886,-59.084386,-193.087032,6.226810,6.813198,0.183163,-21.652086,3.766051,3.593723,0.332852,-0.008459,0.040376,0.173928,0.015295,0.017250,-0.072862,0.001085
7.562062,-63.377240,-191.967391,6.174660,6.684949,0.493234,-21.848784,3.584790,3.753115,0.359162,-0.022571,0.039661,0.164035,0.014422,0.016627,-0.072323,0.001183
7.566238,-67.040166,-190.187606,6.370672,6.746754,0.177026,-21.085567,3.929124,3.270353,0.378345,-0.008395,0.041142,0.186333,0.015164,0.017385,-0.071639,0.001252
7.570413,-71.166323,-189.041235,6.391352,6.700893,0.008798,-21.385317,3.897301,3.550419,0.401473,-0.000411,0.041182,0.182242,0.014602,0.016980,-0.070887,0.001313
7.574589,-74.845673,-187.179849,6.509867,6.630777,0.202326,-21.586231,3.541772,3.545676,0.425517,-0.009373,0.040865,0.164068,0.013101,0.016032,-0.070209,0.001362
7.578765,-78.562972,-185.867614,6.247974,6.759181,0.050269,-21.513928,3.807898,3.683302,0.446152,-0.002337,0.040559,0.176996,0.012640,0.015811,-0.069413,0.001447
7.582940,-82.295342,-183.946101,6.410923,6.757728,0.134492,-21.391484,3.850186,3.353470,0.469304,-0.006287,0.041105,0.179982,0.010967,0.014761,-0.068642,0.001487
7.587116,-85.636680,-182.342256,6.225862,6.739474,0.166657,-21.776256,3.792105,3.688942,0.490772,-0.007653,0.040532,0.174134,0.010119,0.013972,-0.067981,0.001544
7.591291,-88.653939,-180.685500,6.346664,6.649520,0.134492,-21.391484,3.850186,3.353470,0.508497,-0.006287,0.040736,0.179982,0.010174,0.014140,-0.067152,0.001624
7.595467,-92.323804,-178.780010,6.485482,6.538089,-0.186291,-21.509963,3.882780,3.503688,0.529954,0.008660,0.041274,0.180503,0.008690,0.013057,-0.066508,0.001656
7.599643,-94.838837,-177.283248,6.423808,6.482186,-0.167113,-21.507304,3.837326,3.625118,0.546093,0.007770,0.040966,0.178414,0.008548,0.012906,-0.065752,0.001669
7.603818,-97.895011,-175.492343,6.246725,6.461870,-0.328243,-21.425482,3.721415,3.606197,0.564528,0.015319,0.040076,0.173669,0.008048,0.012492,-0.064929,0.001755
7.607994,-100.746886,-173.734236,6.426637,6.512250,-0.226940,-21.637532,3.824821,3.515059,0.583996,0.010488,0.040891,0.176757,0.006993,0.011671,-0.064373,0.001756
7.612170,-102.930098,-172.171501,6.270397,6.604858,-0.294467,-21.124824,3.849824,3.054302,0.596832,0.013938,0.040152,0.182217,0.006739,0.011409,-0.063566,0.001819
7.616345,-105.408464,-170.509352,6.140931,6.821397,-0.125626,-21.477981,3.830658,3.562492,0.615040,0.005849,0.040518,0.178349,0.005178,0.010075,-0.062818,0.001877
7.620521,-108.116855,-169.154569,6.488145,6.514833,-0.240881,-21.666723,3.814328,3.408186,0.631505,0.011117,0.040859,0.176032,0.004558,0.009476,-0.062258,0.001885
7.624696,-109.683442,-167.278616,6.349184,6.407788,-0.239287,-21.379226,3.763018,3.563464,0.643587,0.011192,0.040371,0.176001,0.004344,0.009244,-0.061577,0.001937
7.628872,-111.579130,-165.920993,6.394891,6.530462,-0.128287,-21.734984,3.850336,3.351342,0.658038,0.005902,0.040706,0.177145,0.003355,0.008161,-0.061103,0.001973
7.633048,-113.124167,-164.501387,6.271208,6.716339,-0.063788,-21.186733,3.865954,3.630337,0.667934,0.003011,0.040927,0.182470,0.003010,0.007732,-0.060446,0.002005
7.637223,-115.058970,-163.299741,6.341995,6.544319,0.116414,-21.290976,3.956065,3.625237,0.681439,-0.005468,0.040895,0.185806,0.002270,0.006737,-0.059900,0.002049
7.641399,-116.709465,-162.122275,6.424108,6.623470,0.116414,-21.290976,3.956065,3.625237,0.692498,-0.005468,0.041245,0.185806,0.001941,0.006243,-0.059575,0.002065
7.645575,-117.755533,-161.259064,6.591906,6.428184,-0.016336,-21.198096,3.905423,3.612832,0.699028,0.000771,0.041230,0.184235,0.001588,0.005635,-0.059042,0.002082
7.649750,-119.089696,-160.231694,6.260791,6.632483,0.005124,-21.560754,3.942345,3.802515,0.709598,-0.000238,0.041053,0.182848,0.000957,0.004330,-0.058680,0.002116
7.653926,-120.487798,-159.126249,6.442139,6.908171,-0.696783,-21.631201,3.726788,3.363065,0.716696,0.032201,0.041387,0.172182,0.000564,0.003325,-0.058296,0.002123
7.658101,-121.234637,-158.446187,6.444866,6.654814,-0.358084,-21.787685,3.738583,3.647264,0.724194,0.016434,0.041172,0.171567,0.000427,0.002913,-0.058077,0.002127
7.662277,-121.932203,-158.038926,6.568286,6.450494,-0.085943,-21.449784,3.969399,3.435378,0.728413,0.004007,0.041054,0.185054,0.000275,0.002332,-0.057878,0.002089
7.666453,-122.773215,-157.484208,6.394543,6.452181,-0.688728,-21.684180,3.695611,3.331115,0.732263,0.031751,0.040142,0.170327,0.000130,0.001591,-0.057757,0.002094
7.670628,-123.102188,-156.740286,6.215794,6.590133,-0.684996,-21.203371,3.764260,3.384081,0.734581,0.032295,0.040138,0.177421,0.000024,0.000677,-0.057465,0.002154
7.674804,-123.835803,-156.579966,6.498303,6.649726,-0.434213,-21.474950,3.791418,3.451780,0.740156,0.020217,0.041039,0.176508,0.000000,0.000091,-0.057488,0.002150
7.678980,-123.961795,-156.678661,6.497704,6.684779,-0.419398,-21.302392,3.840672,3.324358,0.739725,0.019685,0.040981,0.180249,0.000001,0.000137,-0.057465,0.002144
7.683155,-124.045692,-156.663018,6.544133,6.662850,-0.585286,-21.494048,3.863959,3.058793,0.740157,0.027223,0.040854,0.179677,0.000002,0.000178,-0.057527,0.002132
7.687331,-124.151325,-156.567720,6.499776,6.652219,-0.963810,-21.375481,3.839871,3.024043,0.738970,0.045059,0.040681,0.179388,0.000049,0.000982,-0.057477,0.002143
7.691506,-123.996392,-156.641124,6.581556,6.659853,-0.535675,-21.412275,3.873780,2.945130,0.739938,0.025012,0.040837,0.180834,0.000307,0.002462,-0.057435,0.002152
7.695682,-123.835803,-156.579966,6.498303,6.649726,-0.202260,-21.378086,4.126548,2.935114,0.740734,0.009461,0.040967,0.193014,0.000682,0.003671,-0.057571,0.002113
7.699858,-123.205248,-156.586135,6.225902,6.682516,-0.618461,-21.825702,3.784801,3.236533,0.738129,0.028329,0.040342,0.173322,0.001016,0.004424,-0.057819,0.002126
7.704033,-122.712903,-157.231255,6.355303,6.754629,-0.596809,-21.704528,3.755492,3.315289,0.733394,0.027490,0.040817,0.172948,0.001198,0.004861,-0.058126,0.002114
7.708209,-122.009425,-158.121044,6.603713,6.492068,-0.620155,-21.784854,3.772406,3.263838,0.727468,0.028460,0.040852,0.173079,0.001513,0.005472,-0.058406,0.002110
7.712385,-121.436741,-158.816522,6.542824,6.690321,-0.433610,-21.424499,3.867058,3.135361,0.722057,0.020236,0.041012,0.180447,0.001809,0.005965,-0.058793,0.002049
7.716560,-120.473383,-159.842521,6.369566,6.520285,-0.412921,-21.424294,3.873041,3.135420,0.714495,0.019271,0.040174,0.180733,0.002156,0.006381,-0.059121,0.002079
7.720736,-119.558314,-160.531109,6.480639,6.798195,-0.688728,-21.684180,3.695611,3.331115,0.708036,0.031751,0.041072,0.170327,0.002786,0.007355,-0.059592,0.002050
7.724911,-117.861516,-161.649218,6.515426,6.548918,-0.550772,-22.001777,3.750998,3.434732,0.698689,0.025028,0.040944,0.170424,0.003709,0.008500,-0.059983,0.002019
7.729087,-116.719507,-162.442181,6.419081,6.550226,-0.389484,-21.731214,3.800793,3.420196,0.690829,0.017921,0.040704,0.174867,0.004608,0.009394,-0.060496,0.001927
7.733263,-115.583373,-163.731501,5.997228,6.560718,-0.595850,-21.657044,3.769906,3.334189,0.680414,0.027506,0.039360,0.173993,0.004780,0.009405,-0.061069,0.001939
7.737438,-113.273094,-164.897921,6.158262,6.618975,-0.180753,-21.748567,3.860489,3.389343,0.668632,0.008311,0.040197,0.177498,0.005647,0.010319,-0.061778,0.001910
7.741614,-112.190073,-166.529971,6.294180,6.797950,-0.873490,-21.251180,3.763639,3.102315,0.653806,0.041080,0.040352,0.176905,0.006171,0.010879,-0.062345,0.001865
7.745790,-110.142348,-167.469406,6.431427,6.379997,-0.815565,-21.160608,3.757305,3.033941,0.641728,0.038523,0.040041,0.177384,0.006685,0.011365,-0.062876,0.001813
7.749965,-107.598150,-168.963233,5.983672,6.582584,-0.283022,-21.851669,3.821040,3.337760,0.630239,0.012951,0.039531,0.174844,0.007055,0.011590,-0.063734,0.001774
7.754141,-105.464912,-170.442182,6.123650,6.828590,-0.661866,-20.903469,3.745257,2.851431,0.611291,0.031652,0.039714,0.179042,0.007307,0.011798,-0.064375,0.001769
7.758316,-103.058920,-172.404794,6.287186,6.745818,-0.205437,-21.018538,3.947637,2.919804,0.596774,0.009774,0.040437,0.187804,0.008223,0.012685,-0.064959,0.001760
7.762492,-100.494151,-173.731910,6.421912,6.521514,0.018346,-21.416305,3.928689,3.530414,0.583301,-0.000857,0.041067,0.183444,0.009984,0.013972,-0.065648,0.001699
7.766668,-98.325427,-175.216003,6.465145,6.386784,-0.419019,-21.459951,3.712532,3.507513,0.567015,0.019523,0.040635,0.172962,0.010294,0.014211,-0.066452,0.001637
7.770843,-94.934411,-176.850708,6.317209,6.440791,-0.164117,-21.402680,3.871600,3.249400,0.547491,0.007668,0.040409,0.180886,0.011138,0.014795,-0.067102,0.001614
7.775019,-92.490523,-178.719795,6.445738,6.445487,-0.120719,-21.507682,3.850014,3.512202,0.531214,0.005613,0.040942,0.179003,0.012381,0.015746,-0.067949,0.001528
7.779195,-89.581277,-180.165055,6.243710,6.650735,-0.419071,-20.517041,3.928888,3.031057,0.509340,0.020423,0.040254,0.191438,0.013731,0.016351,-0.068568,0.001512
7.783370,-86.262555,-181.955976,6.389873,6.704002,-0.305432,-21.871940,3.771602,3.615086,0.492769,0.013964,0.041080,0.172422,0.014937,0.017185,-0.069404,0.001446
7.787546,-82.608338,-183.874960,6.371365,6.794528,-0.264653,-21.600133,3.741752,3.782035,0.469577,0.012252,0.041049,0.173215,0.014849,0.017165,-0.070124,0.001407
7.791722,-79.085642,-185.520583,6.583716,6.596151,-0.263234,-21.792952,3.771986,3.565112,0.448677,0.012078,0.041664,0.173069,0.015678,0.017644,-0.070950,0.001297
7.795897,-75.596725,-187.048277,6.308362,6.680076,-0.506044,-20.490133,3.922436,2.991426,0.423550,0.024692,0.040558,0.191348,0.015851,0.017537,-0.071582,0.001246
7.800073,-71.531080,-188.547235,6.292220,6.703574,-0.215268,-21.432588,3.850501,3.580969,0.403350,0.010044,0.040792,0.179646,0.017065,0.018202,-0.072273,0.001178
7.804248,-67.710452,-190.363065,6.320151,6.634975,-0.215268,-21.432588,3.850501,3.580969,0.380113,0.010044,0.040788,0.179646,0.017987,0.018990,-0.072970,0.001096
7.808424,-63.638900,-192.020833,6.268718,6.540563,-0.292175,-21.239323,3.895621,3.366112,0.355191,0.013755,0.040502,0.183394,0.018065,0.018828,-0.073583,0.001025
7.812600,-59.640688,-193.361973,6.244717,6.684553,-0.251496,-20.984916,3.896344,3.316263,0.331794,0.011984,0.040431,0.185657,0.018431,0.018887,-0.074181,0.000948
7.816775,-55.174799,-194.677639,6.189747,6.617146,-0.309076,-21.810298,3.812868,3.713859,0.307330,0.014170,0.040248,0.174801,0.019171,0.019294,-0.074784,0.000906
7.820951,-50.618736,-195.740786,6.621597,6.694097,-0.235780,-20.907141,3.852614,3.431989,0.280575,0.011277,0.042047,0.184258,0.019245,0.019620,-0.075269,0.000807
7.825127,-46.377156,-196.910037,6.263293,6.606407,-0.189704,-21.244026,3.936832,3.599217,0.257108,0.008930,0.040774,0.185306,0.020819,0.020084,-0.075742,0.000725
7.829302,-41.738613,-198.019233,6.188856,6.715670,-0.030989,-21.490971,3.934000,3.495819,0.232011,0.001442,0.040499,0.183053,0.020937,0.019927,-0.076209,0.000639
7.833478,-37.074775,-199.326307,6.225268,6.657246,-0.214355,-21.396134,3.899635,3.693803,0.204273,0.010018,0.040488,0.182249,0.021937,0.020530,-0.076578,0.000563
7.837653,-32.690102,-199.781886,6.156421,6.823156,-0.319577,-21.332556,3.990384,3.631089,0.179448,0.014980,0.040523,0.187031,0.022411,0.020781,-0.076946,0.000470
7.841829,-27.305144,-200.883845,6.210574,6.779736,-0.057212,-21.412013,3.815047,3.722433,0.150672,0.002672,0.040209,0.178173,0.022137,0.020665,-0.077214,0.000385
7.846005,-22.717815,-201.462142,6.073310,6.772184,-0.029391,-21.877196,3.750452,3.981801,0.125672,0.001343,0.039499,0.171432,0.022698,0.020604,-0.077478,0.000297
