# time (s), x1 (pixels), y1 (pixels), x1 error (pixels), y1 error (pixels), x2 (pixels), y2 (pixels), x2 error (pixels), y2 error (pixels), angle1 (the smaller arm) (rad), angle2 (the larger arm) (rad), angle1 error (rad), angle2 error (rad)
3.499153,-165.010429,-399.939539,6.428540,6.554565,-63.784871,-245.105567,4.200805,3.156180,0.579020,0.254587,0.040871,0.016356
3.503329,-167.958072,-398.634905,6.358734,6.371897,-64.593358,-244.492780,3.989911,3.006090,0.590707,0.258292,0.039694,0.015554
3.507505,-171.248514,-396.811724,6.588514,6.495630,-65.600041,-244.522129,4.024231,3.012511,0.606508,0.262107,0.040696,0.015659
3.511680,-173.668280,-395.438955,6.423610,6.524897,-66.351602,-244.388857,3.910144,3.180395,0.617719,0.265109,0.040118,0.015260
3.515856,-176.067455,-394.303099,6.312050,6.692113,-67.104433,-244.348325,3.814903,3.153926,0.628382,0.268019,0.039831,0.014887
3.520031,-177.976027,-392.800389,6.453437,6.483592,-68.578219,-244.375710,3.988885,3.294768,0.635168,0.273589,0.040555,0.015532
3.524207,-180.319700,-391.154317,6.288193,6.417251,-68.799388,-244.142699,3.657202,3.162132,0.648971,0.274677,0.039185,0.014284
3.528383,-182.296640,-390.147678,6.215788,6.552876,-69.951685,-243.584612,4.153816,3.236029,0.653997,0.279651,0.040150,0.016143
3.532558,-184.260093,-389.200956,6.368733,6.410601,-70.326769,-243.563554,3.911220,3.147071,0.663860,0.281096,0.039746,0.015217
3.536734,-186.588073,-388.159083,6.528417,6.364255,-71.074478,-243.280025,3.712282,3.064806,0.673099,0.284240,0.039612,0.014462
3.540909,-188.000629,-387.370473,6.374040,6.354703,-71.341163,-243.109654,3.758567,3.162950,0.680006,0.285439,0.039250,0.014662
3.545085,-189.418830,-386.504332,6.463445,6.380743,-72.049011,-242.874326,3.988619,3.178374,0.685122,0.288382,0.039959,0.015510
3.549261,-190.556154,-385.778696,6.246792,6.414231,-72.383362,-242.465654,3.988491,3.094837,0.689549,0.290108,0.039276,0.015504
3.553436,-191.760967,-385.246386,6.471799,6.444350,-73.222029,-243.031431,3.658903,3.223214,0.694848,0.292636,0.039654,0.014280
3.557612,-192.715974,-384.382129,6.244927,6.578522,-73.212015,-242.419689,3.828369,3.188592,0.699714,0.293295,0.039442,0.014923
3.561788,-193.611512,-384.025860,6.470396,6.589900,-73.648910,-242.488308,4.098148,3.116803,0.703080,0.294867,0.040460,0.015880
3.565963,-194.457577,-383.772354,6.425778,6.676216,-73.963901,-242.436840,4.125455,3.164021,0.705965,0.296116,0.040558,0.015988
3.570139,-195.067672,-383.284427,6.627926,6.540482,-74.088911,-242.350089,4.150608,3.254732,0.709353,0.296687,0.040951,0.016106
3.574314,-195.676483,-382.953654,6.337551,6.618416,-74.358549,-242.451627,3.997740,3.265405,0.712257,0.297587,0.040107,0.015537
3.578490,-195.811831,-382.558255,6.406823,6.670101,-75.123334,-242.248847,3.713259,3.274036,0.710363,0.300704,0.040070,0.014497
3.582666,-195.906920,-382.530276,6.341561,6.685609,-74.935774,-242.494485,3.740095,3.399306,0.712485,0.299712,0.040105,0.014624
3.586841,-195.960986,-382.605316,6.333494,6.659339,-75.128914,-242.132162,3.753641,3.205858,0.710374,0.300862,0.039799,0.014629
3.591017,-196.053124,-382.741291,6.362008,6.735309,-75.301624,-241.880036,3.891112,3.103055,0.708681,0.301808,0.040100,0.015111
3.595192,-196.016194,-382.933910,6.488029,6.699928,-75.350930,-241.895357,3.927242,3.081002,0.707706,0.301976,0.040386,0.015235
3.599368,-195.800247,-383.255713,6.444096,6.526219,-75.313631,-242.023306,3.909967,3.377165,0.706296,0.301685,0.040176,0.015252
3.603544,-194.538387,-383.608089,6.264278,6.668193,-75.279008,-242.097671,3.829174,3.211020,0.700276,0.301467,0.039806,0.014904
3.607719,-194.078795,-384.071410,6.345101,6.711819,-75.167409,-242.025555,3.759288,3.100147,0.696977,0.301131,0.039852,0.014623
3.611895,-193.350646,-385.398596,6.305308,6.567292,-75.156406,-242.179473,3.689501,3.475035,0.689960,0.300910,0.039615,0.014478
3.616070,-192.104751,-385.655154,6.379469,6.477422,-74.958680,-242.078235,3.702514,3.680527,0.684368,0.300283,0.039965,0.014603
3.620246,-191.192644,-386.500986,6.311881,6.587351,-74.538970,-242.506507,4.113872,3.376240,0.680885,0.298204,0.040375,0.015985
