# time (s), x1 (pixels), y1 (pixels), x1 error (pixels), y1 error (pixels), x2 (pixels), y2 (pixels), x2 error (pixels), y2 error (pixels), angle1 (the smaller arm) (rad), angle2 (the larger arm) (rad), angle1 error (rad), angle2 error (rad), kinetic energy (J), kinetic energy error (J), potential energy (J), potential energy error (J)
12.168485,-401.745059,-74.482599,9.523399,10.178892,nan,nan,nan,nan,1.387480,nan,0.024861,nan,0.044623,0.023920,-0.026122,0.003178
12.173171,-399.321991,-85.665712,9.439322,10.711539,nan,nan,nan,nan,1.359471,nan,0.026098,nan,0.049034,0.025033,-0.029836,0.003036
12.177866,-396.830157,-97.925137,9.606836,10.302920,nan,nan,nan,nan,1.328861,nan,0.025112,nan,0.052040,0.025354,-0.033276,0.003047
12.182552,-393.533737,-109.121863,9.640140,10.424393,nan,nan,nan,nan,1.300305,nan,0.025394,nan,0.054140,0.026066,-0.037351,0.003109
12.187238,-389.679720,-122.518217,9.476986,10.801205,nan,nan,nan,nan,1.266175,nan,0.026167,nan,0.085737,0.032796,-0.041271,0.002922
12.191925,-385.357306,-135.359548,9.527131,10.233341,nan,nan,nan,nan,1.233002,nan,0.024871,nan,0.106057,0.035347,-0.045143,0.002898
12.196611,-381.058585,-148.214904,9.562000,10.303204,nan,nan,nan,nan,1.199847,nan,0.024969,nan,0.153886,0.042564,-0.048866,0.002861
12.201298,-376.097001,-160.448032,9.809711,10.283010,nan,nan,nan,nan,1.167560,nan,0.024974,nan,0.161769,0.043844,-0.057430,0.002713
12.205984,-363.002743,-188.662162,10.048296,10.043119,nan,nan,nan,nan,1.091492,nan,0.024552,nan,0.128456,0.038586,-0.061401,0.002594
12.210671,-355.302126,-201.359812,9.449055,9.880703,nan,nan,nan,nan,1.055201,nan,0.023941,nan,0.117732,0.037008,-0.069733,0.002475
12.215365,-338.391578,-228.699896,9.579114,9.895466,nan,nan,nan,nan,0.976467,nan,0.023988,nan,0.087651,0.032016,-0.073639,0.002448
12.220051,-329.003247,-241.244241,9.992400,9.916833,nan,nan,nan,nan,0.938097,nan,0.024373,nan,0.090649,0.032959,-0.077946,0.002340
12.224738,-318.654437,-255.734473,9.871826,9.827179,nan,nan,nan,nan,0.894506,nan,0.024095,nan,0.092868,0.032653,-0.082004,0.002331
12.229424,-308.175768,-269.643766,9.719954,10.525435,nan,nan,nan,nan,0.851985,nan,0.024870,nan,0.093654,0.033283,-0.086014,0.002221
12.234111,-296.453240,-283.150416,9.810447,10.378086,nan,nan,nan,nan,0.808346,nan,0.024665,nan,0.092584,0.033191,-0.089705,0.002173
12.238797,-284.107341,-295.042339,9.891064,10.727142,nan,nan,nan,nan,0.766519,nan,0.025151,nan,0.094625,0.033930,-0.093621,0.001957
12.243484,-270.360539,-308.229907,9.627033,9.952266,nan,nan,nan,nan,0.720040,nan,0.023829,nan,0.097478,0.034004,-0.096992,0.001899
12.248170,-257.267093,-319.463572,9.970153,9.978696,nan,nan,nan,nan,0.677970,nan,0.024315,nan,0.104161,0.035475,-0.100217,0.001810
12.252865,-243.163662,-329.644333,10.061956,9.964242,nan,nan,nan,nan,0.635553,nan,0.024480,nan,0.156711,0.042951,-0.103536,0.001730
12.257551,-227.321808,-340.113010,10.557484,9.452777,nan,nan,nan,nan,0.589182,nan,0.025005,nan,0.187739,0.047827,-0.106718,0.001623
12.262237,-210.577813,-350.116723,10.401898,10.122426,nan,nan,nan,nan,0.541485,nan,0.025280,nan,0.251787,0.056017,-0.109602,0.001492
12.266924,-194.350722,-360.270899,10.347559,10.256523,nan,nan,nan,nan,0.494713,nan,0.025228,nan,0.255966,0.055965,-0.114626,0.001175
12.271610,-160.277662,-377.427499,9.900641,9.882664,nan,nan,nan,nan,0.401581,nan,0.024138,nan,0.197949,0.049499,-0.116958,0.001064
12.276297,-141.062270,-385.740858,10.303261,9.511214,nan,nan,nan,nan,0.350585,nan,0.024866,nan,0.166336,0.045715,-0.120484,0.000791
12.280983,-103.543642,-396.095395,10.332351,9.595491,nan,nan,nan,nan,0.255689,nan,0.025126,nan,0.118999,0.039204,-0.121897,0.000633
12.285670,-83.843756,-400.991789,10.189095,9.740216,nan,nan,nan,nan,0.206121,nan,0.024827,nan,0.118896,0.038976,-0.122991,0.000513
12.290364,-64.299249,-404.732863,10.779069,9.654818,nan,nan,nan,nan,0.157552,nan,0.026239,nan,0.118902,0.039819,-0.123789,0.000347
12.295050,-44.760845,-407.566565,10.471050,9.493296,nan,nan,nan,nan,0.109386,nan,0.025511,nan,0.119974,0.040089,-0.124324,0.000190
12.299737,-23.685955,-408.741746,10.814132,9.454287,nan,nan,nan,nan,0.057884,nan,0.026402,nan,0.119032,0.040010,-0.124527,0.000032
12.304423,-4.069602,-408.833905,10.541916,8.972370,nan,nan,nan,nan,0.009954,nan,0.025784,nan,0.119961,0.039296,-0.124440,0.000125
12.309110,15.797414,-409.293427,10.668021,8.865507,nan,nan,nan,nan,-0.038578,nan,0.026039,nan,0.120323,0.039263,-0.124037,0.000296
12.313796,36.484899,-407.353529,10.907843,9.495319,nan,nan,nan,nan,-0.089327,nan,0.026645,nan,0.118213,0.039177,-0.123341,0.000445
12.318483,56.392668,-404.689692,10.597956,9.178368,nan,nan,nan,nan,-0.138456,nan,0.025875,nan,0.171155,0.046719,-0.122360,0.000584
12.323169,75.951425,-401.206820,10.320232,9.415258,nan,nan,nan,nan,-0.187093,nan,0.025201,nan,0.265481,0.057228,-0.121051,0.000726
12.327856,95.951052,-397.202369,10.195379,9.111032,nan,nan,nan,nan,-0.237026,nan,0.024811,nan,0.298710,0.060666,-0.119500,0.000875
12.332550,114.694386,-391.078200,10.248503,9.229905,nan,nan,nan,nan,-0.285278,nan,0.024958,nan,0.258028,0.055426,-0.115451,0.001180
12.337236,152.810898,-377.885693,10.448090,9.382838,nan,nan,nan,nan,-0.384280,nan,0.025281,nan,0.161625,0.044847,-0.110429,0.001435
12.341923,188.007471,-360.652211,10.349297,9.304911,nan,nan,nan,nan,-0.480541,nan,0.024920,nan,0.110969,0.036989,-0.107510,0.001591
12.346609,205.347313,-351.259280,10.501005,9.685728,nan,nan,nan,nan,-0.529021,nan,0.025313,nan,0.107639,0.036907,-0.104388,0.001625
12.351296,221.962940,-341.192248,9.899751,9.356825,nan,nan,nan,nan,-0.576762,nan,0.023933,nan,0.104260,0.035264,-0.101140,0.001847
12.355982,237.354235,-330.400019,10.620166,9.772289,nan,nan,nan,nan,-0.622958,nan,0.025415,nan,0.102460,0.035394,-0.097528,0.001935
12.360669,252.836139,-318.429729,10.312743,9.920119,nan,nan,nan,nan,-0.671077,nan,0.024994,nan,0.099258,0.034696,-0.093972,0.002116
12.365355,266.941958,-306.970289,11.041977,9.824284,nan,nan,nan,nan,-0.715764,nan,0.025897,nan,0.095226,0.034715,-0.090211,0.002135
12.370049,280.569004,-294.818937,10.624174,9.529825,nan,nan,nan,nan,-0.760637,nan,0.024863,nan,0.090983,0.033537,-0.086174,0.002202
12.374736,293.714523,-281.532594,10.232344,9.711761,nan,nan,nan,nan,-0.806572,nan,0.024492,nan,0.088596,0.032830,-0.082150,0.002295
12.379422,305.472938,-268.121909,10.301699,9.700877,nan,nan,nan,nan,-0.850424,nan,0.024521,nan,0.123531,0.038854,-0.078287,0.002442
12.384109,316.063875,-255.489457,10.497730,10.079326,nan,nan,nan,nan,-0.890986,nan,0.025213,nan,0.187937,0.048087,-0.074103,0.002541
12.388795,327.527766,-242.498722,10.361085,10.337343,nan,nan,nan,nan,-0.933473,nan,0.025387,nan,0.198191,0.049937,-0.069648,0.002602
12.393482,337.269996,-227.537687,9.913941,10.405840,nan,nan,nan,nan,-0.977290,nan,0.025205,nan,0.164151,0.045047,-0.061060,0.002735
12.398168,354.826695,-199.616158,9.965556,10.350223,nan,nan,nan,nan,-1.058351,nan,0.025199,nan,0.097205,0.034260,-0.052335,0.002788
12.402855,369.485076,-171.121159,9.927507,10.071939,nan,nan,nan,nan,-1.137074,nan,0.024673,nan,0.063168,0.027813,-0.048532,0.002913
12.407549,375.238009,-158.788586,10.294920,10.359517,nan,nan,nan,nan,-1.170479,nan,0.025401,nan,0.060402,0.028008,-0.043878,0.002897
12.412235,381.731174,-143.716344,9.834005,10.179968,nan,nan,nan,nan,-1.210724,nan,0.024854,nan,0.054531,0.026078,-0.039877,0.002879
12.416922,386.294798,-130.570323,9.948164,9.951102,nan,nan,nan,nan,-1.244845,nan,0.024403,nan,0.051497,0.025292,-0.035806,0.003017
12.421608,390.241593,-117.149210,9.840434,10.346677,nan,nan,nan,nan,-1.279159,nan,0.025294,nan,0.048693,0.024980,-0.031941,0.003168
12.426295,394.342868,-104.645482,9.834443,10.799890,nan,nan,nan,nan,-1.311408,nan,0.026322,nan,0.046276,0.024926,-0.028011,0.003084
12.430981,397.840788,-91.839286,9.799119,10.407241,nan,nan,nan,nan,-1.343926,nan,0.025416,nan,0.041757,0.023205,-0.024332,0.003147
12.435668,400.412905,-79.773031,9.935066,10.543507,nan,nan,nan,nan,-1.374144,nan,0.025769,nan,0.038396,0.022349,-0.020539,0.003133
12.440354,402.704459,-67.337727,9.909822,10.428809,nan,nan,nan,nan,-1.405115,nan,0.025509,nan,0.034605,0.021274,-0.016957,0.003242
12.445040,404.762617,-55.633803,10.057694,10.748805,nan,nan,nan,nan,-1.434204,nan,0.026278,nan,0.032315,0.020926,-0.013810,0.003170
12.449735,406.034309,-45.306252,9.855366,10.470563,nan,nan,nan,nan,-1.459674,nan,0.025610,nan,0.042103,0.023865,-0.010465,0.003199
12.454421,407.123919,-34.334406,9.886151,10.535787,nan,nan,nan,nan,-1.486661,nan,0.025776,nan,0.044357,0.024489,-0.007377,0.003230
12.459108,408.193404,-24.221512,9.759900,10.628884,nan,nan,nan,nan,-1.511528,nan,0.025986,nan,0.040474,0.023491,-0.004273,0.003295
12.463794,408.716684,-14.032389,10.031818,10.826889,nan,nan,nan,nan,-1.536477,nan,0.026472,nan,0.030352,0.020630,0.001339,0.003350
12.468481,408.694500,4.395561,9.904362,10.995234,nan,nan,nan,nan,-1.581551,nan,0.026901,nan,0.017792,0.015986,0.003894,0.003305
12.473167,408.649535,12.782925,9.687138,10.855721,nan,nan,nan,nan,-1.602067,nan,0.026549,nan,0.015634,0.014857,0.006382,0.003306
12.477853,409.187000,20.997428,10.028355,10.893093,nan,nan,nan,nan,-1.622066,nan,0.026581,nan,0.013519,0.013804,0.008622,0.003343
12.482540,408.450063,28.348247,9.805345,11.023885,nan,nan,nan,nan,-1.640090,nan,0.026911,nan,0.012100,0.013131,0.010802,0.003389
12.487234,408.126944,35.536471,9.853408,11.200414,nan,nan,nan,nan,-1.657649,nan,0.027317,nan,0.010453,0.012269,0.012762,0.003343
12.491921,407.701583,42.001299,9.927333,11.073674,nan,nan,nan,nan,-1.673454,nan,0.026990,nan,0.009183,0.011463,0.014600,0.003327
12.496607,406.990947,48.047561,9.810354,11.040778,nan,nan,nan,nan,-1.688308,nan,0.026902,nan,0.007607,0.010524,0.016442,0.003314
12.501294,406.141363,54.095285,9.910360,11.019498,nan,nan,nan,nan,-1.703210,nan,0.026850,nan,0.006151,0.009414,0.017982,0.003311
12.505980,406.027889,59.247961,9.915869,11.047317,nan,nan,nan,nan,-1.715695,nan,0.026869,nan,0.004716,0.008310,0.019507,0.003321
12.510667,405.284324,64.279024,10.093150,11.101978,nan,nan,nan,nan,-1.728088,nan,0.026997,nan,0.004644,0.008271,0.020723,0.003397
12.515353,404.276911,68.224322,10.018842,11.375776,nan,nan,nan,nan,-1.737978,nan,0.027660,nan,0.004149,0.007859,0.021949,0.003331
12.520039,404.173122,72.368356,9.950146,11.193618,nan,nan,nan,nan,-1.747972,nan,0.027173,nan,0.003377,0.007066,0.022763,0.003408
12.524734,403.144921,74.952825,10.040174,11.458510,nan,nan,nan,nan,-1.754618,nan,0.027835,nan,0.002243,0.005800,0.024444,0.003368
12.529420,402.126524,80.497390,9.905152,11.365054,nan,nan,nan,nan,-1.768364,nan,0.027584,nan,0.000716,0.003252,0.025102,0.003350
12.534107,402.079089,82.744787,9.872885,11.328584,nan,nan,nan,nan,-1.773755,nan,0.027462,nan,0.000202,0.001734,0.025846,0.003359
12.538793,401.603594,85.204514,10.084128,11.373947,nan,nan,nan,nan,-1.779857,nan,0.027577,nan,0.000000,0.000054,0.026197,0.003337
12.543480,401.468230,86.387645,10.148867,11.303277,nan,nan,nan,nan,-1.782744,nan,0.027407,nan,0.000060,0.000932,0.026230,0.003310
12.548166,401.362788,86.476491,10.222868,11.204358,nan,nan,nan,nan,-1.783009,nan,0.027188,nan,0.000248,0.001911,0.026140,0.003364
12.552852,401.385163,86.172277,10.272487,11.389473,nan,nan,nan,nan,-1.782274,nan,0.027629,nan,0.000501,0.002734,0.025915,0.003345
12.557539,401.367015,85.392675,10.116123,11.318353,nan,nan,nan,nan,-1.780425,nan,0.027462,nan,0.000965,0.003744,0.025687,0.003273
12.562225,401.704942,84.677865,10.119689,11.066495,nan,nan,nan,nan,-1.778551,nan,0.026862,nan,0.001589,0.004838,0.025079,0.003361
12.566920,402.076260,82.665872,10.063694,11.359681,nan,nan,nan,nan,-1.773568,nan,0.027553,nan,0.002106,0.005618,0.024613,0.003361
12.571606,402.223103,81.096636,10.021200,11.344686,nan,nan,nan,nan,-1.769750,nan,0.027530,nan,0.002814,0.006479,0.023758,0.003292
12.576293,402.597581,78.242454,9.934906,11.084173,nan,nan,nan,nan,-1.762748,nan,0.026929,nan,0.005588,0.009021,0.022863,0.003425
12.580979,403.398769,75.340671,9.905489,11.532030,nan,nan,nan,nan,-1.755434,nan,0.027977,nan,0.008816,0.011325,0.021953,0.003381
12.585666,404.050682,72.360787,9.974528,11.363630,nan,nan,nan,nan,-1.748006,nan,0.027585,nan,0.011199,0.012815,0.020884,0.003400
12.590352,404.217348,68.760416,9.911748,11.393636,nan,nan,nan,nan,-1.739291,nan,0.027693,nan,0.011645,0.013125,0.018210,0.003350
12.595038,405.770519,59.980545,9.804893,11.179854,nan,nan,nan,nan,-1.717552,nan,0.027189,nan,0.010169,0.012079,0.016545,0.003251
12.599725,406.201784,54.450713,9.875196,10.812121,nan,nan,nan,nan,-1.704050,nan,0.026343,nan,0.011385,0.012689,0.014828,0.003362
12.604419,406.586474,48.757422,9.819323,11.152574,nan,nan,nan,nan,-1.690145,nan,0.027191,nan,0.013184,0.013780,0.013066,0.003383
12.609106,407.338370,42.974848,10.145765,11.198411,nan,nan,nan,nan,-1.675909,nan,0.027313,nan,0.015465,0.014768,0.011058,0.003344
12.613792,407.956988,36.368077,9.896153,11.051352,nan,nan,nan,nan,-1.659708,nan,0.026961,nan,0.017270,0.015591,0.008996,0.003378
12.618479,408.468096,29.582974,9.924907,11.142891,nan,nan,nan,nan,-1.643094,nan,0.027194,nan,0.019612,0.016576,0.006711,0.003337
12.623165,408.900075,22.067278,9.882197,10.991130,nan,nan,nan,nan,-1.624711,nan,0.026833,nan,0.021410,0.017327,0.004240,0.003260
12.627851,409.201718,13.939141,10.151360,10.724775,nan,nan,nan,nan,-1.604847,nan,0.026192,nan,0.023507,0.017862,0.001787,0.003308
12.632538,409.381097,5.875159,10.095478,10.877141,nan,nan,nan,nan,-1.585147,nan,0.026567,nan,0.040327,0.023380,-0.000958,0.003261
12.637224,409.074141,-3.148253,10.029896,10.710959,nan,nan,nan,nan,-1.563100,nan,0.026183,nan,0.072472,0.030938,-0.003683,0.003343
12.641919,408.682146,-12.092149,10.046464,10.982390,nan,nan,nan,nan,-1.541217,nan,0.026859,nan,0.090920,0.034958,-0.006641,0.003254
12.646605,408.535325,-21.817723,9.992490,10.705937,nan,nan,nan,nan,-1.517442,nan,0.026164,nan,0.087232,0.033991,-0.013145,0.003221
12.651292,406.315939,-43.129314,9.737872,10.638284,nan,nan,nan,nan,-1.465045,nan,0.026013,nan,0.061930,0.028252,-0.019962,0.003124
12.655978,403.016665,-65.446979,9.993414,10.386504,nan,nan,nan,nan,-1.409809,nan,0.025414,nan,0.047575,0.024367,-0.023548,0.003132
12.660665,401.100545,-77.238400,9.930309,10.480866,nan,nan,nan,nan,-1.380559,nan,0.025612,nan,0.051089,0.025216,-0.027411,0.003135
12.665351,398.224576,-89.857233,10.094558,10.556498,nan,nan,nan,nan,-1.348868,nan,0.025805,nan,0.053755,0.025870,-0.031200,0.003037
12.670037,395.194707,-102.273155,9.936723,10.305027,nan,nan,nan,nan,-1.317560,nan,0.025188,nan,0.057703,0.026394,-0.035013,0.002971
12.674724,391.509654,-114.700477,9.873959,10.165761,nan,nan,nan,nan,-1.285802,nan,0.024862,nan,0.062307,0.027438,-0.039149,0.002909
12.679410,387.115798,-128.196860,10.099883,10.028106,nan,nan,nan,nan,-1.251004,nan,0.024609,nan,0.066665,0.028733,-0.043160,0.002883
12.684105,382.729004,-141.409792,9.927168,10.087861,nan,nan,nan,nan,-1.216876,nan,0.024677,nan,0.072404,0.030290,-0.047354,0.002811
12.688791,377.333889,-155.135028,9.972855,9.952898,nan,nan,nan,nan,-1.180728,nan,0.024403,nan,0.075738,0.030221,-0.051682,0.002819
12.693478,370.787599,-169.131894,10.470348,10.070912,nan,nan,nan,nan,-1.142846,nan,0.024883,nan,0.113245,0.037612,-0.056076,0.002866
12.698164,363.480282,-183.306385,10.283902,10.543483,nan,nan,nan,nan,-1.103707,nan,0.025772,nan,0.185181,0.049431,-0.060511,0.002856
12.702850,355.410747,-197.587243,10.296173,10.784549,nan,nan,nan,nan,-1.063404,nan,0.026242,nan,0.220631,0.053911,-0.064732,0.002632
12.707537,347.871746,-211.664775,10.044746,10.084619,nan,nan,nan,nan,-1.024182,nan,0.024739,nan,0.202867,0.050881,-0.073277,0.002569
12.712223,328.751967,-239.240479,10.700222,10.193576,nan,nan,nan,nan,-0.941705,nan,0.025509,nan,0.136836,0.042056,-0.081512,0.002452
12.716910,308.110199,-266.749810,10.888793,10.405030,nan,nan,nan,nan,-0.857223,nan,0.026047,nan,0.100477,0.036014,-0.085612,0.002334
12.721604,295.486481,-279.720530,11.021196,10.012197,nan,nan,nan,nan,-0.812800,nan,0.025809,nan,0.101461,0.036047,-0.089492,0.002266
12.726291,283.420346,-292.883087,10.864302,10.445823,nan,nan,nan,nan,-0.768980,nan,0.026165,nan,0.105336,0.037316,-0.093434,0.002105
12.730977,268.888613,-305.143645,10.815658,9.832897,nan,nan,nan,nan,-0.722323,nan,0.025565,nan,0.108684,0.036814,-0.097113,0.001963
12.735663,254.449691,-316.965440,10.722714,9.428101,nan,nan,nan,nan,-0.676426,nan,0.025180,nan,0.111150,0.036605,-0.100483,0.001850
12.740350,240.469826,-328.466261,10.584871,9.552419,nan,nan,nan,nan,-0.631946,nan,0.025146,nan,0.115855,0.038440,-0.103983,0.001780
12.745036,224.368110,-340.452233,10.963681,9.684729,nan,nan,nan,nan,-0.582697,nan,0.025979,nan,0.115393,0.039307,-0.107181,0.001561
12.749723,207.203204,-350.240731,10.221405,9.425550,nan,nan,nan,nan,-0.534222,nan,0.024625,nan,0.117043,0.037909,-0.110021,0.001416
12.754409,191.079073,-360.331291,10.145860,8.973366,nan,nan,nan,nan,-0.487583,nan,0.024274,nan,0.118879,0.038032,-0.112850,0.001370
12.759104,172.303688,-369.220138,10.797175,9.661418,nan,nan,nan,nan,-0.436629,nan,0.026023,nan,0.171503,0.047671,-0.115223,0.001259
12.763790,154.794500,-377.505376,11.091701,9.445163,nan,nan,nan,nan,-0.389136,nan,0.026642,nan,0.203044,0.052165,-0.117428,0.001043
12.768477,135.607007,-384.055257,10.334092,9.489211,nan,nan,nan,nan,-0.339427,nan,0.025151,nan,0.269387,0.059572,-0.119321,0.000898
12.773163,116.631963,-390.363059,10.335537,9.338645,nan,nan,nan,nan,-0.290335,nan,0.025177,nan,0.272818,0.060677,-0.122286,0.000610
12.777849,77.150151,-400.627937,10.626032,8.999915,nan,nan,nan,nan,-0.190244,nan,0.025913,nan,0.206399,0.052428,-0.123260,0.000460
12.782536,58.353633,-404.929060,10.611604,9.367565,nan,nan,nan,nan,-0.143123,nan,0.025880,nan,0.175119,0.047531,-0.124423,0.000140
12.787222,17.191024,-408.505408,10.962858,9.246948,nan,nan,nan,nan,-0.042058,nan,0.026806,nan,0.122661,0.040617,-0.124530,0.000024
12.791909,-2.880856,-409.003232,11.107578,9.124984,nan,nan,nan,nan,0.007043,nan,0.027157,nan,0.122783,0.040792,-0.124317,0.000190
12.796603,-24.101729,-408.664807,10.612254,9.575761,nan,nan,nan,nan,0.058909,nan,0.025915,nan,0.121026,0.040244,-0.123847,0.000326
12.801290,-42.961973,-407.691385,10.266556,9.209240,nan,nan,nan,nan,0.104991,nan,0.025017,nan,0.119898,0.039070,-0.122965,0.000503
12.805976,-64.740641,-404.071796,10.478179,9.586233,nan,nan,nan,nan,0.158870,nan,0.025553,nan,0.115660,0.038190,-0.121875,0.000657
12.810662,-84.017107,-400.076218,10.540266,9.170967,nan,nan,nan,nan,0.206995,nan,0.025651,nan,0.114955,0.038794,-0.120480,0.000840
12.815349,-103.554849,-395.901859,11.012721,9.197181,nan,nan,nan,nan,0.255835,nan,0.026649,nan,0.113442,0.038801,-0.118848,0.000950
12.820035,-122.519817,-391.468779,10.554978,9.679185,nan,nan,nan,nan,0.303317,nan,0.025548,nan,0.161306,0.044170,-0.116847,0.001075
12.824722,-141.551839,-383.991972,10.340085,9.217783,nan,nan,nan,nan,0.353176,nan,0.024954,nan,0.184906,0.047243,-0.114701,0.001259
12.829408,-159.375853,-376.931539,10.887043,9.029693,nan,nan,nan,nan,0.400026,nan,0.025966,nan,0.240551,0.055128,-0.112262,0.001371
12.834095,-177.088585,-368.812839,10.692987,9.074910,nan,nan,nan,nan,0.447649,nan,0.025442,nan,0.230696,0.053150,-0.106791,0.001533
12.838789,-210.312122,-350.575735,9.927200,9.362094,nan,nan,nan,nan,0.540350,nan,0.023924,nan,0.167842,0.044306,-0.103520,0.001699
12.843476,-227.617994,-340.385069,10.347138,9.346531,nan,nan,nan,nan,0.589414,nan,0.024540,nan,0.135145,0.040579,-0.096926,0.001950
12.848162,-256.951304,-318.517186,10.164447,10.269932,nan,nan,nan,nan,0.678820,nan,0.024939,nan,0.088642,0.032939,-0.093450,0.002039
12.852848,-270.060019,-306.595188,10.422861,9.716817,nan,nan,nan,nan,0.722126,nan,0.024770,nan,0.086719,0.032205,-0.089758,0.002134
12.857535,-283.874250,-295.167202,10.183983,10.055589,nan,nan,nan,nan,0.765898,nan,0.024718,nan,0.084101,0.031770,-0.086126,0.002274
12.862221,-295.560302,-283.000443,10.314378,10.369322,nan,nan,nan,nan,0.807104,nan,0.025276,nan,0.081536,0.030945,-0.082318,0.002328
12.866908,-306.735805,-270.209696,10.024179,10.307754,nan,nan,nan,nan,0.848623,nan,0.024915,nan,0.078327,0.030503,-0.078311,0.002370
12.871594,-317.726167,-256.962000,9.889556,10.071534,nan,nan,nan,nan,0.890741,nan,0.024472,nan,0.074852,0.029772,-0.074357,0.002460
12.876289,-327.994696,-244.137883,9.733673,10.247943,nan,nan,nan,nan,0.930931,nan,0.024622,nan,0.073312,0.029712,-0.070418,0.002414
12.880975,-336.837046,-230.931368,9.553131,9.618201,nan,nan,nan,nan,0.969809,nan,0.023500,nan,0.069391,0.028021,-0.066364,0.002589
12.885661,-345.649266,-217.680380,9.630664,10.194671,nan,nan,nan,nan,1.008773,nan,0.024573,nan,0.091160,0.032915,-0.062293,0.002652
12.890348,-353.175786,-204.021262,9.747652,10.122108,nan,nan,nan,nan,1.046953,nan,0.024591,nan,0.128252,0.039968,-0.058101,0.002779
12.895034,-361.537031,-190.704709,9.908736,10.420662,nan,nan,nan,nan,1.085405,nan,0.025227,nan,0.136967,0.041216,-0.054330,0.002694
12.899721,-367.479845,-178.170110,9.314572,9.934298,nan,nan,nan,nan,1.119348,nan,0.024044,nan,0.115079,0.037349,-0.046479,0.002857
12.904407,-378.614569,-152.315489,9.462676,10.188567,nan,nan,nan,nan,1.188311,nan,0.024726,nan,0.066194,0.028644,-0.039028,0.003059
12.909094,-387.752298,-127.967039,9.375597,10.683632,nan,nan,nan,nan,1.252028,nan,0.025868,nan,0.041100,0.022892,-0.035370,0.002998
12.913788,-391.740269,-116.042555,9.628320,10.312863,nan,nan,nan,nan,1.282808,nan,0.025111,nan,0.037576,0.021612,-0.031833,0.003084
12.918475,-395.065237,-104.455743,9.634028,10.523025,nan,nan,nan,nan,1.312310,nan,0.025615,nan,0.034936,0.020978,-0.028384,0.003057
12.923161,-397.598204,-93.073056,9.388029,10.342770,nan,nan,nan,nan,1.340849,nan,0.025212,nan,0.032317,0.020050,-0.025123,0.003078
12.927847,-400.513023,-82.493895,9.816006,10.338621,nan,nan,nan,nan,1.367666,nan,0.025232,nan,0.030548,0.019396,-0.021983,0.003068
12.932534,-402.067905,-72.105618,9.414709,10.247370,nan,nan,nan,nan,1.393346,nan,0.025025,nan,0.027288,0.018297,-0.018786,0.003089
12.937220,-403.888076,-61.630958,9.417657,10.270652,nan,nan,nan,nan,1.419370,nan,0.025093,nan,0.024262,0.017372,-0.015849,0.003098
12.941907,-405.284124,-52.001916,9.605980,10.256842,nan,nan,nan,nan,1.443184,nan,0.025077,nan,0.021812,0.016613,-0.012854,0.003072
12.946593,-406.464355,-42.180271,9.380015,10.142180,nan,nan,nan,nan,1.467393,nan,0.024800,nan,0.026871,0.018308,-0.010409,0.003095
12.951280,-407.317792,-34.164293,9.675581,10.197191,nan,nan,nan,nan,1.487116,nan,0.024939,nan,0.036056,0.021587,-0.007754,0.003144
12.955974,-407.747507,-25.438410,9.649939,10.337167,nan,nan,nan,nan,1.508489,nan,0.025296,nan,0.035630,0.021708,-0.005333,0.003215
12.960660,-408.399854,-17.506641,9.376440,10.565970,nan,nan,nan,nan,1.527956,nan,0.025843,nan,0.032182,0.020726,-0.000847,0.003175
12.965347,-408.572266,-2.779460,9.224910,10.416897,nan,nan,nan,nan,1.563994,nan,0.025495,nan,0.019677,0.016203,0.003057,0.003299
12.970033,-408.517367,10.030718,9.216705,10.828949,nan,nan,nan,nan,1.595345,nan,0.026498,nan,0.011614,0.012763,0.004803,0.003292
12.974720,-408.496381,15.764870,9.202685,10.817607,nan,nan,nan,nan,1.609370,nan,0.026456,nan,0.008002,0.010552,0.007747,0.003268
12.979406,-407.764331,25.415693,9.518091,10.747451,nan,nan,nan,nan,1.633045,nan,0.026295,nan,0.004331,0.007777,0.009200,0.003283
12.984093,-407.746960,30.204297,9.535402,10.815639,nan,nan,nan,nan,1.644737,nan,0.026437,nan,0.003155,0.006677,0.010392,0.003356
12.988779,-407.354971,34.112374,9.518676,11.065527,nan,nan,nan,nan,1.654343,nan,0.027045,nan,0.002468,0.005905,0.011404,0.003314
12.993473,-406.837216,37.411557,9.410419,10.929059,nan,nan,nan,nan,1.662496,nan,0.026722,nan,0.001621,0.004797,0.012465,0.003353
12.998160,-406.382719,40.883396,9.456407,11.067518,nan,nan,nan,nan,1.671062,nan,0.027061,nan,0.001083,0.003937,0.013126,0.003354
13.002846,-406.343165,43.069398,9.441325,11.083419,nan,nan,nan,nan,1.676395,nan,0.027083,nan,0.000626,0.002999,0.013926,0.003285
13.007533,-406.347608,45.727111,9.539610,10.868766,nan,nan,nan,nan,1.682857,nan,0.026542,nan,0.000252,0.001891,0.014221,0.003345
13.012219,-406.133952,46.683903,9.461535,11.073849,nan,nan,nan,nan,1.685241,nan,0.027040,nan,0.000083,0.001090,0.014823,0.003321
13.016906,-406.019967,48.673518,9.584243,11.001074,nan,nan,nan,nan,1.690107,nan,0.026856,nan,0.000018,0.000497,0.014887,0.003352
13.021592,-406.013505,48.888076,9.589437,11.106506,nan,nan,nan,nan,1.690629,nan,0.027109,nan,0.000143,0.001435,0.014988,0.003354
