# time (s), x1 (pixels), y1 (pixels), x1 error (pixels), y1 error (pixels), x2 (pixels), y2 (pixels), x2 error (pixels), y2 error (pixels), angle1 (the smaller arm) (rad), angle2 (the larger arm) (rad), angle1 error (rad), angle2 error (rad)
2.000131,174.851265,-400.955348,6.232043,6.463839,93.426833,-237.546319,3.477614,3.110260,5.820910,5.908469,0.039130,0.013440
2.004306,177.802222,-399.414582,6.368125,6.451538,95.443932,-236.140799,3.413176,2.739493,5.816009,5.899079,0.039273,0.013062
2.008482,181.187601,-397.862157,6.356498,6.565983,97.700682,-235.712576,3.711416,2.871465,5.807708,5.890250,0.040138,0.014111
2.012657,184.246301,-396.861347,6.182153,6.473819,99.457609,-234.852510,3.515991,2.914629,5.801026,5.882595,0.038880,0.013454
2.016833,186.920293,-395.367799,6.381186,6.584969,101.606302,-233.886228,3.678105,2.968060,5.797139,5.873358,0.040160,0.014019
2.021009,189.354935,-394.195691,6.622980,6.625598,103.618591,-232.628583,3.624208,2.725310,5.795316,5.864142,0.040823,0.013710
2.025184,192.145327,-393.024158,6.397967,6.360578,105.882897,-232.065907,3.391931,3.261680,5.791208,5.855136,0.039541,0.013211
2.029360,195.173635,-391.660716,6.317056,6.187447,107.576901,-231.237670,3.507100,2.878936,5.783391,5.847745,0.039037,0.013346
2.033536,197.391777,-390.500717,6.338819,6.484357,109.479212,-230.626519,3.577747,2.904152,5.780430,5.839979,0.039675,0.013568
2.037711,200.040763,-389.114106,6.148757,6.392296,110.410787,-229.402288,3.539262,3.050197,5.771785,5.834611,0.038723,0.013561
2.041887,202.382209,-387.931295,6.433473,6.421844,112.294861,-229.242390,3.698314,3.058278,5.766856,5.827689,0.040262,0.014038
2.046063,204.766698,-387.057940,6.429968,6.336421,113.371017,-227.897960,3.652741,2.841623,5.761924,5.821569,0.039698,0.013777
2.050238,206.591860,-385.386329,6.394262,6.333580,114.785695,-227.332463,3.103018,2.855415,5.756963,5.815606,0.038666,0.011993
2.054414,208.408066,-384.699331,6.599703,6.341441,115.848259,-227.186219,3.623131,3.039270,5.751909,5.811628,0.040529,0.013766
2.058589,210.786396,-383.622269,6.465638,6.567968,117.327083,-226.652559,3.512032,3.106106,5.746157,5.805516,0.040144,0.013440
2.062765,212.345437,-382.338281,6.581080,6.567181,118.659197,-225.757278,3.223576,2.925146,5.743999,5.799264,0.039962,0.012395
2.066941,214.221147,-381.316445,6.396213,6.521543,119.908767,-225.085160,3.513680,2.862887,5.740071,5.793701,0.039735,0.013256
2.071116,215.606549,-380.658656,6.443563,6.525992,120.910251,-224.818339,3.230341,3.042828,5.737160,5.789747,0.039516,0.012494
2.075292,216.895843,-379.608898,6.563441,6.500251,121.527692,-224.453644,3.613007,3.180874,5.732054,5.786940,0.040759,0.013790
2.079468,218.834879,-378.668250,6.333955,6.419432,122.057776,-223.838936,3.482361,3.237670,5.724545,5.783963,0.039528,0.013445
2.083643,220.072406,-378.304865,6.467047,6.507589,122.243030,-223.371100,3.449928,2.992115,5.719978,5.782445,0.039744,0.013156
2.087819,221.105012,-377.369995,6.462270,6.477149,123.401164,-223.160473,3.477473,2.940355,5.718441,5.778064,0.039849,0.013174
2.091995,221.998963,-376.534405,6.774917,6.300690,123.769915,-223.247110,3.565565,3.160044,5.713293,5.776964,0.041109,0.013611
2.096170,223.194842,-376.070144,6.480799,6.521321,123.764059,-222.912718,3.670131,2.959575,5.707368,5.776349,0.040329,0.013789
2.100346,224.210224,-375.742683,6.498685,6.339878,124.117701,-222.947557,3.658867,3.038976,5.703250,5.775203,0.040141,0.013803
2.104521,224.878364,-374.753008,6.572073,6.214129,124.183444,-223.015236,3.659821,3.123178,5.697301,5.775107,0.040380,0.013869
2.108697,225.756899,-374.677483,6.673957,6.385268,125.251241,-222.837956,3.481651,3.228676,5.698476,5.771120,0.040727,0.013389
2.112873,226.217187,-374.130752,6.843749,6.136043,125.078143,-223.341377,3.479000,3.538884,5.692375,5.772673,0.041296,0.013647
2.117048,226.784240,-373.819407,6.600564,6.289534,124.918429,-223.323318,3.519951,3.374973,5.688154,5.773183,0.040580,0.013623
2.121224,227.121504,-373.452199,6.732535,6.175268,124.151305,-223.419212,3.698297,3.453974,5.681702,5.775986,0.041176,0.014250
2.125400,227.507715,-373.581167,6.827852,6.232794,123.968631,-223.548646,3.854067,3.398170,5.679127,5.776856,0.041742,0.014677
2.129575,227.780677,-373.123466,6.770262,6.415122,123.414819,-223.343947,3.550536,3.224015,5.674613,5.778365,0.041061,0.013626
2.133751,227.814369,-373.096110,6.779255,6.417047,123.413586,-223.418851,3.665436,3.004699,5.674135,5.778512,0.041148,0.013799
2.137927,227.797279,-373.032935,6.751792,6.428318,123.025557,-224.161816,3.583647,3.411435,5.669931,5.781245,0.041334,0.013862
2.142102,227.660680,-373.146694,6.705732,6.409892,121.868360,-223.903196,3.454696,3.068800,5.666540,5.784736,0.040452,0.013221
2.146278,227.546104,-373.180649,6.776562,6.435354,121.358001,-224.349091,3.564495,2.942350,5.663471,5.787329,0.040836,0.013461
2.150453,227.575842,-373.246949,6.716757,6.437059,120.528879,-224.714815,3.098008,3.032308,5.658702,5.790872,0.039882,0.012092
2.154629,227.312483,-373.228105,6.695857,6.399336,119.581392,-225.570665,3.646517,3.159897,5.652868,5.795727,0.040807,0.013887
2.158805,226.850590,-373.432814,6.539840,6.343939,118.965671,-225.636747,3.279056,3.195545,5.652635,5.797981,0.039581,0.012785
2.162980,226.109248,-374.130705,6.743528,6.393614,117.961090,-226.206748,3.477873,3.059552,5.651886,5.802506,0.040478,0.013299
2.167156,225.019528,-374.264009,6.592081,6.365605,116.742586,-226.898856,3.182784,3.041913,5.649514,5.807994,0.039528,0.012360
2.171332,224.026792,-374.613893,6.560904,6.234436,115.760953,-227.228932,3.577997,3.042560,5.649627,5.812009,0.039862,0.013624
2.175507,222.892556,-375.130713,6.610359,6.251933,114.483315,-227.931761,3.187906,3.355974,5.648393,5.817723,0.039682,0.012634
2.179683,222.111353,-375.458921,6.519001,6.462037,113.222316,-228.973599,3.515024,2.964596,5.643957,5.823965,0.040006,0.013365
2.183859,220.523664,-376.169015,6.662422,6.377604,111.240609,-229.211694,3.546892,2.983644,5.643768,5.831352,0.040250,0.013528
2.188034,218.915374,-376.783768,6.710012,6.472308,109.381363,-229.952097,3.434803,3.216463,5.642260,5.839190,0.040552,0.013335
2.192210,217.776376,-377.484663,6.496372,6.372201,108.820974,-231.051934,3.182784,3.041913,5.643494,5.843022,0.039299,0.012364
2.196386,215.830029,-378.576387,6.674044,6.389827,107.041855,-231.520446,3.494855,3.131797,5.646261,5.850114,0.040393,0.013462
2.200561,214.262622,-379.264485,6.516351,6.374372,104.911493,-232.274084,3.190181,3.336164,5.643578,5.858943,0.039485,0.012616
2.204737,212.369475,-380.202379,6.582688,6.227493,103.508780,-233.434885,3.578530,3.070267,5.645003,5.865820,0.039962,0.013707
2.208912,209.923659,-380.582322,6.363291,6.319397,101.563946,-233.697843,3.592664,2.891390,5.647589,5.873216,0.039354,0.013699
2.213088,208.074545,-381.746299,6.579017,6.338524,99.563192,-234.913045,3.650733,3.489463,5.646754,5.882306,0.040659,0.014214
2.217264,205.900003,-382.891272,6.309559,6.566754,97.556035,-235.949804,3.612228,3.015100,5.647844,5.891129,0.039738,0.013831
2.221439,203.055463,-384.175466,6.619753,6.333498,95.551235,-237.112985,3.657572,3.410268,5.651949,5.900115,0.040822,0.014176
2.225615,200.922099,-385.682350,6.637062,6.374625,93.717773,-237.458770,3.610783,2.980910,5.657018,5.907282,0.040353,0.013837
2.229791,198.270474,-386.952573,6.771666,6.460240,90.793146,-238.311683,3.274153,3.057956,5.657145,5.919178,0.040317,0.012734
2.233966,195.366359,-388.041210,6.562005,6.222979,89.351702,-239.440364,3.605099,3.067550,5.663510,5.926021,0.040027,0.013866
2.238142,192.420296,-389.449183,6.455712,6.387643,86.780266,-239.847457,3.228296,3.122881,5.668349,5.936024,0.039217,0.012610
2.242318,189.032754,-391.121891,6.447638,6.384469,84.454993,-241.351583,3.455886,3.067048,5.673632,5.946577,0.039635,0.013358
2.246493,186.229685,-392.469596,6.258270,6.279879,82.015854,-242.156950,3.551782,2.980759,5.676961,5.956623,0.038913,0.013679
2.250669,182.726934,-393.899336,6.517339,6.356522,79.867441,-242.287926,3.476915,2.962876,5.687075,5.964764,0.039687,0.013445
2.254844,179.570789,-395.729585,6.487643,6.489198,77.546255,-243.715049,3.540904,2.968908,5.692085,5.975130,0.039944,0.013655
2.259020,175.511435,-396.923935,6.595318,6.378652,75.742375,-243.871348,3.522809,2.861361,5.705503,5.982048,0.040151,0.013587
2.263196,171.914592,-398.351856,6.449871,6.382449,73.061007,-244.720474,3.220826,3.336457,5.711431,5.993060,0.039451,0.012649
2.267371,168.240406,-399.668050,6.288093,6.492146,70.055273,-245.734280,3.649652,3.051495,5.715406,6.005467,0.039668,0.014120
2.271547,164.020051,-401.339230,6.398342,6.424800,67.779006,-245.753008,3.645231,2.840450,5.729223,6.014074,0.039747,0.014099
2.275723,160.198059,-403.197275,6.268378,6.500741,65.184259,-247.118577,3.602048,3.131363,5.736353,6.025282,0.039545,0.013982
2.279898,155.680387,-405.622069,6.355944,6.501993,62.820477,-248.315763,3.791142,2.998664,5.749919,6.035398,0.040178,0.014634
2.284074,151.316707,-407.045639,6.423568,6.490497,59.984098,-248.972692,3.413278,3.173879,5.759258,6.046765,0.039778,0.013279
2.288250,147.080500,-408.766840,6.437502,6.653237,57.600132,-249.297133,3.736258,2.888614,5.771851,6.056120,0.040458,0.014453
2.292425,142.039028,-410.649082,6.475923,6.533683,54.228529,-249.813775,3.718388,3.000824,5.783445,6.069426,0.040409,0.014431
2.296601,137.531891,-412.460538,6.385959,6.465703,52.332383,-250.684061,3.664989,3.051616,5.798446,6.077383,0.040019,0.014219
2.300776,132.600015,-413.687585,6.590505,6.429126,50.099910,-251.162243,3.626366,3.221777,5.813465,6.086297,0.040906,0.014102
2.304952,127.521547,-415.880597,6.421025,6.513605,47.255065,-251.300009,3.799137,3.112453,5.829423,6.097313,0.040494,0.014774
2.309128,122.258212,-417.390818,6.395805,6.514186,44.125215,-251.736459,3.632410,3.040723,5.842463,6.109665,0.039995,0.014149
2.313303,116.930149,-419.057233,6.155943,6.601858,41.758502,-252.042437,3.554030,3.033806,5.860257,6.118996,0.038957,0.013861
2.317479,111.711387,-420.927089,6.314381,6.563658,38.637084,-252.800510,3.939791,3.073812,5.873179,6.131523,0.040432,0.015337
2.321655,106.051221,-422.645241,6.367571,6.729513,36.460632,-253.179332,3.757899,3.117456,5.893535,6.140158,0.040377,0.014645
2.325830,100.212408,-424.270005,6.356680,6.810752,34.068217,-253.596837,3.624967,3.138264,5.913459,6.149645,0.040109,0.014135
2.330006,94.457371,-426.272662,6.285511,6.981700,31.887385,-253.669085,3.519582,3.176156,5.935412,6.158137,0.039541,0.013746
2.334182,88.650191,-426.524690,6.149615,6.803419,28.572830,-253.492555,3.643113,3.050512,5.949004,6.170942,0.039208,0.014254
2.338357,82.778572,-428.472261,6.137245,6.505529,26.215557,-254.161720,3.390523,2.942090,5.969410,6.180404,0.038328,0.013252
2.342533,76.829895,-429.935819,6.015645,6.877151,23.950361,-254.275372,3.462473,3.131311,5.990781,6.189272,0.038126,0.013546
2.346708,70.344063,-431.351892,6.244560,6.728565,20.780599,-254.996875,3.731012,3.379599,6.009209,6.201871,0.039813,0.014575
2.350884,63.885551,-432.157365,6.110079,6.791037,17.899366,-255.000836,3.707255,3.151551,6.029211,6.213107,0.039167,0.014493
2.355060,57.766560,-432.715963,6.068333,6.681789,15.984712,-254.460822,3.452416,3.045819,6.052948,6.220450,0.038239,0.013535
2.359235,51.214870,-433.664984,6.166339,6.874627,13.547205,-254.449540,3.720503,2.787538,6.076020,6.229994,0.039377,0.014592
2.363411,44.802485,-435.246341,5.980288,6.819754,10.365298,-254.730754,3.552652,2.790315,6.094679,6.242517,0.037932,0.013931
2.367587,37.819570,-436.134759,6.216070,6.785183,8.630297,-255.364953,3.495101,3.077846,6.123095,6.249402,0.038990,0.013677
2.371762,31.298771,-437.377337,6.065797,6.561677,5.898230,-255.604941,3.440466,2.946220,6.144346,6.260114,0.038018,0.013456
2.375938,24.441354,-437.602294,5.795266,6.598230,3.852784,-255.230546,3.948485,3.081664,6.170768,6.268091,0.038228,0.015468
2.380114,17.794391,-438.410430,6.024866,6.648820,1.349947,-255.561648,3.986279,3.452037,6.193492,6.277903,0.039362,0.015598
2.384289,11.289067,-438.597356,6.242641,6.634800,-1.350982,-255.250378,3.793753,3.224567,6.214354,6.288478,0.039750,0.014863
2.388465,3.981537,-438.463732,5.992417,6.613180,-3.230630,-254.929101,3.667300,3.408691,6.243910,6.295857,0.038253,0.014384
2.392640,-2.799966,-438.416639,6.144555,6.564146,-5.919078,-254.823951,3.816714,3.150774,6.266198,6.306409,0.039394,0.014973
2.396816,-9.379347,-439.621073,6.315484,6.538649,-7.904792,-255.404196,3.803677,3.140104,6.291190,6.314126,0.040019,0.014883
2.400992,-16.400519,-439.031242,6.089627,6.694111,-9.902710,-255.531675,3.779769,3.210773,6.318581,6.321919,0.039036,0.014778
2.405167,-22.833356,-438.794169,6.065927,6.679889,-11.722850,-255.447311,3.519582,3.176156,6.343710,6.329045,0.038188,0.013761
2.409343,-29.822821,-437.876591,5.889236,6.587053,-14.661301,-255.399621,4.142802,2.952010,6.366082,6.340528,0.039324,0.016181
2.413519,-36.138734,-438.764850,5.970215,6.641426,-16.067965,-255.664373,3.623362,2.985115,6.392366,6.345951,0.037934,0.014135
2.417694,-42.884752,-437.639257,6.157879,6.652057,-18.597756,-256.071698,3.964733,3.329784,6.416159,6.355685,0.039992,0.015430
2.421870,-49.484702,-436.766849,6.096256,6.536221,-20.309822,-255.298719,3.970691,3.033738,6.442593,6.362571,0.039574,0.015484
2.426046,-55.921199,-435.654977,6.380729,6.479974,-22.502771,-254.655324,4.123930,2.861489,6.465762,6.371322,0.041188,0.016099
2.430221,-62.897802,-434.246685,6.124620,6.697864,-25.093047,-254.559197,4.106497,3.132787,6.490553,6.381442,0.040163,0.016022
2.434397,-68.944262,-433.414000,6.160753,6.702055,-26.928602,-254.348723,4.158620,3.046417,6.513655,6.388665,0.040392,0.016217
2.438573,-75.038781,-432.792303,6.174394,6.741309,-29.161552,-255.014695,4.069626,3.310305,6.535735,6.397043,0.040317,0.015820
2.442748,-81.264362,-431.621533,6.131566,6.512274,-30.991207,-254.713225,4.183257,3.323836,6.560063,6.404261,0.040315,0.016259
2.446924,-87.290452,-430.531604,6.249103,6.372656,-33.247551,-254.122573,3.576732,3.160547,6.580458,6.413279,0.038985,0.013930
