# time (s), x1 (pixels), y1 (pixels), x1 error (pixels), y1 error (pixels), x2 (pixels), y2 (pixels), x2 error (pixels), y2 error (pixels), angle1 (the smaller arm) (rad), angle2 (the larger arm) (rad), angle1 error (rad), angle2 error (rad)
1.500558,91.594726,-410.994619,6.433972,6.739293,28.250403,-239.888734,2.953186,1.810394,5.928625,6.165961,0.038734,0.012174
1.504773,86.391371,-413.631588,6.436800,6.884934,32.250932,-239.500887,2.945462,1.999004,5.981742,6.149332,0.038863,0.012130
1.508988,80.419508,-415.855835,6.143828,7.110054,36.226699,-239.286561,3.309089,2.162871,6.037938,6.132932,0.038490,0.013585
1.513203,74.369283,-417.925286,6.201014,7.131972,40.347588,-238.675854,3.363671,1.972318,6.095616,6.115721,0.038733,0.013769
1.517418,68.138859,-418.931422,6.215796,6.830937,43.295470,-238.082666,3.409894,2.009053,6.146669,6.103300,0.038841,0.013943
1.521633,62.078888,-419.251948,6.265511,6.880670,46.951767,-237.333175,3.222016,2.193710,6.200223,6.087877,0.038602,0.013183
1.525848,55.956808,-418.902107,6.265529,7.088103,52.130375,-236.395156,2.633415,2.139338,6.262222,6.066137,0.037233,0.010792
1.530063,49.766885,-418.191693,6.369952,6.998140,55.513171,-235.538606,2.920707,2.217859,6.314635,6.051723,0.038349,0.011934
1.534278,43.083465,-416.890383,6.581151,6.936419,57.816940,-235.020512,3.666014,2.263609,6.364020,6.041967,0.041278,0.014877
1.538493,37.064135,-414.866579,6.484993,6.919416,60.878977,-234.497425,3.569599,2.201577,6.414460,6.029178,0.040675,0.014443
1.542708,31.296407,-412.417958,6.296150,7.007961,64.835210,-233.024108,3.234961,2.127374,6.468008,6.011815,0.038832,0.013099
1.546923,25.412358,-409.701067,6.353946,6.981908,68.485209,-231.929185,2.998013,1.889377,6.520897,5.996060,0.038473,0.012094
1.551138,19.506959,-406.964184,6.449636,6.770136,70.724455,-231.039571,3.209929,1.927228,6.566488,5.986129,0.039249,0.012916
1.555353,14.101415,-403.319859,6.612710,6.877141,73.724871,-230.255333,2.691938,2.101287,6.614966,5.973312,0.039034,0.010930
1.559568,9.091115,-400.189246,6.298020,6.818647,75.106742,-229.848258,3.424495,1.911168,6.652913,5.967356,0.039179,0.013684
1.563784,3.943332,-396.571806,6.500228,6.906293,76.931741,-229.195872,3.361339,2.083182,6.694399,5.959343,0.039986,0.013463
1.567999,-0.512957,-393.029773,6.795134,6.723867,79.748542,-228.081605,3.735735,2.087319,6.736044,5.946823,0.041555,0.014871
1.572214,-5.250829,-389.042900,6.801687,6.640087,81.075880,-227.639714,3.376457,2.159804,6.774324,5.941034,0.040767,0.013500
1.576429,-9.806269,-385.795514,6.534004,6.623246,82.734988,-227.230213,3.308065,2.221766,6.811471,5.934003,0.039431,0.013233
1.580644,-13.931862,-381.635322,6.570324,6.664183,84.792350,-225.909270,3.070949,1.952099,6.848202,5.924118,0.038862,0.012250
1.584859,-17.854886,-378.229180,6.524076,6.912297,85.997440,-225.523232,2.881650,1.943261,6.880417,5.918882,0.038703,0.011518
1.589074,-21.840334,-374.336015,6.555500,6.797994,86.670365,-225.714651,3.178002,1.981939,6.913838,5.916563,0.039207,0.012617
1.593289,-25.195217,-370.252846,6.725057,6.906165,88.143937,-225.717165,3.305809,2.530613,6.948193,5.910890,0.040513,0.013264
1.597504,-28.982613,-367.020780,6.837060,6.744181,88.962738,-224.680902,3.104695,2.021038,6.975134,5.906174,0.039609,0.012336
1.601719,-32.171559,-363.287767,6.965432,6.751541,90.006579,-223.902104,2.785377,1.734912,7.002891,5.900964,0.039254,0.011040
1.605934,-34.969632,-359.904191,6.719595,6.907025,90.382716,-224.236982,2.973762,2.061218,7.029086,5.900037,0.039434,0.011845
1.610149,-37.526361,-356.840344,6.781424,6.626648,91.021095,-223.939930,2.831592,1.804781,7.051936,5.897128,0.038511,0.011210
1.614364,-41.038497,-353.565011,6.660417,6.806903,89.814861,-225.250448,3.509130,2.834845,7.078379,5.903771,0.040650,0.014122
1.618579,-43.176793,-350.882666,6.759250,6.702713,90.115045,-224.943183,3.382688,2.645633,7.096938,5.902151,0.040214,0.013579
1.622794,-46.200109,-347.947819,6.943417,6.908722,90.053216,-225.022026,3.169520,2.692028,7.119960,5.902509,0.040942,0.012823
1.627009,-48.814812,-345.431311,6.807796,6.779902,90.248985,-225.065543,3.303028,2.736144,7.140533,5.901826,0.040353,0.013322
1.631224,-50.963139,-343.002540,6.914908,6.749521,90.259125,-225.268094,3.331308,2.863596,7.159038,5.902098,0.040654,0.013477
1.635439,-53.429827,-340.733186,6.929422,6.814838,90.077436,-225.375042,3.142164,2.887264,7.176898,5.902957,0.040643,0.012807
1.639654,-55.793642,-338.633352,6.970675,6.789482,90.228789,-224.423059,3.163826,2.215045,7.190225,5.900915,0.039598,0.012608
1.643869,-57.951702,-336.821066,6.875760,6.812878,91.047846,-223.627063,2.577373,1.799243,7.204305,5.896538,0.038245,0.010278
1.648085,-59.996594,-335.001924,6.892248,6.773774,89.921273,-224.145599,2.732458,1.966687,7.217269,5.901668,0.038525,0.010930
1.652300,-61.893972,-333.198314,6.766402,6.942737,88.458103,-224.951912,3.144538,2.018767,7.229990,5.908528,0.039457,0.012486
1.656515,-63.694809,-332.023947,6.852954,6.869162,88.225989,-224.974667,3.043061,2.076922,7.240149,5.909456,0.039197,0.012136
1.660730,-65.658824,-331.073182,7.022077,6.829102,87.418831,-224.860548,2.617656,2.023295,7.247396,5.912398,0.038887,0.010559
1.664945,-67.321792,-330.120979,7.090655,6.891127,86.321965,-225.379365,3.044768,1.724726,7.255632,5.917413,0.039278,0.012055
1.669160,-69.417957,-329.535559,7.061111,6.834806,84.522202,-225.859534,3.030963,1.869727,7.261275,5.925095,0.039213,0.012081
1.673375,-70.825465,-329.182574,7.145974,6.784589,82.643222,-227.177180,3.190448,2.567034,7.267365,5.934285,0.040341,0.012923
1.677590,-72.338206,-328.951429,6.962247,6.810995,82.491691,-227.049991,3.144538,2.018767,7.271898,5.934694,0.039222,0.012563
1.681805,-74.117503,-328.832935,6.954797,6.633698,81.326176,-227.129796,2.636987,1.831628,7.274606,5.939348,0.037970,0.010604
1.686020,-75.325121,-329.548908,7.260744,6.676338,80.168503,-227.966550,3.038442,1.986309,7.275297,5.945025,0.039025,0.012171
1.690235,-76.883067,-330.129935,7.179605,6.819855,78.745072,-228.392163,2.773894,2.092080,7.274993,5.951168,0.039298,0.011216
1.694450,-78.316201,-330.881831,7.024240,6.705715,77.177696,-228.871456,2.642895,2.129270,7.273371,5.957950,0.038609,0.010744
1.698665,-79.902118,-331.943316,7.239614,6.759709,75.267179,-229.511518,2.679558,2.236213,7.270519,5.966292,0.039301,0.010929
1.702880,-80.606194,-333.025930,6.997917,6.766651,73.340127,-229.952887,2.641658,2.002068,7.263993,5.974448,0.038811,0.010727
1.707095,-82.395078,-334.506241,6.940435,6.798337,71.377775,-230.765995,2.850965,2.201007,7.260484,5.983211,0.039136,0.011593
1.711310,-83.238485,-336.188248,7.057384,6.867184,69.621751,-231.468662,2.814963,2.148920,7.253348,5.991011,0.039541,0.011443
1.715525,-84.201595,-338.356135,7.000404,6.817644,67.270349,-232.651351,3.475184,2.270397,7.244700,6.001715,0.040052,0.014029
1.719740,-84.798528,-340.136167,7.208417,6.793902,65.630999,-232.882085,3.321543,2.205436,7.234594,6.008489,0.040162,0.013443
1.723955,-85.913243,-342.481276,7.085057,6.711863,63.801962,-233.117154,2.858566,2.207225,7.223090,6.016037,0.039214,0.011660
1.728170,-86.510084,-344.989765,6.919397,6.840701,60.290553,-234.382970,3.248586,2.311359,7.208277,6.031413,0.040134,0.013216
1.732386,-87.366138,-348.125489,7.157582,6.835904,58.296955,-235.002584,3.197448,2.261355,7.193669,6.040024,0.040379,0.013013
1.736601,-87.985626,-350.980975,7.019481,6.848003,55.990537,-235.132781,3.175342,2.185341,7.176421,6.049416,0.040019,0.012950
1.740816,-88.245147,-354.124145,7.080167,6.900049,54.454800,-235.626759,2.995870,2.018338,7.160980,6.056067,0.039878,0.012215
1.745031,-88.737739,-357.185975,7.134190,6.982528,52.079664,-236.161581,2.875817,1.913498,7.144031,6.066134,0.040044,0.011737
1.749246,-88.426260,-360.791567,7.015986,6.952570,48.202380,-237.279600,3.159698,2.213108,7.118962,6.082767,0.040602,0.012917
1.753461,-88.484868,-364.169551,7.010484,6.951005,45.641421,-238.142015,3.143872,2.367916,7.099704,6.093825,0.040775,0.012866
1.757676,-88.294199,-368.208002,7.001000,6.902544,42.213022,-238.572211,3.235107,2.307027,7.071933,6.108058,0.040755,0.013253
1.761891,-87.762429,-371.923394,6.969334,6.926425,38.359372,-238.791039,3.444593,2.283036,7.041549,6.123906,0.041172,0.014142
1.766106,-87.260987,-375.714406,6.847040,6.856941,35.814534,-238.994192,3.162036,2.147082,7.016111,6.134437,0.040142,0.013007
1.770321,-87.007552,-379.473703,6.890048,7.072376,32.366605,-240.375249,3.078030,2.704144,6.992420,6.149340,0.041228,0.012665
1.774536,-85.175056,-383.103194,6.683826,7.044986,29.955102,-240.109296,3.104352,2.120520,6.961053,6.159070,0.040117,0.012777
1.778751,-84.571371,-387.690084,6.919981,6.826279,26.162211,-240.456769,3.103447,1.938953,6.928026,6.174809,0.040230,0.012785
1.782966,-83.066902,-391.504146,6.919417,7.040939,22.540293,-240.674499,3.202775,2.066637,6.894029,6.189803,0.040904,0.013216
1.787181,-81.077329,-395.405312,6.956133,7.064730,18.756375,-240.924056,3.148880,2.127402,6.856921,6.205490,0.041106,0.013009
1.791396,-79.471783,-399.307700,6.542217,7.112753,15.033532,-241.159253,2.907208,2.094126,6.821819,6.220927,0.039228,0.012021
1.795611,-76.854095,-403.159655,6.881919,7.106745,10.911002,-241.485740,2.881221,2.263658,6.780524,6.238033,0.040554,0.011914
1.799826,-74.410989,-406.672457,6.929777,6.978614,6.663990,-241.311740,3.154838,2.054237,6.739036,6.255577,0.040993,0.013066
1.804041,-71.626864,-409.991640,6.779609,7.002375,2.433781,-241.677622,3.087476,2.144774,6.697705,6.273115,0.040401,0.012774
1.808256,-68.074681,-413.039088,6.794801,7.012738,-2.434805,-241.526844,2.630531,2.213724,6.648700,6.293266,0.039723,0.010891
1.812471,-65.052773,-415.574185,6.695396,7.078234,-6.619319,-241.343856,2.858669,2.018468,6.606777,6.310605,0.039660,0.011838
1.816687,-61.412650,-417.633724,6.642460,7.047730,-11.598488,-240.806821,3.086011,1.771378,6.557780,6.331313,0.039846,0.012791
1.820902,-57.539483,-419.878823,6.563529,6.978791,-15.597951,-240.872386,3.086011,1.771378,6.513336,6.347851,0.039434,0.012767
1.825117,-53.535401,-421.065412,6.477583,6.933968,-20.463279,-240.809029,2.628478,1.701251,6.464640,6.367959,0.038171,0.010853
1.829332,-49.389422,-421.896841,6.458128,7.087622,-25.511351,-240.690699,3.196707,2.041373,6.414203,6.388783,0.039442,0.013164
1.833547,-45.046066,-422.373759,6.587578,7.070501,-29.772720,-239.718943,2.773338,1.956920,6.366610,6.406751,0.039003,0.011437
1.837762,-40.876292,-422.301627,6.568056,7.188652,-34.648340,-239.803079,2.858669,2.018468,6.317298,6.426679,0.039230,0.011738
1.841977,-36.530527,-421.980990,6.534155,7.363272,-38.566797,-238.999705,2.636744,2.017328,6.272057,6.443174,0.038505,0.010834
1.846192,-32.343599,-421.026597,6.322870,7.129394,-43.302272,-238.108951,3.132976,1.957370,6.223346,6.463078,0.038515,0.012818
1.850407,-28.255476,-419.591215,6.451016,7.038965,-46.953648,-238.025000,2.870263,2.025823,6.180564,6.477948,0.038699,0.011719
1.854622,-23.966035,-417.739405,6.380815,7.084734,-52.134726,-236.889183,2.916459,1.943307,6.128670,6.499813,0.038375,0.011868
1.858837,-19.820018,-415.691415,6.433299,6.941540,-55.353780,-236.042965,2.969200,1.851561,6.087910,6.513530,0.038711,0.012050
1.863052,-15.861771,-412.591408,6.473754,6.684976,-59.523460,-235.111186,3.051397,1.783355,6.041967,6.531147,0.039084,0.012330
1.867267,-12.602150,-409.913871,6.566164,6.696713,-62.458122,-234.350212,2.676270,1.891476,6.006493,6.543647,0.038798,0.010850
1.871482,-8.775054,-407.331615,6.785279,6.859987,-66.504885,-233.200913,2.631194,1.758866,5.963057,6.560994,0.039566,0.010622
1.875697,-5.232236,-403.929559,6.617908,6.829167,-69.364066,-232.637380,3.056625,1.995301,5.924941,6.572957,0.039739,0.012293
1.879912,-1.753856,-400.635485,6.599102,6.878107,-72.536862,-231.299529,2.631194,1.758866,5.887256,6.587077,0.038704,0.010582
1.884127,0.915132,-397.398040,6.638993,6.659399,-74.904747,-230.747334,2.802963,1.943425,5.856212,6.597072,0.039112,0.011264
1.888342,3.904957,-394.020596,6.417258,6.660349,-77.593793,-229.654341,2.548897,1.631239,5.822874,6.609015,0.037586,0.010192
1.892557,6.538577,-390.458797,6.566315,6.722692,-80.236418,-229.056127,2.810686,2.039067,5.789888,6.620120,0.038834,0.011277
1.896772,8.716789,-387.209005,6.440212,6.605961,-82.620059,-227.724770,2.578404,1.708181,5.763080,6.631223,0.037594,0.010290
1.900988,11.367054,-383.509856,6.761715,6.663659,-84.600814,-227.496762,2.631194,1.758866,5.731717,6.639215,0.039077,0.010470
1.905203,13.855792,-380.366155,6.633615,6.333892,-86.537055,-226.681585,2.538046,1.866108,5.704536,6.647866,0.037898,0.010150
1.909418,16.193975,-377.272710,6.573133,6.448600,-88.216167,-225.936103,2.839794,1.563218,5.679257,6.655430,0.038047,0.011155
1.913633,18.111257,-374.139934,6.838274,6.512428,-90.044897,-225.575946,2.842730,1.805067,5.653907,6.662983,0.039115,0.011214
1.917848,19.654477,-370.828396,6.662670,6.367974,-90.942577,-224.573202,2.592435,1.740781,5.635733,6.667958,0.037930,0.010278
1.922063,21.524985,-368.130312,6.752546,6.288476,-92.867002,-223.982107,2.666321,1.743195,5.612376,6.676230,0.037959,0.010525
1.926278,23.496155,-365.456328,6.698623,6.463685,-93.598074,-223.798961,2.552904,1.709275,5.592433,6.679303,0.037961,0.010082
1.930493,25.411050,-362.932418,6.790550,6.459353,-94.921442,-223.272505,2.559421,1.834700,5.571989,6.685172,0.038140,0.010149
1.934708,26.724549,-360.580605,7.052622,6.411846,-95.551453,-223.119675,2.778633,1.830375,5.556183,6.687807,0.039090,0.010934
1.938923,28.271781,-358.369128,6.959179,6.204557,-96.911514,-222.805062,2.602545,1.840377,5.537578,6.693463,0.037964,0.010277
1.943138,29.323053,-356.616052,6.814899,6.265880,-97.274482,-222.452631,2.625832,1.952701,5.526794,6.695413,0.037755,0.010420
1.947353,30.873997,-354.522820,6.755799,6.295253,-97.011568,-222.375040,2.597826,1.706363,5.514177,6.694548,0.037528,0.010209
1.951568,32.453112,-353.106445,6.797171,6.275696,-97.542577,-222.440357,2.807247,1.692865,5.500359,6.696444,0.037666,0.010949
1.955783,33.000009,-351.964946,6.681871,6.342984,-97.633021,-222.370401,2.875867,1.648475,5.493796,6.696901,0.037610,0.011181
1.959998,34.471028,-350.003305,6.977662,6.012084,-97.974115,-222.480769,3.071946,1.672118,5.478854,6.698003,0.037749,0.011893
1.964213,35.738345,-349.317028,7.036266,5.962036,-97.921152,-222.365907,3.044328,1.765347,5.472052,6.697994,0.037663,0.011835
1.968428,36.845970,-348.552335,6.840836,6.267038,-97.910111,-222.414632,3.021860,1.794290,5.464765,6.697872,0.037834,0.011763
1.972643,37.514017,-348.308531,7.031331,6.223603,-97.588167,-222.251424,2.844903,1.742369,5.463167,6.696929,0.037924,0.011113
1.976858,38.499549,-347.823688,6.747270,6.210997,-97.644809,-222.611547,2.789699,1.812452,5.455983,6.696546,0.037106,0.010928
1.981073,39.246695,-347.513053,6.978065,6.135238,-97.270285,-222.708657,2.601300,1.815007,5.452997,6.694975,0.037280,0.010254
1.985289,39.724889,-347.462033,7.091261,6.157690,-96.030322,-222.812444,3.112277,1.764322,5.455165,6.690120,0.038250,0.012126
1.989504,40.738353,-347.858594,6.700353,6.304408,-95.582846,-223.272753,2.822923,1.777216,5.452838,6.687678,0.037295,0.011066
1.993719,40.972997,-347.781992,6.797291,6.243273,-94.978811,-223.041271,2.576622,1.838622,5.454809,6.685763,0.037216,0.010220
1.997934,41.889012,-348.574492,7.205276,6.199399,-93.557456,-223.678774,2.804089,1.724148,5.457283,6.679339,0.038321,0.011017
2.002149,42.728842,-349.439565,6.946646,6.327745,-92.975207,-224.250351,2.621514,1.667292,5.457506,6.676218,0.037712,0.010316
2.006364,43.370636,-350.388858,7.102163,6.295001,-91.783690,-224.705641,2.825304,1.936050,5.461493,6.670965,0.038448,0.011190
2.010579,43.488248,-351.570745,7.055585,6.168084,-90.869737,-225.003739,2.607436,1.874547,5.467937,6.667014,0.037776,0.010375
2.014794,44.035397,-352.993847,7.028851,6.256915,-89.219268,-225.604845,2.741651,1.761511,5.475286,6.659778,0.038071,0.010843
2.019009,44.731290,-354.650826,6.774704,6.245949,-87.568800,-226.205952,2.875867,1.648475,5.483003,6.652539,0.037480,0.011325
2.023224,44.965225,-356.511270,6.740867,6.410287,-86.509809,-226.527922,2.824266,1.782706,5.492082,6.647987,0.037781,0.011192
2.027439,44.916441,-358.561434,6.776898,6.267073,-84.715120,-227.101095,2.607828,1.753097,5.504791,6.640226,0.037374,0.010393
2.031654,45.115218,-360.692298,6.720662,6.437439,-82.188703,-227.562257,2.783342,1.761242,5.520154,6.629776,0.037969,0.011099
2.035869,45.182904,-363.143481,6.795939,6.242190,-81.008271,-228.392361,2.651233,1.792537,5.530579,6.624031,0.037551,0.010603
2.040084,45.222011,-365.826602,6.656989,6.215203,-78.735415,-228.891571,2.570402,1.910464,5.547489,6.614492,0.037128,0.010365
2.044299,45.264281,-368.848768,6.748925,6.454522,-76.166784,-229.979883,2.857014,1.617551,5.564678,6.603005,0.038187,0.011390
2.048514,45.196358,-371.566006,6.921207,6.405414,-73.437989,-230.688919,2.717405,1.661365,5.583288,6.591384,0.038591,0.010896
2.052729,44.587485,-374.907468,6.851146,6.464903,-70.709194,-231.397954,2.577796,1.705179,5.606370,6.579748,0.038450,0.010395
2.056944,43.970510,-378.056783,6.722426,6.591123,-68.751363,-232.344764,2.602545,1.840377,5.624755,6.570879,0.038399,0.010522
2.061159,43.699397,-381.080125,6.689512,6.583207,-65.192530,-233.190232,2.796691,1.811220,5.648507,6.555793,0.038686,0.011305
2.065374,42.786269,-384.767840,6.869454,6.637139,-62.136807,-234.048535,2.811844,1.844384,5.675049,6.542686,0.039493,0.011392
2.069590,41.725533,-387.962426,6.921727,6.366080,-59.081084,-234.906838,2.826998,1.877547,5.700769,6.529583,0.039467,0.011475
2.073805,40.786144,-391.299310,6.702786,6.512133,-55.872000,-235.370173,2.801577,1.625453,5.728273,6.516251,0.038786,0.011374
2.078020,39.752370,-394.962629,6.725687,6.593277,-51.906534,-236.394200,2.806986,1.855443,5.759069,6.499331,0.039205,0.011447
2.082235,38.651056,-398.807314,6.654551,6.798957,-48.703338,-236.932677,2.579586,1.764939,5.788329,6.485919,0.038663,0.010549
2.086450,36.571967,-401.490046,6.545423,6.608915,-44.498568,-237.632941,2.542247,1.670866,5.823736,6.468299,0.038191,0.010414
2.090665,34.763524,-405.108266,6.438160,6.925633,-40.722101,-238.563796,2.555151,1.880493,5.857635,6.452253,0.038117,0.010489
2.094880,32.978991,-408.614094,6.474349,6.868352,-36.993541,-239.098269,2.839794,1.563218,5.891712,6.436689,0.038530,0.011641
2.099095,30.791832,-411.308267,6.477274,6.936468,-32.473626,-239.806898,2.641086,2.057575,5.929780,6.417782,0.038426,0.010875
2.103310,28.379245,-414.268055,6.653361,6.974113,-28.474574,-240.185631,2.677071,1.975561,5.967515,6.401187,0.039202,0.011033
2.107525,25.746938,-417.168163,6.667432,7.195369,-23.416055,-241.172292,2.948009,2.074337,6.010787,6.379975,0.039974,0.012138
2.111740,23.370733,-419.383292,6.537616,7.177056,-19.167801,-241.692530,3.172378,1.953525,6.048211,6.362326,0.039823,0.013059
2.115955,20.122330,-420.140905,6.471054,6.811294,-14.262344,-241.577862,2.635250,2.010909,6.092951,6.342155,0.038446,0.010882
2.120170,17.148671,-422.020753,6.490316,7.007698,-9.237404,-241.653401,3.134470,2.014428,6.137925,6.321393,0.039549,0.012956
2.124385,13.690860,-422.865834,6.470287,6.854543,-4.934261,-241.627672,3.056543,2.020249,6.180779,6.303603,0.039276,0.012646
2.128600,10.787725,-423.922240,6.541011,6.836703,0.334835,-241.525156,3.015896,1.862496,6.225939,6.281799,0.039423,0.012487
