# time (s), x1 (pixels), y1 (pixels), x1 error (pixels), y1 error (pixels), x2 (pixels), y2 (pixels), x2 error (pixels), y2 error (pixels), angle1 (the smaller arm) (rad), angle2 (the larger arm) (rad), angle1 error (rad), angle2 error (rad), kinetic energy (J), kinetic energy error (J), potential energy (J), potential energy error (J)
2.001428,-201.228609,378.951691,11.669072,9.870678,nan,nan,nan,nan,2.653443,nan,0.026332,nan,0.010217,0.011662,0.109248,0.001575
2.006115,-206.071375,376.617994,11.706992,9.858356,nan,nan,nan,nan,2.640930,nan,0.026340,nan,0.010607,0.010061,0.108367,0.001604
2.010801,-211.536269,373.585297,11.576194,10.037249,nan,nan,nan,nan,2.626372,nan,0.026139,nan,0.011122,0.008696,0.107502,0.001637
2.015496,-216.505111,370.237677,11.538045,9.996776,nan,nan,nan,nan,2.612444,nan,0.026033,nan,0.011529,0.008063,0.106550,0.001657
2.020182,-221.995371,366.928237,11.309146,10.216343,nan,nan,nan,nan,2.597497,nan,0.025712,nan,0.013106,0.012987,0.105511,0.001698
2.024868,-227.221175,362.421668,11.393059,9.841891,nan,nan,nan,nan,2.581591,nan,0.025663,nan,0.020520,0.016201,0.104425,0.001741
2.029555,-233.285411,359.033585,11.394089,9.947105,nan,nan,nan,nan,2.565387,nan,0.025655,nan,0.036000,0.021205,0.103328,0.001752
2.034241,-238.908220,355.135403,11.128874,10.002460,nan,nan,nan,nan,2.549408,nan,0.025211,nan,0.043334,0.023075,0.102099,0.001819
2.038928,-244.960715,350.758746,11.284853,10.120474,nan,nan,nan,nan,2.531959,nan,0.025517,nan,0.040659,0.022596,0.099496,0.001895
2.043614,-257.194303,341.682057,11.113234,10.279931,nan,nan,nan,nan,2.496347,nan,0.025299,nan,0.030056,0.019272,0.096495,0.001947
2.048301,-269.938883,330.880472,10.862480,10.087967,nan,nan,nan,nan,2.457280,nan,0.024729,nan,0.023448,0.016781,0.094980,0.001990
2.052987,-276.780111,326.386117,11.007652,9.942958,nan,nan,nan,nan,2.438252,nan,0.024712,nan,0.025197,0.017343,0.093253,0.002076
2.057673,-283.646102,320.471804,11.166823,10.224407,nan,nan,nan,nan,2.417077,nan,0.025149,nan,0.026175,0.017764,0.091200,0.002113
2.062368,-290.709301,312.653601,10.985007,10.222958,nan,nan,nan,nan,2.392548,nan,0.024919,nan,0.026936,0.017972,0.089343,0.002140
2.067054,-297.294856,306.166879,10.868346,10.153575,nan,nan,nan,nan,2.370895,nan,0.024669,nan,0.029879,0.018858,0.087341,0.002171
2.071741,-304.208437,299.314113,10.674480,10.202137,nan,nan,nan,nan,2.348085,nan,0.024456,nan,0.032833,0.019627,0.085170,0.002219
2.076427,-311.527854,292.035260,10.443391,10.418520,nan,nan,nan,nan,2.323910,nan,0.024426,nan,0.035130,0.020370,0.082885,0.002280
2.081114,-318.428674,283.965855,10.665810,10.307021,nan,nan,nan,nan,2.299047,nan,0.024534,nan,0.037782,0.021097,0.080357,0.002339
2.085800,-326.120832,275.456299,10.590712,10.423906,nan,nan,nan,nan,2.272173,nan,0.024582,nan,0.039155,0.021419,0.077721,0.002369
2.090486,-333.635488,266.489158,10.449171,10.363795,nan,nan,nan,nan,2.244771,nan,0.024349,nan,0.041199,0.021925,0.075028,0.002447
2.095173,-340.498813,257.025326,10.482792,10.511567,nan,nan,nan,nan,2.217394,nan,0.024615,nan,0.065194,0.027620,0.072061,0.002473
2.099859,-347.642046,246.649276,10.383729,10.376252,nan,nan,nan,nan,2.187864,nan,0.024349,nan,0.080905,0.030963,0.069156,0.002513
2.104546,-354.555487,236.754765,10.394351,10.321900,nan,nan,nan,nan,2.159549,nan,0.024263,nan,0.087232,0.032071,0.065956,0.002569
2.109232,-361.389001,225.647747,10.352165,10.366357,nan,nan,nan,nan,2.128957,nan,0.024322,nan,0.079305,0.030444,0.059073,0.002655
2.113927,-374.812875,201.964499,9.979936,10.404852,nan,nan,nan,nan,2.065032,nan,0.024217,nan,0.059767,0.026576,0.055445,0.002780
2.118613,-380.831701,189.357233,9.986722,10.752543,nan,nan,nan,nan,2.032218,nan,0.024935,nan,0.063898,0.027784,0.051518,0.002796
2.123300,-387.331089,176.002536,10.046429,10.582828,nan,nan,nan,nan,1.997302,nan,0.024664,nan,0.066952,0.028320,0.047480,0.002811
2.127986,-393.348914,162.223375,9.991813,10.455633,nan,nan,nan,nan,1.961960,nan,0.024418,nan,0.070526,0.028897,0.043286,0.002888
2.132672,-398.899079,147.871645,10.045669,10.584038,nan,nan,nan,nan,1.925791,nan,0.024729,nan,0.074286,0.029641,0.038815,0.002920
2.137359,-403.920879,132.494308,9.800166,10.560766,nan,nan,nan,nan,1.887758,nan,0.024675,nan,0.080147,0.030747,0.034310,0.002964
2.142045,-408.513964,117.079514,9.816586,10.576449,nan,nan,nan,nan,1.849913,nan,0.024757,nan,0.085364,0.031615,0.029570,0.002970
2.146732,-412.644296,100.865501,9.874205,10.460458,nan,nan,nan,nan,1.810532,nan,0.024549,nan,0.090039,0.032365,0.024656,0.002963
2.151418,-416.703204,84.167187,9.897903,10.334451,nan,nan,nan,nan,1.770098,nan,0.024270,nan,0.092970,0.032788,0.019232,0.002989
2.156105,-419.433601,65.559765,9.797064,10.323856,nan,nan,nan,nan,1.725847,nan,0.024290,nan,0.141314,0.040429,0.014058,0.002976
2.160799,-421.877557,47.929323,9.820975,10.218137,nan,nan,nan,nan,1.683921,nan,0.024054,nan,0.239133,0.051701,0.008560,0.003007
2.165485,-423.475643,29.177813,9.709635,10.275391,nan,nan,nan,nan,1.639588,nan,0.024201,nan,0.280950,0.056247,0.003103,0.003019
2.170172,-424.237088,10.572438,9.638952,10.292894,nan,nan,nan,nan,1.595712,nan,0.024254,nan,0.255643,0.053442,-0.008582,0.003016
2.174858,-423.566527,-29.260494,9.681708,10.310055,nan,nan,nan,nan,1.501825,nan,0.024276,nan,0.172836,0.043841,-0.020524,0.002879
2.179545,-418.952910,-70.003954,9.601483,9.964585,nan,nan,nan,nan,1.405233,nan,0.023436,nan,0.128038,0.037243,-0.026410,0.002884
2.184231,-414.284151,-89.904228,9.409403,10.073385,nan,nan,nan,nan,1.357099,nan,0.023694,nan,0.135734,0.038383,-0.032560,0.002806
2.188918,-409.421964,-110.902974,9.637745,9.919608,nan,nan,nan,nan,1.306267,nan,0.023341,nan,0.139539,0.038550,-0.038838,0.002779
2.193604,-403.012593,-132.284175,9.632525,9.997634,nan,nan,nan,nan,1.253638,nan,0.023488,nan,0.144457,0.039029,-0.044914,0.002722
2.198290,-395.870696,-153.076923,9.669083,9.988282,nan,nan,nan,nan,1.201822,nan,0.023437,nan,0.150310,0.039528,-0.051248,0.002649
2.202977,-386.743742,-174.626834,9.557929,9.973237,nan,nan,nan,nan,1.146670,nan,0.023340,nan,0.153229,0.039440,-0.057217,0.002558
2.207663,-376.932208,-194.980289,9.505813,9.893747,nan,nan,nan,nan,1.093419,nan,0.023124,nan,0.158330,0.039981,-0.063384,0.002442
2.212358,-365.215257,-215.949350,9.454290,9.738727,nan,nan,nan,nan,1.036803,nan,0.022782,nan,0.161365,0.040117,-0.069343,0.002331
2.217044,-352.318649,-236.182682,9.558903,9.560858,nan,nan,nan,nan,0.980237,nan,0.022539,nan,0.164817,0.040034,-0.075040,0.002195
2.221731,-338.504507,-255.583136,9.448480,9.318983,nan,nan,nan,nan,0.924080,nan,0.022082,nan,0.245201,0.048540,-0.080685,0.002118
2.226417,-323.247080,-274.943055,9.536156,9.427262,nan,nan,nan,nan,0.865974,nan,0.022323,nan,0.292344,0.052748,-0.086087,0.002007
2.231104,-306.708558,-293.419034,9.607397,9.333964,nan,nan,nan,nan,0.807539,nan,0.022300,nan,0.295280,0.052308,-0.091198,0.001862
2.235790,-289.186875,-310.994286,9.235461,9.430549,nan,nan,nan,nan,0.749079,nan,0.021961,nan,0.255612,0.048676,-0.100679,0.001620
2.240476,-250.073457,-343.498500,9.384895,9.401983,nan,nan,nan,nan,0.629284,nan,0.022102,nan,0.181132,0.040969,-0.104858,0.001449
2.245163,-229.310616,-357.914622,9.137463,9.253179,nan,nan,nan,nan,0.569799,nan,0.021576,nan,0.183465,0.040943,-0.108749,0.001280
2.249849,-207.035117,-371.042222,8.876631,9.229320,nan,nan,nan,nan,0.508951,nan,0.021091,nan,0.183272,0.040602,-0.112221,0.001161
2.254536,-184.490857,-383.465643,9.102584,9.371366,nan,nan,nan,nan,0.448425,nan,0.021511,nan,0.185176,0.041019,-0.115344,0.001005
2.259222,-160.450356,-394.197926,9.077117,9.284727,nan,nan,nan,nan,0.386552,nan,0.021398,nan,0.186798,0.041291,-0.117995,0.000864
2.263917,-136.120968,-403.335753,9.261752,9.052275,nan,nan,nan,nan,0.325485,nan,0.021707,nan,0.188357,0.041580,-0.120186,0.000704
2.268603,-111.407773,-410.499519,9.194066,9.084071,nan,nan,nan,nan,0.265012,nan,0.021598,nan,0.189785,0.042060,-0.121995,0.000538
2.273289,-85.455066,-416.805303,9.149933,9.068647,nan,nan,nan,nan,0.202222,nan,0.021498,nan,0.189345,0.041630,-0.123316,0.000376
2.277976,-59.310339,-421.191429,9.224883,8.941935,nan,nan,nan,nan,0.139896,nan,0.021675,nan,0.189063,0.042130,-0.124149,0.000210
2.282662,-33.388668,-423.899312,9.134332,8.967014,nan,nan,nan,nan,0.078603,nan,0.021479,nan,0.190753,0.042650,-0.124517,0.000045
2.287349,-6.886367,-425.184780,9.392617,9.056614,nan,nan,nan,nan,0.016195,nan,0.022088,nan,0.191849,0.043333,-0.124400,0.000124
2.292035,19.664698,-425.453248,9.155056,9.030464,nan,nan,nan,nan,-0.046188,nan,0.021495,nan,0.273471,0.051288,-0.123811,0.000297
2.296722,45.763451,-423.151778,9.457245,9.068464,nan,nan,nan,nan,-0.107730,nan,0.022210,nan,0.320407,0.055976,-0.122720,0.000477
2.301408,72.331673,-419.215893,9.592706,8.972766,nan,nan,nan,nan,-0.170858,nan,0.022509,nan,0.321686,0.056516,-0.121145,0.000654
2.306095,98.486750,-413.530743,9.676693,9.012146,nan,nan,nan,nan,-0.233805,nan,0.022682,nan,0.273896,0.052714,-0.116669,0.000984
2.310789,148.408084,-397.551878,9.663401,9.048671,nan,nan,nan,nan,-0.357284,nan,0.022600,nan,0.189490,0.043959,-0.113776,0.001128
2.315475,172.384430,-387.373965,9.523616,9.061823,nan,nan,nan,nan,-0.418695,nan,0.022285,nan,0.186280,0.043233,-0.110278,0.001299
2.320162,196.577649,-374.696697,9.593909,9.142105,nan,nan,nan,nan,-0.483158,nan,0.022447,nan,0.182361,0.043048,-0.106555,0.001473
2.324848,218.674345,-361.508725,9.786941,9.287338,nan,nan,nan,nan,-0.544010,nan,0.022854,nan,0.180859,0.043193,-0.102431,0.001632
2.329535,240.300014,-347.525882,9.989216,9.181614,nan,nan,nan,nan,-0.604971,nan,0.023041,nan,0.178452,0.042965,-0.097960,0.001754
2.334221,261.331058,-332.932576,9.803423,9.405452,nan,nan,nan,nan,-0.665488,nan,0.022809,nan,0.174520,0.042449,-0.093055,0.001901
2.338908,280.522742,-315.415836,9.924470,9.396042,nan,nan,nan,nan,-0.726913,nan,0.022967,nan,0.168572,0.041864,-0.087981,0.002018
2.343594,298.758888,-298.236857,9.961662,9.361863,nan,nan,nan,nan,-0.786273,nan,0.022897,nan,0.163903,0.041271,-0.082584,0.002131
2.348280,315.930991,-279.908826,9.933250,9.421887,nan,nan,nan,nan,-0.845781,nan,0.022863,nan,0.159820,0.040685,-0.077030,0.002252
2.352967,331.810918,-261.207213,10.093388,9.477264,nan,nan,nan,nan,-0.903899,nan,0.023012,nan,0.220455,0.048523,-0.071337,0.002351
2.357653,346.225921,-241.963982,10.079734,9.551618,nan,nan,nan,nan,-0.960835,nan,0.023031,nan,0.330106,0.059581,-0.065441,0.002449
2.362348,359.491761,-222.039861,9.807448,9.750640,nan,nan,nan,nan,-1.017500,nan,0.023114,nan,0.362507,0.062647,-0.059335,0.002519
2.367034,371.467348,-201.309093,9.978752,9.641061,nan,nan,nan,nan,-1.074170,nan,0.023003,nan,0.305888,0.057778,-0.047024,0.002742
2.371721,391.733032,-159.745194,9.973614,10.073490,nan,nan,nan,nan,-1.183592,nan,0.023778,nan,0.182589,0.045320,-0.034667,0.002838
2.376407,406.550905,-117.833101,10.200976,10.028107,nan,nan,nan,nan,-1.288690,nan,0.023723,nan,0.118696,0.036749,-0.028583,0.002892
2.381094,412.381647,-97.245875,9.942089,10.118216,nan,nan,nan,nan,-1.339212,nan,0.023859,nan,0.113777,0.036387,-0.022545,0.002938
2.385780,416.902786,-76.743566,10.088682,10.172978,nan,nan,nan,nan,-1.388754,nan,0.023992,nan,0.109252,0.035799,-0.016490,0.002972
2.390466,420.273851,-56.144395,10.115187,10.210288,nan,nan,nan,nan,-1.437993,nan,0.024077,nan,0.103822,0.035124,-0.010685,0.003031
2.395153,422.668816,-36.400989,10.112758,10.363918,nan,nan,nan,nan,-1.484887,nan,0.024425,nan,0.098625,0.034467,-0.004885,0.003093
2.399839,424.342276,-16.657225,10.172798,10.554399,nan,nan,nan,nan,-1.531562,nan,0.024852,nan,0.092062,0.033773,0.000847,0.003092
2.404526,424.934929,2.890860,10.175862,10.551262,nan,nan,nan,nan,-1.577599,nan,0.024830,nan,0.086288,0.032622,0.006298,0.003120
2.409220,424.875264,21.515135,10.200400,10.673532,nan,nan,nan,nan,-1.621392,nan,0.025087,nan,0.082482,0.031989,0.011584,0.003099
2.413907,423.464757,39.562702,10.108967,10.633873,nan,nan,nan,nan,-1.663952,nan,0.024992,nan,0.079062,0.031655,0.016634,0.003144
2.418593,421.577820,56.818875,10.049567,10.850467,nan,nan,nan,nan,-1.704766,nan,0.025475,nan,0.106400,0.036894,0.021633,0.003085
2.423279,418.876661,73.888794,10.209213,10.712605,nan,nan,nan,nan,-1.745398,nan,0.025151,nan,0.117078,0.038794,0.026526,0.003062
2.427966,415.937866,90.677161,10.007886,10.743981,nan,nan,nan,nan,-1.785444,nan,0.025162,nan,0.110455,0.037676,0.031201,0.003113
2.432652,412.524944,106.760818,10.176186,11.055928,nan,nan,nan,nan,-1.824039,nan,0.025821,nan,0.089277,0.033994,0.040014,0.003012
2.437339,404.134968,137.126456,10.321606,10.964579,nan,nan,nan,nan,-1.897915,nan,0.025541,nan,0.058072,0.027458,0.044150,0.003038
2.442025,399.019082,151.287118,10.131931,11.271064,nan,nan,nan,nan,-1.933198,nan,0.026092,nan,0.053994,0.026796,0.048156,0.002960
2.446712,393.795077,165.120917,10.464208,11.097011,nan,nan,nan,nan,-1.967835,nan,0.025771,nan,0.048907,0.025335,0.052107,0.002883
2.451398,388.701481,179.069584,10.399161,11.012625,nan,nan,nan,nan,-2.002502,nan,0.025487,nan,0.045713,0.024328,0.055761,0.002872
2.456084,382.708387,191.647127,10.376017,11.201027,nan,nan,nan,nan,-2.035056,nan,0.025795,nan,0.043243,0.023723,0.059105,0.002855
2.460779,376.896837,203.228499,10.483493,11.339204,nan,nan,nan,nan,-2.065322,nan,0.026044,nan,0.041612,0.023473,0.062243,0.002800
2.465465,370.565714,213.839558,10.614409,11.263021,nan,nan,nan,nan,-2.094179,nan,0.025955,nan,0.038772,0.022571,0.065584,0.002726
2.470152,364.377080,225.735736,10.564540,11.214466,nan,nan,nan,nan,-2.125439,nan,0.025752,nan,0.035173,0.021388,0.068511,0.002661
2.474838,358.412209,236.119236,10.457411,11.201186,nan,nan,nan,nan,-2.153328,nan,0.025586,nan,0.032691,0.020481,0.071382,0.002647
2.479525,351.438430,245.836581,10.632320,11.356388,nan,nan,nan,nan,-2.181197,nan,0.025936,nan,0.042503,0.023476,0.073964,0.002579
2.484211,345.296431,254.915967,10.567305,11.300917,nan,nan,nan,nan,-2.206737,nan,0.025740,nan,0.046589,0.024693,0.076517,0.002525
2.488898,339.002141,264.008602,10.720268,11.234177,nan,nan,nan,nan,-2.232465,nan,0.025701,nan,0.055595,0.027064,0.078868,0.002444
2.493584,332.211668,271.862765,10.642312,11.048325,nan,nan,nan,nan,-2.256622,nan,0.025362,nan,0.051558,0.025875,0.083265,0.002359
2.498270,319.537829,287.315119,10.802979,11.063577,nan,nan,nan,nan,-2.303146,nan,0.025477,nan,0.034435,0.021242,0.085287,0.002355
2.502957,313.373472,294.524339,10.992582,11.309183,nan,nan,nan,nan,-2.325197,nan,0.025954,nan,0.026827,0.018952,0.088938,0.002281
2.507643,301.039594,307.147090,11.124699,11.389673,nan,nan,nan,nan,-2.366236,nan,0.026171,nan,0.016620,0.014921,0.090723,0.002217
2.512338,294.981262,313.699644,11.133426,11.250762,nan,nan,nan,nan,-2.386937,nan,0.025983,nan,0.015095,0.014204,0.092212,0.002185
2.517024,289.315198,318.745985,11.191926,11.291379,nan,nan,nan,nan,-2.404558,nan,0.026104,nan,0.014261,0.013824,0.093716,0.002152
2.521711,283.459548,323.913182,11.281088,11.309699,nan,nan,nan,nan,-2.422701,nan,0.026238,nan,0.013184,0.013329,0.095146,0.002092
2.526397,278.058277,329.273021,11.159296,11.309244,nan,nan,nan,nan,-2.440323,nan,0.026039,nan,0.012092,0.012780,0.096445,0.002060
2.531083,272.446203,333.524158,11.387134,11.068549,nan,nan,nan,nan,-2.456649,nan,0.026148,nan,0.011362,0.012377,0.097700,0.002012
2.535770,267.191771,338.045444,11.210180,11.251114,nan,nan,nan,nan,-2.472732,nan,0.026053,nan,0.010253,0.011757,0.098895,0.001981
2.540456,262.027548,342.385360,11.225291,11.384664,nan,nan,nan,nan,-2.488371,nan,0.026173,nan,0.012267,0.012952,0.099981,0.001960
2.545143,257.231204,346.399358,11.438604,11.298628,nan,nan,nan,nan,-2.502854,nan,0.026396,nan,0.012601,0.013178,0.101064,0.001906
2.549829,252.196178,350.288607,11.328294,11.260962,nan,nan,nan,nan,-2.517591,nan,0.026192,nan,0.014495,0.014092,0.101981,0.001880
2.554516,247.600355,353.291624,11.488086,11.064605,nan,nan,nan,nan,-2.530304,nan,0.026309,nan,0.013222,0.013556,0.103628,0.001837
2.559210,238.959966,358.552116,11.635707,11.051202,nan,nan,nan,nan,-2.553734,nan,0.026594,nan,0.008808,0.011099,0.104390,0.001807
2.563897,234.807342,360.968281,11.666131,10.961204,nan,nan,nan,nan,-2.564871,nan,0.026615,nan,0.006804,0.009769,0.105815,0.001746
2.568583,227.268460,366.239504,11.628379,11.017347,nan,nan,nan,nan,-2.586203,nan,0.026592,nan,0.004023,0.007528,0.106450,0.001737
2.573269,223.654530,368.380515,11.764573,11.072216,nan,nan,nan,nan,-2.595948,nan,0.026875,nan,0.003322,0.006868,0.107037,0.001699
2.577956,220.348027,370.544186,11.712974,10.908875,nan,nan,nan,nan,-2.605108,nan,0.026695,nan,0.003017,0.006571,0.107612,0.001681
2.582642,217.471324,373.390782,11.768252,11.041774,nan,nan,nan,nan,-2.614198,nan,0.026819,nan,0.002683,0.006187,0.108115,0.001662
2.587329,214.564049,375.353091,11.896561,10.754182,nan,nan,nan,nan,-2.622293,nan,0.026889,nan,0.002313,0.005769,0.108494,0.001645
2.592015,211.626722,375.562212,11.774291,11.023065,nan,nan,nan,nan,-2.628449,nan,0.026904,nan,0.001997,0.005369,0.109021,0.001644
2.596702,208.949060,378.461708,12.049521,10.988677,nan,nan,nan,nan,-2.637138,nan,0.027319,nan,0.001479,0.004644,0.109414,0.001604
2.601388,206.383368,379.693569,11.892976,10.809361,nan,nan,nan,nan,-2.643713,nan,0.026969,nan,0.001243,0.004240,0.109723,0.001605
2.606074,204.395063,380.759340,12.039069,10.820358,nan,nan,nan,nan,-2.648933,nan,0.027253,nan,0.001370,0.004461,0.110043,0.001586
2.610769,202.317054,381.873922,12.024364,10.755798,nan,nan,nan,nan,-2.654390,nan,0.027208,nan,0.001219,0.004228,0.110325,0.001574
2.615455,200.469090,382.863310,12.020305,10.832292,nan,nan,nan,nan,-2.659240,nan,0.027246,nan,0.000989,0.003778,0.110582,0.001559
2.620142,198.783037,383.807652,12.018642,10.769626,nan,nan,nan,nan,-2.663709,nan,0.027221,nan,0.000555,0.002846,0.110977,0.001532
2.624828,196.169762,385.300517,11.946389,10.828483,nan,nan,nan,nan,-2.670664,nan,0.027118,nan,0.000190,0.001672,0.111140,0.001543
2.629515,194.951616,385.659645,12.134615,10.760297,nan,nan,nan,nan,-2.673553,nan,0.027463,nan,0.000082,0.001099,0.111321,0.001496
2.634201,193.668536,386.211090,11.749666,10.867946,nan,nan,nan,nan,-2.676780,nan,0.026798,nan,0.000028,0.000633,0.111357,0.001526
2.638887,193.394210,386.287172,12.048467,10.869915,nan,nan,nan,nan,-2.677426,nan,0.027365,nan,0.000017,0.000507,0.111419,0.001531
2.643574,193.043280,386.657936,12.129822,10.893730,nan,nan,nan,nan,-2.678536,nan,0.027520,nan,0.000006,0.000304,0.111453,0.001527
2.648260,192.819343,386.799060,12.121241,10.833826,nan,nan,nan,nan,-2.679146,nan,0.027479,nan,0.000000,0.000045,0.111481,0.001520
2.652947,192.540236,386.743922,12.035905,10.983938,nan,nan,nan,nan,-2.679667,nan,0.027393,nan,0.000026,0.000623,0.111490,0.001527
2.657641,192.588205,386.997883,12.155510,10.774265,nan,nan,nan,nan,-2.679829,nan,0.027515,nan,0.000084,0.001116,0.111499,0.001518
2.662328,192.660786,387.289332,12.060288,10.908544,nan,nan,nan,nan,-2.679979,nan,0.027373,nan,0.000183,0.001637,0.111429,0.001527
2.667014,193.033385,386.818053,12.106561,10.881256,nan,nan,nan,nan,-2.678722,nan,0.027463,nan,0.000293,0.002071,0.111309,0.001525
2.671701,193.907184,386.481989,12.015840,10.951331,nan,nan,nan,nan,-2.676567,nan,0.027312,nan,0.000659,0.003100,0.111221,0.001533
2.676387,194.436605,386.028034,12.012071,11.054290,nan,nan,nan,nan,-2.675001,nan,0.027357,nan,0.001524,0.004714,0.111064,0.001525
2.681073,195.539630,385.520968,11.890182,10.923950,nan,nan,nan,nan,-2.672195,nan,0.027064,nan,0.002223,0.005668,0.110867,0.001538
2.685760,196.660845,384.404053,11.933260,10.816264,nan,nan,nan,nan,-2.668709,nan,0.027120,nan,0.002460,0.005960,0.110450,0.001563
2.690446,199.387337,382.829388,11.936438,10.905957,nan,nan,nan,nan,-2.661424,nan,0.027162,nan,0.002136,0.005536,0.109938,0.001589
2.695133,202.749999,381.029221,11.994893,10.704111,nan,nan,nan,nan,-2.652587,nan,0.027159,nan,0.001823,0.005125,0.109587,0.001605
2.699819,204.952219,379.696286,11.983696,10.692220,nan,nan,nan,nan,-2.646630,nan,0.027127,nan,0.001963,0.005283,0.109237,0.001617
2.704506,207.103818,378.328589,11.931304,10.714085,nan,nan,nan,nan,-2.640734,nan,0.027039,nan,0.002278,0.005676,0.108854,0.001623
2.709200,209.498909,376.990516,11.777788,10.888873,nan,nan,nan,nan,-2.634373,nan,0.026836,nan,0.002927,0.006454,0.108482,0.001655
2.713886,212.192284,376.401401,11.961606,10.795040,nan,nan,nan,nan,-2.628262,nan,0.027057,nan,0.003387,0.006919,0.108053,0.001647
2.718573,215.041397,375.301869,11.731362,10.808719,nan,nan,nan,nan,-2.621276,nan,0.026610,nan,0.003788,0.007242,0.107552,0.001673
2.723259,217.988647,373.468076,11.683045,11.057617,nan,nan,nan,nan,-2.613254,nan,0.026657,nan,0.004186,0.007660,0.106921,0.001723
2.727946,221.173411,370.385326,11.867907,10.969344,nan,nan,nan,nan,-2.603276,nan,0.026979,nan,0.004610,0.008075,0.106439,0.001718
2.732632,224.203271,369.144510,11.634169,11.031162,nan,nan,nan,nan,-2.595780,nan,0.026568,nan,0.005499,0.008735,0.105810,0.001735
2.737319,227.693208,366.864420,11.536983,11.054955,nan,nan,nan,nan,-2.586130,nan,0.026414,nan,0.009283,0.011293,0.105119,0.001785
2.742005,231.524647,364.493539,11.700221,11.153837,nan,nan,nan,nan,-2.575695,nan,0.026738,nan,0.012012,0.012901,0.104395,0.001815
2.746692,235.363465,361.872448,11.697166,11.161546,nan,nan,nan,nan,-2.564933,nan,0.026734,nan,0.013119,0.013435,0.103612,0.001834
2.751378,239.387535,359.017518,11.574637,11.172790,nan,nan,nan,nan,-2.553508,nan,0.026541,nan,0.012174,0.012862,0.101858,0.001887
2.756064,248.137384,352.765738,11.397099,11.280092,nan,nan,nan,nan,-2.528585,nan,0.026336,nan,0.009769,0.011476,0.100932,0.001924
2.760759,252.494330,349.359082,11.502162,11.102378,nan,nan,nan,nan,-2.515770,nan,0.026369,nan,0.010809,0.012086,0.099922,0.001947
2.765445,257.312951,345.936146,11.423744,11.049500,nan,nan,nan,nan,-2.502061,nan,0.026191,nan,0.011784,0.012564,0.098863,0.001974
2.770132,262.051655,342.116689,11.178367,11.331829,nan,nan,nan,nan,-2.487948,nan,0.026071,nan,0.012716,0.013026,0.097644,0.002012
2.774818,267.558379,338.010501,11.184452,11.279315,nan,nan,nan,nan,-2.472014,nan,0.026030,nan,0.013858,0.013586,0.096447,0.002056
2.779505,272.514126,333.625630,11.145307,11.392745,nan,nan,nan,nan,-2.456676,nan,0.026104,nan,0.015229,0.014201,0.095145,0.002090
2.784191,278.060497,329.262199,11.158405,11.279274,nan,nan,nan,nan,-2.440303,nan,0.026009,nan,0.016509,0.014830,0.093773,0.002133
2.788877,283.572072,324.502141,11.077271,11.401787,nan,nan,nan,nan,-2.423404,nan,0.026033,nan,0.017904,0.015426,0.092226,0.002175
2.793564,289.147350,318.662684,11.038272,11.357524,nan,nan,nan,nan,-2.404717,nan,0.025991,nan,0.018938,0.015760,0.090686,0.002199
2.798250,295.131406,313.584662,10.926160,11.281025,nan,nan,nan,nan,-2.386500,nan,0.025763,nan,0.020580,0.016407,0.089016,0.002274
2.802937,301.001746,307.658489,11.010890,11.466885,nan,nan,nan,nan,-2.367131,nan,0.026106,nan,0.032760,0.020862,0.087224,0.002307
2.807631,307.230542,301.490032,10.873075,11.451358,nan,nan,nan,nan,-2.346764,nan,0.025953,nan,0.042127,0.023500,0.085399,0.002327
2.812318,312.890713,294.798659,10.899302,11.155387,nan,nan,nan,nan,-2.326431,nan,0.025671,nan,0.063289,0.028545,0.083390,0.002386
2.817004,319.233284,287.823407,10.851541,11.276872,nan,nan,nan,nan,-2.304499,nan,0.025797,nan,0.068824,0.029938,0.079114,0.002496
2.821690,331.799910,272.941316,10.836317,11.354885,nan,nan,nan,nan,-2.259172,nan,0.025949,nan,0.057297,0.027254,0.076679,0.002520
2.826377,337.687042,263.880448,10.662190,11.212975,nan,nan,nan,nan,-2.234114,nan,0.025684,nan,0.050162,0.025465,0.071501,0.002592
2.831063,350.931382,246.092497,10.493729,11.086975,nan,nan,nan,nan,-2.182364,nan,0.025419,nan,0.037429,0.021873,0.068784,0.002667
2.835750,357.201337,236.670493,10.647289,11.162275,nan,nan,nan,nan,-2.155957,nan,0.025689,nan,0.040016,0.022774,0.065802,0.002685
2.840436,363.618145,226.304430,10.388964,11.058399,nan,nan,nan,nan,-2.127501,nan,0.025393,nan,0.043666,0.023612,0.063060,0.002760
2.845123,369.533998,216.997470,10.367487,11.230973,nan,nan,nan,nan,-2.101765,nan,0.025706,nan,0.048172,0.024964,0.059783,0.002782
2.849809,375.756779,205.630186,10.293850,11.084540,nan,nan,nan,nan,-2.071520,nan,0.025464,nan,0.050761,0.025518,0.056455,0.002861
2.854496,381.557977,194.057477,10.216385,11.235601,nan,nan,nan,nan,-2.041294,nan,0.025776,nan,0.054117,0.026450,0.052804,0.002871
2.859190,387.418448,181.384577,10.185668,11.037645,nan,nan,nan,nan,-2.008672,nan,0.025456,nan,0.057003,0.027145,0.049163,0.002942
2.863876,392.891231,168.816245,10.224284,11.130976,nan,nan,nan,nan,-1.976622,nan,0.025711,nan,0.061406,0.028084,0.045303,0.002963
