0,1,2,3,4
2.033333333333333,-0.8127527757267216,-2.25819240224311,0.1,0.1
2.0666666666666664,-1.0796249882692188,-2.143457460437386,0.1,0.1
2.1,-1.5520899154514882,-1.8305782950624623,0.1,0.1
2.1333333333333333,-1.75156210998007,-1.6407407396911202,0.1,0.1
2.1666666666666665,-1.9239762177620683,-1.4346830707462763,0.1,0.1
2.2,-2.1853463030022913,-0.992099559497038,0.1,0.1
2.2333333333333334,-2.2751240600224265,-0.7640749384105402,0.1,0.1
2.2666666666666666,-2.3392488256922834,-0.5365770508484998,0.1,0.1
2.3,-2.3981097801923603,-0.09523382878865833,0.1,0.1
2.3333333333333335,-2.397295478745292,0.11390516927418652,0.1,0.1
2.3666666666666667,-2.3794918810720818,0.31307888448767224,0.1,0.1
2.4,-2.3023969829275086,0.6774718687933138,0.1,0.1
2.433333333333333,-2.247589923296974,0.8416290968674393,0.1,0.1
2.466666666666667,-2.184674244498624,0.9935786055588991,0.1,0.1
2.5,-2.0415813485975227,1.2617232648480097,0.1,0.1
2.533333333333333,-1.9644380691171093,1.3787614270073858,0.1,0.1
2.5666666666666664,-1.8852608079294508,1.485190791139372,0.1,0.1
2.6,-1.7248123608887205,1.6688386140443532,0.1,0.1
2.6333333333333333,-1.6451442766664366,1.747426767836543,0.1,0.1
2.6666666666666665,-1.5666808401487995,1.8181064724351683,0.1,0.1
2.7,-1.4151605350482694,1.938380937803995,0.1,0.1
2.7333333333333334,-1.342758120572837,1.9892211112985159,0.1,0.1
2.7666666666666666,-1.272896905802168,2.0346334970208435,0.1,0.1
2.8,-1.1413266519891023,2.111249268433111,0.1,0.1
2.8333333333333335,-1.079759767971026,2.143389568760461,0.1,0.1
2.8666666666666667,-1.0210355755980325,2.171977521376129,0.1,0.1
2.9,-0.912034926791464,2.219953218496392,0.1,0.1
2.933333333333333,-0.8616666881491796,2.23998449069051,0.1,0.1
2.966666666666667,-0.8139667112799446,2.2577551224453263,0.1,0.1
3.0,-0.7262515166124289,2.28747868506313,0.1,0.1
3.033333333333333,-0.6860608882298823,2.299852268655799,0.1,0.1
3.0666666666666664,-0.6481920398010652,2.3108109138435653,0.1,0.1
3.1,-0.5790436496822938,2.3291003524456837,0.1,0.1
3.1333333333333333,-0.5475773345708705,2.3366983251297673,0.1,0.1
3.1666666666666665,-0.5180610740654767,2.343419024318554,0.1,0.1
3.2,-0.4645281843115877,2.354615375380909,0.1,0.1
3.2333333333333334,-0.4403441726242721,2.359257724292928,0.1,0.1
3.2666666666666666,-0.4177760623537349,2.363358449690653,0.1,0.1
3.3,-0.37719311853555765,2.370174118357008,0.1,0.1
3.3333333333333335,-0.3590409136331723,2.37299170296431,0.1,0.1
3.3666666666666667,-0.34222995069447587,2.3754744075337153,0.1,0.1
3.4,-0.31240083744402347,2.3795809960504126,0.1,0.1
3.433333333333333,-0.299277065428602,2.381267149672301,0.1,0.1
3.466666666666667,-0.2872831807064729,2.382743875048926,0.1,0.1
3.5,-0.26651580041439926,2.385156038528606,0.1,0.1
3.533333333333333,-0.25766684171693294,2.386128202481925,0.1,0.1
3.5666666666666664,-0.2497966942152766,2.3869649372286807,0.1,0.1
3.6,-0.23688067313232708,2.388281295554687,0.1,0.1
3.6333333333333333,-0.2317871812957587,2.388781007666246,0.1,0.1
3.6666666666666665,-0.22757714505404655,2.389185769890874,0.1,0.1
3.6999999999999997,-0.22174822294306445,2.3897338189893853,0.1,0.1
3.7333333333333334,-0.22010769281297254,2.3898854791735418,0.1,0.1
3.7666666666666666,-0.2193072701486559,2.3899590626744938,0.1,0.1
3.8,-0.22021795125692384,2.389875321840912,0.1,0.1
3.8333333333333335,-0.22193244262681813,2.3897167177114724,0.1,0.1
3.8666666666666667,-0.22449382619828961,2.3894774579390474,0.1,0.1
3.9,-0.2321985022548812,2.388741060799724,0.1,0.1
3.933333333333333,-0.23737036520201216,2.3882326749552405,0.1,0.1
3.966666666666667,-0.24344633858370845,2.387620966617228,0.1,0.1
4.0,-0.2584036767169885,2.3860485200136106,0.1,0.1
4.033333333333333,-0.2673400154109497,2.385063797083858,0.1,0.1
4.066666666666666,-0.2772905438886686,2.383927422190098,0.1,0.1
4.1,-0.30038273890941797,2.3811279281393674,0.1,0.1
4.133333333333333,-0.3136078418806803,2.3794222243038208,0.1,0.1
4.166666666666667,-0.3280141562331615,2.3774790668501473,0.1,0.1
4.2,-0.36057912421525357,2.3727584569821176,0.1,0.1
4.233333333333333,-0.37885195149600653,2.369909533895264,0.1,0.1
4.266666666666667,-0.39853441657516053,2.366679175301354,0.1,0.1
4.3,-0.4424004255476252,2.358873007068265,0.1,0.1
4.333333333333333,-0.4667299122109679,2.354179939819287,0.1,0.1
4.366666666666666,-0.49276073900391865,2.348869271393432,0.1,0.1
4.4,-0.55025901216498,2.3360682822921124,0.1,0.1
4.433333333333334,-0.5819007425960245,2.3283881819332004,0.1,0.1
4.466666666666667,-0.6155915283242844,2.319708401988356,0.1,0.1
4.5,-0.6894931529304901,2.2988256114942627,0.1,0.1
4.533333333333333,-0.7298919665909104,2.2863196882995283,0.1,0.1
4.566666666666666,-0.772713443091562,2.2722046419426185,0.1,0.1
4.6,-0.8659784187386922,2.23832110705297,0.1,0.1
4.633333333333333,-0.9165842115804166,2.2180787594405897,0.1,0.1
4.666666666666667,-0.9699318840904047,2.1952749577729067,0.1,0.1
4.7,-1.0850482082864437,2.1407172596338775,0.1,0.1
4.733333333333333,-1.1468643180834985,2.1082462465060554,0.1,0.1
4.766666666666667,-1.2115062471960234,2.0717752322597662,0.1,0.1
4.8,-1.349011966114364,1.9849853186560997,0.1,0.1
4.833333333333333,-1.4216284199714888,1.9336423235772864,0.1,0.1
4.866666666666666,-1.4965560933459265,1.8762515448279258,0.1,0.1
4.9,-1.6520943191483868,1.740857363668152,0.1,0.1
4.933333333333334,-1.731841697490893,1.6615427574491912,0.1,0.1
4.966666666666667,-1.8121437845444572,1.5735739271279539,0.1,0.1
5.0,-1.9713049492884656,1.3689254168546947,0.1,0.1
5.033333333333333,-2.0482140310778965,1.250927369152835,0.1,0.1
5.066666666666666,-2.1217478110832206,1.1216890059921072,0.1,0.1
5.1,-2.2527513779540898,0.8277144611071807,0.1,0.1
5.133333333333333,-2.3067538461406483,0.6624852400735621,0.1,0.1
5.166666666666667,-2.350457150690818,0.48513006788530394,0.1,0.1
5.2,-2.3980818979557132,0.09593336592199653,0.1,0.1
5.233333333333333,-2.397290415397196,-0.114011684685114,0.1,0.1
5.266666666666667,-2.376900798189973,-0.33217855975946026,0.1,0.1
5.3,-2.268296455448278,-0.7841117204842547,0.1,0.1
5.333333333333333,-2.1761951657175884,-1.0120151188136461,0.1,0.1
5.366666666666666,-2.0569861020703826,-1.2364498274856497,0.1,0.1
5.4,-1.7351242446235187,-1.658114548431339,0.1,0.1
5.433333333333334,-1.5333445856706809,-1.8463083116301044,0.1,0.1
5.466666666666667,-1.306379772627433,-2.0132987581752233,0.1,0.1
5.5,-0.7885548082652852,-2.2667556803417743,0.1,0.1
5.533333333333333,-0.5056617938928835,-2.34612577459032,0.1,0.1
5.566666666666666,-0.2132632236136644,-2.390505971014067,0.1,0.1
5.6,0.3780571755097171,-2.3700364495183646,0.1,0.1
5.633333333333333,0.6657754155889198,-2.305806387361567,0.1,0.1
